"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00942476438089048,0.0097497562560936,0.0100747481312967,0.0103997400064998,0.0139746506337342,0.0194995125121872,0.0289242768930777
"0.05",0.0493987650308742,0.0503737406564836,0.0513487162820929,0.0545986350341241,0.0617484562885928,0.0825479363015925,0.107572310692233
"0.1",0.0994475138121547,0.101722456938577,0.103022424439389,0.110497237569061,0.125771855703607,0.167370815729607,0.208969775755606
"0.2",0.199545011374716,0.20311992200195,0.207669808254794,0.225869353266168,0.253493662658434,0.306142346441339,0.372440688982775
"0.3",0.299642508937277,0.305817354566136,0.314917127071823,0.33441663958401,0.364640883977901,0.431914202144946,0.516087097822554
"0.4",0.399415014624634,0.408514787130322,0.413714657133572,0.438089047773806,0.476113097172571,0.566460838479038,0.651283717907052
"0.5",0.499512512187195,0.508937276568086,0.516087097822554,0.541111472213195,0.582710432239194,0.667208319792005,0.754956126096848
"0.6",0.599610009749756,0.606434839129022,0.614234644133897,0.645758856028599,0.684757881052974,0.769580760480988,0.85212869678258
"0.7",0.699382515437114,0.707832304192395,0.718232044198895,0.746181345466363,0.783230419239519,0.868053298667533,0.967500812479688
"0.8",0.799480012999675,0.806954826129347,0.818329541761456,0.843678908027299,0.88332791680208,0.984075398115047,1
"0.9",0.899577510562236,0.912577185570361,0.919727006824829,0.950601234969126,1,1,1
"1",0.999675008124797,1,1,1,1,1,1
