SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
NsiI.TP436966,3,  208286,0.000677483475130459,0.0991379310344828,116,0.263960558185709,0.342115861367646,0.0362458146847645
PstI.TP1159423,11,    8140,0.000771884225515777,0.400862068965517,116,0.263960558185709,0.340392828230338,0.0189827248503246
NsiI.TP66747,11,    9923,0.00194753789636644,0.0431034482758621,116,0.263960558185709,0.328345244775324,0.0417670923786039
PstI.TP457393,1,60097068,0.00240980884584361,0.202586206896552,116,0.263960558185709,0.325618296627405,-0.0211088525476176
PstI.TP532669,4, 3498516,0.00304095400779035,0.469827586206897,116,0.263960558185709,0.322660283716744,0.0159694631835005
PstI.TP532426,7,64966356,0.00314367432731683,0.469827586206897,116,0.263960558185709,0.322239624513519,0.015858254737926
PstI.TP576366,2,  375350,0.00452167592764647,0.0431034482758621,116,0.263960558185709,0.317666728750491,0.0331706369216885
PstI.TP629259,1, 4276027,0.00482749926401486,0.375,116,0.263960558185709,0.316849311181974,-0.0166806351294065
NsiI.TP529124,3,63127607,0.00532416188971048,0.133620689655172,116,0.263960558185709,0.315629674437689,-0.0225256319201089
PstI.TP444076,11,    3404,0.00551145839011315,0.176724137931034,116,0.263960558185709,0.315200072877761,-0.018034132623329
NsiI.TP179941,8,55948810,0.00555942234024952,0.0517241379310345,116,0.263960558185709,0.315092488615785,-0.0309310974561291
PstI.TP85647,10,60886778,0.0056878277328598,0.0560344827586207,116,0.263960558185709,0.314809137396041,0.0336426036865064
NsiI.TP560012,11,   16067,0.00606678112892137,0.28448275862069,116,0.263960558185709,0.314010008638846,-0.0152784837551903
PstI.TP1100905,3,73743770,0.00661402051110992,0.0775862068965517,116,0.263960558185709,0.312942923395312,-0.0372295281258439
NsiI.TP388907,2,71256645,0.0077991269587501,0.275862068965517,116,0.263960558185709,0.310915925475435,-0.01495085568121
PstI.TP360841,2, 2832783,0.00807356421474978,0.400862068965517,116,0.263960558185709,0.310492217951086,0.0163795826683055
PstI.TP935651,4,66370793,0.00960100644045217,0.206896551724138,116,0.263960558185709,0.308377896975073,0.0165716196005606
PstI.TP308053,1, 8330660,0.0100071180097998,0.107758620689655,116,0.263960558185709,0.307874528665805,-0.0225019810394428
PstI.TP308061,1,60402946,0.0100461015397378,0.0387931034482759,116,0.263960558185709,0.307827331763789,-0.0304074629100874
PstI.TP504809,4, 5155593,0.0104002662708236,0.422413793103448,116,0.263960558185709,0.307407082088166,0.0217373516389379
PstI.TP1124649,11,    7892,0.0113448431480193,0.0818965517241379,116,0.263960558185709,0.306355274295784,-0.0218363026324072
PstI.TP548709,2,61335066,0.0114493601332037,0.0603448275862069,116,0.263960558185709,0.306244539750924,0.0221486165878103
PstI.TP365645,1,61353360,0.0116311119287473,0.112068965517241,116,0.263960558185709,0.306054461254647,0.0241984811688168
PstI.TP450060,7, 8209747,0.0119029253624732,0.0991379310344828,116,0.263960558185709,0.30577589570906,-0.0220335598492314
PstI.TP770895,1,13263569,0.0124096111001861,0.129310344827586,116,0.263960558185709,0.305273892642847,0.02165552078984
PstI.TP731882,3,19716780,0.0128637089405614,0.0646551724137931,116,0.263960558185709,0.304841831453586,0.0266979010892327
PstI.TP582448,11,    4183,0.0130357624810381,0.0431034482758621,116,0.263960558185709,0.304682270089787,0.0271878681405338
PstI.TP527171,11,    3934,0.0153579838663798,0.0172413793103448,116,0.263960558185709,0.302721157938642,-0.0363714788681537
PstI.TP269566,3,63644939,0.0154031247053623,0.297413793103448,116,0.263960558185709,0.302686180355027,0.0129744663514511
PstI.TP325958,3,54129415,0.0155772272096944,0.293103448275862,116,0.263960558185709,0.302552272991885,-0.0121638901185744
PstI.TP1107519,9, 3315165,0.0159079287839392,0.0431034482758621,116,0.263960558185709,0.302302177105231,0.0290886181555605
PstI.TP838226,7,56380657,0.0160113479386127,0.0431034482758621,116,0.263960558185709,0.302225080565611,0.0293058566707982
PstI.TP112609,11,     932,0.0161979748190672,0.155172413793103,116,0.263960558185709,0.30208726394307,0.0171940734293869
PstI.TP772632,2,65920887,0.0171805041359763,0.181034482758621,116,0.263960558185709,0.301388072494936,0.0156660294959483
PstI.TP1071296,11,    7466,0.0173574620132631,0.129310344827586,116,0.263960558185709,0.301266603997968,0.0182345369198936
PstI.TP288641,1,27158173,0.0185808403262549,0.0517241379310345,116,0.263960558185709,0.300460765856952,-0.022733211005943
PstI.TP352846,1,71717994,0.0189170026575631,0.280172413793103,116,0.263960558185709,0.300249060226837,0.0138126800520932
PstI.TP831544,10, 5137704,0.0190324078382321,0.185344827586207,116,0.263960558185709,0.300177289658652,-0.0164941193053504
PstI.TP245404,1,79960134,0.0192801513493506,0.155172413793103,116,0.263960558185709,0.30002474723557,-0.0171742019562518
PstI.TP569914,5, 1262747,0.0197632471823787,0.271551724137931,116,0.263960558185709,0.299733118372021,0.0139186633135053
PstI.TP568461,3,74315454,0.0201033109784903,0.0258620689655172,116,0.263960558185709,0.299532284261765,0.0302370654055637
PstI.TP972096,2, 3042190,0.0204638558813172,0.0258620689655172,116,0.263960558185709,0.299323212093079,0.0351140233753407
PstI.TP708955,4, 2043677,0.0211419933897362,0.0991379310344828,116,0.263960558185709,0.298940250349098,0.020436616280765
NsiI.TP663012,9,52480175,0.0213282813565959,0.318965517241379,116,0.263960558185709,0.298837305605869,0.0129495313257011
PstI.TP350552,11,    2761,0.0215275471841239,0.0560344827586207,116,0.263960558185709,0.298728229598798,0.0283298688851525
NsiI.TP301361,10, 8099842,0.0219978498325575,0.172413793103448,116,0.263960558185709,0.298474942096083,0.0142659454413931
PstI.TP850689,6,49449385,0.0231953188460347,0.0258620689655172,116,0.263960558185709,0.297854895423882,0.0382459370009491
PstI.TP938416,11,    6563,0.0238834537844837,0.0474137931034483,116,0.263960558185709,0.297513636847236,-0.0266023597083576
PstI.TP1199327,11,    8475,0.02408785750989,0.155172413793103,116,0.263960558185709,0.297414260301125,-0.0158742091309974
PstI.TP350262,8, 2905616,0.0241052593904381,0.478448275862069,116,0.263960558185709,0.297405840933638,-0.0132986777808432
NsiI.TP622507,11,   16837,0.0243899525928894,0.0689655172413793,116,0.263960558185709,0.297269002355467,-0.0252908969712623
PstI.TP719659,10,54993631,0.0248865823120105,0.426724137931034,116,0.263960558185709,0.297034274143874,0.0119422869550462
PstI.TP490779,11,    3725,0.0256214919690117,0.0646551724137931,116,0.263960558185709,0.296695827266966,0.0271484533472807
NsiI.TP575744,1,66841969,0.0257521120048893,0.0301724137931034,116,0.263960558185709,0.296636744849931,-0.0299668192104557
PstI.TP394317,11,    3076,0.0261470915354132,0.0344827586206896,116,0.263960558185709,0.296459989990361,0.0248004901005996
PstI.TP942201,6,51864974,0.0261672559706055,0.103448275862069,116,0.263960558185709,0.296451041988957,-0.0221819271003482
PstI.TP205616,3,67708245,0.0264922955703685,0.0431034482758621,116,0.263960558185709,0.296307799964495,-0.0240181238214717
PstI.TP692299,11,    4794,0.0274428748241056,0.0474137931034483,116,0.263960558185709,0.295899291168251,-0.0265679139873144
PstI.TP1250222,11,    8799,0.0277592719369248,0.0474137931034483,116,0.263960558185709,0.295766624412927,0.0201327849253052
PstI.TP1175461,11,    8280,0.0277780079120915,0.254310344827586,116,0.263960558185709,0.295758818452641,-0.0127606717900898
PstI.TP1254872,7,56573064,0.0279441113055434,0.0732758620689655,116,0.263960558185709,0.295689856954493,-0.0161785614628998
