"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00942476438089048,0.0103997400064998,0.0110497237569061,0.0120246993825154,0.013649658758531,0.0201494962625934,0.026974325641859
"0.05",0.0493987650308742,0.0500487487812805,0.0516737081572961,0.0552486187845304,0.0640233994150146,0.0841728956776081,0.110172245693858
"0.1",0.0994475138121547,0.10204744881378,0.105622359441014,0.111797205069873,0.124471888202795,0.165420864478388,0.208969775755606
"0.2",0.199545011374716,0.205069873253169,0.209294767630809,0.226519337016575,0.251218719532012,0.313942151446214,0.379590510237244
"0.3",0.299642508937277,0.307117322066948,0.312317192070198,0.33019174520637,0.363340916477088,0.439064023399415,0.507637309067273
"0.4",0.399415014624634,0.407864803379915,0.415014624634384,0.438089047773806,0.469288267793305,0.546636334091648,0.636984075398115
"0.5",0.499512512187195,0.506662333441664,0.514787130321742,0.541761455963601,0.579785505362366,0.671108222294443,0.752031199220019
"0.6",0.599610009749756,0.607084822879428,0.61878453038674,0.646733831654209,0.690282742931427,0.7708807279818,0.859603509912252
"0.7",0.699382515437114,0.707507312317192,0.714007149821254,0.739681507962301,0.780630484237894,0.87292817679558,0.966200844978875
"0.8",0.799480012999675,0.810854728631784,0.818654533636659,0.851153721156971,0.893077673058174,0.997400064998375,1
"0.9",0.899577510562236,0.911277218069548,0.920701982450439,0.950601234969126,1,1,1
"1",0.999675008124797,1,1,1,1,1,1
