"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00942476438089048,0.0100747481312967,0.0110497237569061,0.0110497237569061,0.013649658758531,0.0211244718882028,0.0279493012674683
"0.05",0.0493987650308742,0.0510237244068898,0.0513487162820929,0.0555736106597335,0.0659733506662333,0.0896977575560611,0.112447188820279
"0.1",0.0994475138121547,0.101397465063373,0.103997400064998,0.110822229444264,0.126421839454014,0.170295742606435,0.210594735131622
"0.2",0.199545011374716,0.203769905752356,0.2083197920052,0.222619434514137,0.246343841403965,0.312967175820604,0.374715632109197
"0.3",0.299642508937277,0.307117322066948,0.312967175820604,0.326291842703932,0.359766005849854,0.432889177770556,0.510237244068898
"0.4",0.399415014624634,0.406889827754306,0.413714657133572,0.434189145271368,0.476763080922977,0.553461163470913,0.641858953526162
"0.5",0.499512512187195,0.505362365940851,0.51251218719532,0.53753656158596,0.57816054598635,0.674358141046474,0.755931101722457
"0.6",0.599610009749756,0.608059798505037,0.61975950601235,0.652258693532662,0.697432564185895,0.774455638609035,0.860578485537862
"0.7",0.699382515437114,0.709132271693208,0.717257068573286,0.735131621709457,0.77608059798505,0.863828404289893,0.963925901852454
"0.8",0.799480012999675,0.808579785505362,0.81767955801105,0.846928826779331,0.891127721806955,0.994475138121547,1
"0.9",0.899577510562236,0.912252193695158,0.92395190120247,0.955151121221969,1,1,1
"1",0.999675008124797,1,1,1,1,1,1
