Name,Chromosome,Position,P.value,maf,effect
NsiI.TP620354,1,2563,0.0535359817446196,0.0304805507849011,-0.0441839945144208
PstI.TP453248,1,3988,0.407553121465409,0.0785848841689776,-0.013636394463813
GFSSContig17137_1860,1,35412,0.882006451208951,0.0478522853065719,-0.00440865956509362
GFSSContig17137_940,1,36536,0.0277163161673951,0.0522875816993464,0.0631749877398333
PstI.TP1112203,1,63590,0.0108006144623012,0.446396646729394,0.0220424139842827
PstI.TP506588,1,80675,0.864172767598649,0.454910063113128,-0.00158917921195201
PstI.TP989644,1,80828,0.0881878070404391,0.0973380051171612,0.0368154105589245
PstI.TP312105,1,81356,0.680871555186707,0.344025241160789,0.00460536793815469
NsiI.TP481742,1,154583,0.209932078463882,0.0425412598924102,-0.0370427458367861
PstI.TP863331,1,161269,0.111074427499957,0.280106166671024,0.0172768105956375
NsiI.TP71772,1,180079,0.162215528144522,0.036114412459495,0.0430941638321114
NsiI.TP611047,1,185165,0.273539027841613,0.343332056460988,-0.0107189820278718
NsiI.TP611046,1,185173,0.0325789266014769,0.362920876357722,0.0197346813931401
PstI.TP1169914,1,194807,0.776375656733824,0.440283120419251,0.00297733680761421
NsiI.TP96063,1,195779,0.200532333564991,0.337966385540691,0.0135852615134859
NsiI.TP521153,1,258294,0.493862827608793,0.284843040657433,0.00695380364749049
PstI.TP271714,1,262844,0.880186483050453,0.248082731921141,-0.00298027813909424
PstI.TP424788,1,263370,0.54095289457674,0.386389475836977,-0.00675868206726982
PstI.TP811380,1,281841,0.484041940022877,0.303650351264134,-0.00674790315858789
PstI.TP931820,1,284314,0.939945731371238,0.152767050332588,-0.000934350684879265
NsiI.TP426085,1,284999,0.352184899084861,0.410201429481734,0.00936224639951044
NsiI.TP148773,1,285352,0.30241119794084,0.238064637855741,-0.0123110972565678
NsiI.TP148774,1,285397,0.0508447779319804,0.360032562455551,-0.0222202451883572
PstI.TP301730,1,298129,0.272754962827164,0.486648129442089,0.011875577826374
PstI.TP710662,1,335281,0.196406103344819,0.0656597038638697,0.0249891440405957
NsiI.TP579900,1,335878,0.0484618976244085,0.0447946460032409,0.0531459323046786
NsiI.TP443857,1,339059,0.0418654429236814,0.0437454705185966,0.0550344054557907
PstI.TP1043924,1,365760,0.33949790690975,0.138040020043324,-0.0126050245970533
PstI.TP1043926,1,365816,0.56813928084738,0.209482748683138,0.00682768816951121
NsiI.TP414280,1,378096,0.681401559173595,0.181811266096579,-0.00411665696314331
NsiI.TP807695,1,389941,0.446079522623801,0.159489371126316,0.00962262949616849
NsiI.TP687955,1,398596,0.234774164428815,0.468016230572526,0.0110062740215254
PstI.TP948856,1,403321,0.691096544584302,0.472040932337234,0.00368732894760129
PstI.TP1037554,1,403777,0.186039639439586,0.0481028851983876,0.0328548945963716
NsiI.TP122940,1,430012,0.378250733761925,0.165447762850875,0.0109023072795756
NsiI.TP703893,1,450123,0.808760480963448,0.221632673786887,-0.0023184802889975
PstI.TP1026667,1,480929,0.38670206873866,0.488118154745073,-0.00739049719077208
NsiI.TP413787,1,481003,0.972385885628671,0.171079957303948,-0.000494688741448701
NsiI.TP591161,1,512907,0.319273419869938,0.436085134828264,0.00879956852127708
NsiI.TP260303,1,526218,0.669408241656804,0.233282963453805,-0.00495358789352035
NsiI.TP160827,1,542721,0.904311729223705,0.128353350744706,0.00186285104160228
PstI.TP425356,1,569039,0.456550676545535,0.0615379390408125,0.0165001314345689
PstI.TP999740,1,569491,0.359068655563817,0.386415229904582,-0.00935549703422484
PstI.TP184304,1,572620,0.861789260276956,0.126964348061209,0.00259091003370548
PstI.TP1132231,1,588023,0.167924801625954,0.270307284798353,-0.0195734927426724
PstI.TP536170,1,662254,0.755303454141253,0.237345992662631,0.00337653842997415
PstI.TP854736,1,683267,0.381760858143539,0.0533643308308752,0.0182224216678295
NsiI.TP35313,1,692280,0.537822629612895,0.268279749803546,-0.00680522721136145
PstI.TP83381,1,713539,0.741937166566998,0.296567639919011,0.00322632853123106
PstI.TP94792,1,731905,0.423933960732613,0.309672721776601,0.00791436639842125
PstI.TP968891,1,748410,0.488009253430877,0.240916045513981,-0.00886493526997231
NsiI.TP802651,1,754114,0.427703140515231,0.13155442613899,-0.0114800064837498
PstI.TP1039014,1,759496,0.231577028152287,0.367928532662187,-0.011411542018383
PstI.TP1248576,1,760805,0.547783653610677,0.302734045588584,0.00692011177409491
NsiI.TP241552,1,773227,0.561808110067919,0.129563762987373,0.00757245833618059
NsiI.TP241535,1,773253,0.34922297511573,0.400059129089946,0.00964839820333308
NsiI.TP282375,1,773642,0.293418402545515,0.396076492369137,-0.010182683021714
NsiI.TP559422,1,781613,0.0334092866180192,0.372687973889866,-0.0205367124447753
PstI.TP579974,1,783866,0.63398846335495,0.408154135092663,0.00460208805901297
PstI.TP1090052,1,815564,0.248784448233393,0.238187395774176,-0.0128422123291633
PstI.TP1216290,1,817784,0.711012324498347,0.328654684119447,-0.00384958559734877
