Name,Chromosome,Position,P.value,maf,effect
NsiI.TP620354,1,2563,0.743487943360225,0.0304805507849011,-0.00204556857417772
PstI.TP453248,1,3988,0.498489217565253,0.0785848841689776,-0.00286460473838894
GFSSContig17137_1860,1,35412,0.340127197367955,0.0478522853065719,0.0072483099635894
GFSSContig17137_940,1,36536,0.684518198195183,0.0522875816993464,0.00313066719190179
PstI.TP1112203,1,63590,0.832239649450205,0.446396646729394,-0.000491375823634878
PstI.TP506588,1,80675,0.394498740266936,0.454910063113128,-0.00191489873001021
PstI.TP989644,1,80828,0.615243924240549,0.0973380051171612,-0.00289110541620386
PstI.TP312105,1,81356,0.478426827817073,0.344025241160789,-0.00200582695017515
NsiI.TP481742,1,154583,0.584167841559308,0.0425412598924102,-0.00424902091362175
PstI.TP863331,1,161269,0.524993887382864,0.280106166671024,-0.0017986598936855
NsiI.TP71772,1,180079,0.678707913483043,0.036114412459495,0.00339370906313959
NsiI.TP611047,1,185165,0.207564056469061,0.343332056460988,0.0031497260188686
NsiI.TP611046,1,185173,0.288308847860926,0.362920876357722,-0.00238842049633103
PstI.TP1169914,1,194807,0.567101844771143,0.440283120419251,-0.00148803138997961
NsiI.TP96063,1,195779,0.558868691241966,0.337966385540691,-0.00156061060743309
NsiI.TP521153,1,258294,0.434774524074612,0.284843040657433,-0.00201797492013678
PstI.TP271714,1,262844,0.586753025597788,0.248082731921141,-0.00229874969467061
PstI.TP424788,1,263370,0.0414659570871196,0.386389475836977,-0.00544110113164732
PstI.TP811380,1,281841,0.235518596945599,0.303650351264134,0.00281539123062654
PstI.TP931820,1,284314,0.250430690233478,0.152767050332588,-0.00333829715565835
NsiI.TP426085,1,284999,0.553113990291341,0.410201429481734,0.00152791445166242
NsiI.TP148773,1,285352,0.213166967035463,0.238064637855741,0.00342470834831994
NsiI.TP148774,1,285397,0.347493081893137,0.360032562455551,0.00271252046494089
PstI.TP301730,1,298129,0.261756443312534,0.486648129442089,-0.00300222451021896
PstI.TP710662,1,335281,0.551779396603544,0.0656597038638697,0.00298390295991609
NsiI.TP579900,1,335878,0.970451968070938,0.0447946460032409,-0.00027706972752869
NsiI.TP443857,1,339059,0.899383680233513,0.0437454705185966,-0.000939153583119998
PstI.TP1043924,1,365760,0.229082154988432,0.138040020043324,0.00392374108744449
PstI.TP1043926,1,365816,0.145640213704558,0.209482748683138,-0.00405588494734862
NsiI.TP414280,1,378096,0.158378050288242,0.181811266096579,0.00347217183165669
NsiI.TP807695,1,389941,0.368743609869919,0.159489371126316,-0.00277862383715895
NsiI.TP687955,1,398596,0.690753696438779,0.468016230572526,0.000967202312623123
PstI.TP948856,1,403321,0.977097805717519,0.472040932337234,7.14695115206164e-05
PstI.TP1037554,1,403777,0.781503430099794,0.0481028851983876,0.00184751195425309
NsiI.TP122940,1,430012,0.925109388497575,0.165447762850875,0.000304433345104624
NsiI.TP703893,1,450123,0.859713139620108,0.221632673786887,-0.000451670140598982
PstI.TP1026667,1,480929,0.476724207920784,0.488118154745073,-0.00153659990947456
NsiI.TP413787,1,481003,0.269025498861188,0.171079957303948,0.00386210238251147
NsiI.TP591161,1,512907,0.328061671000437,0.436085134828264,0.00217266818041736
NsiI.TP260303,1,526218,0.128617035464973,0.233282963453805,0.00426788731525357
NsiI.TP160827,1,542721,0.297530127547913,0.128353350744706,0.00405097614637393
PstI.TP425356,1,569039,0.894187954421337,0.0615379390408125,0.00076945262255071
PstI.TP999740,1,569491,0.836599349244191,0.386415229904582,0.000535789546796438
PstI.TP184304,1,572620,0.28211082027901,0.126964348061209,-0.003747931810544
PstI.TP1132231,1,588023,0.960780858494942,0.270307284798353,0.000171729191671978
PstI.TP536170,1,662254,0.439603600707218,0.237345992662631,0.00209545116821917
PstI.TP854736,1,683267,0.966629467195067,0.0533643308308752,0.000240144331366542
NsiI.TP35313,1,692280,0.984776264621252,0.268279749803546,-5.6541545994865e-05
PstI.TP83381,1,713539,0.467012333250813,0.296567639919011,-0.00177501674157193
PstI.TP94792,1,731905,0.199500184771109,0.309672721776601,-0.00304947365625906
PstI.TP968891,1,748410,0.496779491064772,0.240916045513981,0.00230563107249593
NsiI.TP802651,1,754114,0.795960121218503,0.13155442613899,0.00100383374608644
PstI.TP1039014,1,759496,0.751557735938363,0.367928532662187,-0.000801017982434172
PstI.TP1248576,1,760805,0.859347901921453,0.302734045588584,-0.000539321718183188
NsiI.TP241552,1,773227,0.405605671937229,0.129563762987373,0.00276568758657648
NsiI.TP241535,1,773253,0.398239131163979,0.400059129089946,-0.00199371420008518
NsiI.TP282375,1,773642,0.94666848556615,0.396076492369137,-0.000171620993901432
NsiI.TP559422,1,781613,0.425492059182903,0.372687973889866,-0.00198358580975016
PstI.TP579974,1,783866,0.839189837300899,0.408154135092663,0.000523691774300143
PstI.TP1090052,1,815564,0.966985185034093,0.238187395774176,0.000126690270506725
PstI.TP1216290,1,817784,0.977104423725041,0.328654684119447,-7.94074275592143e-05
NsiI.TP199750,1,819727,0.843226571672452,0.17360787452543,-0.00065571162178348
NsiI.TP619705,1,820317,0.926616784378979,0.088210980778535,-0.000443502049543159
PstI.TP537601,1,822113,0.187305130081975,0.118015374647297,-0.00687974597128794
NsiI.TP585976,1,829048,0.447831349522384,0.0360191839847455,0.00517588655099162
NsiI.TP358960,1,864806,0.87173600851185,0.407333942947855,0.000473096681203995
PstI.TP1152021,1,865447,0.892276890992826,0.436420117167654,-0.000372633898511758
PstI.TP139718,1,866121,0.789932418661781,0.256808658518563,0.00080187053038457
NsiI.TP603024,1,882892,0.927680238015631,0.378505595400774,-0.000274143122264325
PstI.TP2218,1,905152,0.59807523642724,0.163785171924213,-0.00163803921171483
NsiI.TP410050,1,907438,0.261380625037932,0.486935679419341,-0.00237066459871617
NsiI.TP410051,1,907440,0.212703976384372,0.345777902280863,0.00307336875311826
PstI.TP716618,1,918921,0.473944307200225,0.139635294594782,-0.00243336674222294
PstI.TP34534,1,923689,0.0925596644905766,0.118116561385931,-0.00531818239517978
PstI.TP724910,1,925871,0.381074894335828,0.373132610686053,-0.00199165250940281
PstI.TP383349,1,950724,0.626736366257321,0.375322158817903,0.00116552690122061
NsiI.TP809841,1,955990,0.615917195155003,0.0727204296411212,-0.00247568999792916
PstI.TP39577,1,959521,0.62915916762244,0.235784869649908,-0.00140834019478562
PstI.TP1246584,1,1015480,0.0145324530942922,0.0627322128080137,0.00965682625418804
NsiI.TP443042,1,1033284,0.0611438478812214,0.0974934192832502,0.00598973396057257
PstI.TP354591,1,1050082,0.430055600578964,0.0590994891894168,-0.00391923013375707
PstI.TP1060928,1,1054924,0.490493265198407,0.274902487891017,-0.00177679816718265
PstI.TP968458,1,1145895,0.363830180104335,0.0556595000304337,-0.00686260416419979
PstI.TP979329,1,1145899,0.309206357255431,0.434295846766487,0.00321408303753097
PstI.TP856852,1,1153760,0.0359823882289881,0.12264726238094,0.00689089357941959
PstI.TP1010387,1,1174408,0.746380938981539,0.0603621612808614,-0.00255333412666428
NsiI.TP379925,1,1174994,0.818100599437959,0.199174708199262,0.000820415562715286
PstI.TP775725,1,1175417,0.37467336491036,0.202973924453445,-0.00199462038699571
PstI.TP885953,1,1195721,0.97926098298916,0.244875581824088,8.16539536337955e-05
PstI.TP530416,1,1196937,0.924323836144913,0.362040717617176,-0.000283724919495699
NsiI.TP809990,1,1199529,0.422605331918632,0.0655920531946392,-0.00323691010795359
NsiI.TP621329,1,1209175,0.311903226640972,0.0562161505742266,-0.00758593478759132
PstI.TP136460,1,1229717,0.769269236882207,0.0707446028361972,0.00137168951832246
NsiI.TP226174,1,1247110,0.164121474061273,0.153764262835444,0.00558855067580171
NsiI.TP622,1,1250740,0.90221954942124,0.455834639730555,-0.000334984628172363
PstI.TP952646,1,1257515,0.555784656479414,0.302256096359109,-0.00151245992029199
NsiI.TP429501,1,1266624,0.0967322577955496,0.469935348359861,-0.00376374156808131
PstI.TP112674,1,1270544,0.165316475509963,0.0883626721370043,-0.0058445129074016
NsiI.TP321202,1,1270981,0.225871365403976,0.48841132367259,-0.00291096686833525
NsiI.TP321203,1,1270985,0.702656946093873,0.329511188442047,0.000982051568437827
PstI.TP761288,1,1274696,0.720496785527472,0.37919389519601,0.00109233004409322
NsiI.TP83302,1,1275020,0.9159927143003,0.186522872465839,-0.000315497614267388
PstI.TP250182,1,1293920,0.392322075155942,0.0282509554886596,-0.00629655485850642
PstI.TP52331,1,1328877,0.631590924020754,0.105313477175684,-0.00174869980546262
NsiI.TP139486,1,1336169,0.310994801432913,0.196548987870256,-0.00298489250479081
