SNP,Chromosome,Position,P.value,maf,effect
PstI.TP364469,1,15807512,1.24318487628303e-05,NA,-9.93268476592739e-05
PstI.TP807213,1,57183105,0.00257042226866275,NA,-6.88566412296167e-05
NsiI.TP337751,1,60167980,0.000376508962710773,NA,-4.71173819821942e-05
PstI.TP708871,1,72868211,0.00755844935156093,NA,0.000101956005962811
PstI.TP694469,2,61192392,0.0034595857386066,NA,-4.20701292788899e-05
PstI.TP682301,2,65662699,0.00160828976105222,NA,-9.99046994629862e-05
NsiI.TP512357,3,50319058,0.00972236342969298,NA,-0.000136938478658927
PstI.TP756650,3,61832560,4.4294218450225e-06,NA,-0.000123640881152285
PstI.TP765640,4,48027712,0.00947426967997535,NA,-0.000100493008394499
PstI.TP44157,4,67560728,0.000425395221383474,NA,-0.000192878325108768
PstI.TP1209906,4,67965163,0.00528171228413307,NA,6.26630240873336e-05
PstI.TP843092,5,14746414,0.000305486939068809,NA,-0.000139888668099811
NsiI.TP727162,5,15122057,0.00156168589074162,NA,6.70898007282116e-05
PstI.TP166492,6, 2200069,0.00961720101972663,NA,-6.27661732407171e-05
PstI.TP126255,6,50898138,0.00850607022492477,NA,4.75637737281758e-05
PstI.TP700381,8,56933270,0.00363458802428548,NA,-0.000174990394055855
PstI.TP1181427,10,48075047,0.00564677036635054,NA,-4.84664309350555e-05
PstI.TP363053,11,    2867,0.00142566527172417,NA,6.41109122306846e-05
PstI.TP692577,11,    4797,0.00638035065316426,NA,-0.000208997024346381
PstI.TP954118,11,    6658,0.00551840329803425,NA,6.69015833837554e-05
PstI.TP1199327,11,    8475,0.00144646733543249,NA,-7.47958990326735e-05
