SNP,Chromosome,Position,P.value,maf,effect
PstI.TP629259,1, 4276027,0.00688291353768222,NA,-0.0447855332709441
PstI.TP947391,1, 4891496,0.00229842733723081,NA,0.119144826600179
NsiI.TP134750,1, 9511955,0.00485587665581765,NA,0.118609966649892
PstI.TP939213,1,11990855,0.00453815748723392,NA,-0.134107552169406
PstI.TP770895,1,13263569,0.00412145858243587,NA,0.0723151078261078
PstI.TP457393,1,60097068,0.0035252196976259,NA,-0.048391415505521
PstI.TP360841,2, 2832783,0.00209731668806301,NA,0.0579900971388291
PstI.TP548709,2,61335066,0.000862815434150372,NA,0.0878327782871869
NsiI.TP436966,3,  208286,0.00771111200243343,NA,0.0772714276292485
PstI.TP731882,3,19716780,0.0081920910593851,NA,0.0895277257168973
PstI.TP1022061,3,61377198,0.00548488203576636,NA,0.0567428544009057
PstI.TP25299,5,63419016,0.00769948653814365,NA,0.0961213510837813
PstI.TP152056,5,64031521,0.00613800153784903,NA,0.0982558125279323
PstI.TP664921,6,56510699,0.00535674041332639,NA,-0.15457761620615
NsiI.TP502082,10, 1262753,0.00958627408582748,NA,-0.114350198321237
PstI.TP112609,11,     932,0.00249071149887011,NA,0.0622481735670865
PstI.TP490779,11,    3725,0.00141365560729828,NA,0.0983505765186365
PstI.TP521411,11,    3897,0.00918046370703891,NA,-0.0898555472438557
PstI.TP938416,11,    6563,0.00234767566400557,NA,-0.0915241447709289
PstI.TP1071296,11,    7466,0.00107145656809782,NA,0.0704462604776558
PstI.TP1087235,11,    7587,0.00934854824436823,NA,0.0940079596083119
PstI.TP1124649,11,    7892,0.00215805677631112,NA,-0.0827116232381026
