SNP,Chromosome,Position,P.value,maf,effect
PstI.TP629259,1, 4276027,0.00788378415225624,NA,-0.0368114362993384
PstI.TP947391,1, 4891496,0.00211353437233106,NA,0.100149422446544
NsiI.TP134750,1, 9511955,0.00427273230063683,NA,0.100242059631051
PstI.TP939213,1,11990855,0.00492639859226983,NA,-0.110991879146871
PstI.TP770895,1,13263569,0.00378951506603227,NA,0.0608361276938765
PstI.TP457393,1,60097068,0.00393694591160355,NA,-0.0399601078314541
PstI.TP360841,2, 2832783,0.00179146870164201,NA,0.0490383474754524
PstI.TP548709,2,61335066,0.000855197215694282,NA,0.0733569263274965
NsiI.TP436966,3,  208286,0.00641459921775188,NA,0.0657901954218933
PstI.TP731882,3,19716780,0.00853547292587432,NA,0.074351404281525
PstI.TP1022061,3,61377198,0.00598215755704592,NA,0.0469210135477458
PstI.TP25299,5,63419016,0.00860338911940308,NA,0.0791990371622689
PstI.TP152056,5,64031521,0.00676027966631179,NA,0.0811415079486486
PstI.TP664921,6,56510699,0.00555669267432312,NA,-0.128499024945168
NsiI.TP502082,10, 1262753,0.00937788317222379,NA,-0.0956578726417821
PstI.TP112609,11,     932,0.00201531102163636,NA,0.0529032057588539
PstI.TP490779,11,    3725,0.00151569267351066,NA,0.0816307178199027
PstI.TP521411,11,    3897,0.00905556822719601,NA,-0.0750932846365346
PstI.TP552710,11,    4086,0.0090843703625075,NA,0.135470725984553
PstI.TP938416,11,    6563,0.00236955579176707,NA,-0.0763197354586843
PstI.TP1071296,11,    7466,0.00120968601334758,NA,0.0582574602054777
PstI.TP1087235,11,    7587,0.00992269137400733,NA,0.077886249156097
PstI.TP1124649,11,    7892,0.00222361276393238,NA,-0.0688509692501873
