SNP,Chromosome,Position,P.value,maf,effect
PstI.TP417865,1, 2030761,4.5881743489547e-06,NA,0.526677965800428
PstI.TP56795,1, 2315051,0.00202524517012352,NA,1.04196891765204
PstI.TP1059573,1, 3357749,0.00600724399523592,NA,-0.378090921992524
PstI.TP424566,1, 8533790,0.000246534910638837,NA,0.349468309674807
PstI.TP302093,1, 8923298,0.00705497451721672,NA,-0.380355872311316
PstI.TP835148,1,11456164,0.00668622431723093,NA,0.400999595773363
PstI.TP513006,1,73971974,0.0056902563906628,NA,0.228031694784855
PstI.TP405184,1,75082559,0.00736269755788166,NA,-0.548111594435335
PstI.TP543309,1,77166071,0.00248451760545596,NA,-0.675677977187341
PstI.TP694469,2,61192392,0.00332082786811944,NA,0.181065479427383
PstI.TP178231,2,62690478,0.00409768259650841,NA,0.278155343944922
PstI.TP585251,2,66036168,0.00732480907619895,NA,0.690433717681938
PstI.TP689286,2,73563234,0.00874756811415064,NA,-0.47048508349977
PstI.TP1217016,3,11532831,0.00026472152928251,NA,-0.313796232755505
NsiI.TP529124,3,63127607,2.93006914650911e-05,NA,0.506266690897248
PstI.TP60635,3,66807545,0.00124880442060143,NA,-1.0719591489531
NsiI.TP285119,3,67157192,0.00319815552897417,NA,0.273795855307022
PstI.TP295985,4, 9739196,7.40557611811817e-06,NA,1.25112275613812
PstI.TP335891,4,42916499,0.00613221573201048,NA,0.604923278636686
PstI.TP1032679,4,63918789,0.00454438261611034,NA,0.42721967933174
PstI.TP843092,5,14746414,0.0068388436997076,NA,0.369990827143242
PstI.TP98333,5,16130526,0.00498782445109596,NA,0.261654589011725
PstI.TP114435,6,51935989,0.000783660507460077,NA,0.275295043278627
PstI.TP272941,6,53317238,0.0078380456808618,NA,0.306401351248845
PstI.TP140016,6,57096158,0.00751899002317506,NA,0.230076515219103
PstI.TP1137784,7,10078994,0.00013438804397602,NA,-0.358670600360115
PstI.TP220192,7,42063325,0.000182468157184316,NA,0.346508894619901
PstI.TP667673,8, 3073031,0.00531280016259292,NA,-0.742927610612296
PstI.TP41777,9, 2504371,0.00955254983030558,NA,-0.876544315430707
PstI.TP742405,9, 3885435,0.000889023257988196,NA,-0.258401742650712
PstI.TP545574,9,46822842,0.00560213546112497,NA,-0.617942255053481
PstI.TP349556,9,56207028,7.15359992535779e-06,NA,0.647626848953264
PstI.TP327061,11,    2592,0.00852322461194034,NA,-1.12503185110754
PstI.TP403269,11,    3130,1.61746946250548e-06,NA,0.420063835367979
PstI.TP848458,11,    5880,0.00263896476067812,NA,-0.785862733313864
NsiI.TP402781,11,   13547,0.000260425917066475,NA,-0.456649911894756
NsiI.TP495411,11,   15163,0.00891672829901259,NA,0.32345960029515
NsiI.TP752278,11,   18344,8.02110652953441e-05,NA,-0.391910980128369
