SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
PstI.TP506588,1,80675,0.48990190799801,0.00922505889289225,PstI.TP506588,0.0171232876712329,146
PstI.TP863331,1,161269,0.351920969923967,-0.00467735722681866,PstI.TP863331,0.0547945205479452,146
PstI.TP424788,1,263370,0.282338447436139,-0.00855828412365486,PstI.TP424788,0.023972602739726,146
PstI.TP931820,1,284314,0.414941724003598,0.00569493020719683,PstI.TP931820,0.0273972602739726,146
NsiI.TP148773,1,285352,0.615552967453592,-0.00192070236412352,NsiI.TP148773,0.123287671232877,146
PstI.TP1106845,1,416796,0.696611654144805,-0.00410977685699176,PstI.TP1106845,0.0102739726027397,146
PstI.TP999740,1,569491,0.686864874548443,0.00184390873182391,PstI.TP999740,0.0856164383561644,146
PstI.TP1152021,1,865447,0.534602585271177,-0.00475467753283041,PstI.TP1152021,0.023972602739726,146
PstI.TP716618,1,918921,0.673971338028491,-0.00321491767605884,PstI.TP716618,0.0205479452054795,146
PstI.TP1246584,1,1015480,0.687566900733514,-0.00100974768129985,PstI.TP1246584,0.410958904109589,146
PstI.TP354591,1,1050082,0.325043759973657,-0.00317631782011863,PstI.TP354591,0.328767123287671,146
PstI.TP856852,1,1153760,0.0763370702300401,-0.00732827268413759,PstI.TP856852,0.171232876712329,146
PstI.TP775725,1,1175417,0.250177522573484,0.0060692974696708,PstI.TP775725,0.0582191780821918,146
NsiI.TP72077,1,1422420,0.547470071249452,0.00368077541111263,NsiI.TP72077,0.0376712328767124,146
PstI.TP929619,1,1952038,0.10983793181381,-0.0119379322724258,PstI.TP929619,0.0273972602739726,146
PstI.TP417865,1,2030761,0.768744585563857,-0.00121830496362624,PstI.TP417865,0.366438356164384,146
PstI.TP885267,1,2084430,0.993384990515112,-4.1137413764384e-05,PstI.TP885267,0.0616438356164384,146
PstI.TP56795,1,2315051,0.564026283187249,-0.00651175252970559,PstI.TP56795,0.0102739726027398,146
PstI.TP966432,1,2596832,0.504289304686543,-0.00429915694803264,PstI.TP966432,0.041095890410959,146
PstI.TP441536,1,2816855,0.0545989344925409,0.00435882334840503,PstI.TP441536,0.386986301369863,146
PstI.TP1085601,1,2820903,0.947965912000125,0.000350688400661402,PstI.TP1085601,0.0547945205479452,146
PstI.TP525202,1,2884119,0.662851007627851,0.00208802617706093,PstI.TP525202,0.0684931506849316,146
PstI.TP1268585,1,2988383,0.377366141844464,-0.00385855957355138,PstI.TP1268585,0.376712328767123,146
PstI.TP59735,1,3027630,0.430017732799149,0.0108470946730777,PstI.TP59735,0.0102739726027398,146
PstI.TP849876,1,3050119,0.569524513328887,-0.00221034284442936,PstI.TP849876,0.0924657534246575,146
PstI.TP209693,1,3305106,0.568459675162373,0.00361585667454106,PstI.TP209693,0.0376712328767124,146
PstI.TP626124,1,3342723,0.722300669548216,0.00209116223779646,PstI.TP626124,0.0445205479452055,146
PstI.TP1059573,1,3357749,0.112086488879196,0.0060289095267335,PstI.TP1059573,0.147260273972603,146
NsiI.TP504485,1,3381640,0.867145999929337,-0.00111045025859507,NsiI.TP504485,0.0376712328767123,146
PstI.TP1244443,1,3397749,0.898526120428273,0.000519827932357435,PstI.TP1244443,0.157534246575342,146
PstI.TP1199997,1,3471828,0.394717105463165,0.00884670641045213,PstI.TP1199997,0.0136986301369863,146
PstI.TP757375,1,3471897,0.222439569528014,-0.00863505427614968,PstI.TP757375,0.0308219178082192,146
PstI.TP726521,1,3535515,0.73681285476554,-0.0017406634811912,PstI.TP726521,0.0582191780821918,146
PstI.TP374511,1,3576636,0.817835876509008,-0.00087804655402452,PstI.TP374511,0.116438356164384,146
PstI.TP1267977,1,3576713,0.153365070367348,0.00625098960161325,PstI.TP1267977,0.11986301369863,146
PstI.TP1155202,1,3620639,0.897595313243727,-0.00088020546864713,PstI.TP1155202,0.0445205479452054,146
PstI.TP961085,1,3705536,0.110372272979154,-0.00418888753323597,PstI.TP961085,0.383561643835616,146
PstI.TP21889,1,3705780,0.0239985580701545,-0.0065889340612906,PstI.TP21889,0.229452054794521,146
PstI.TP1053336,1,3955998,0.220556460902066,-0.00521839698794505,PstI.TP1053336,0.0719178082191781,146
NsiI.TP403662,1,3957731,0.727284539767287,-0.00131717879094829,NsiI.TP403662,0.116438356164384,146
PstI.TP891020,1,4033768,0.212282039545794,-0.00637414640176059,PstI.TP891020,0.0719178082191781,146
PstI.TP629259,1,4276027,0.797107361076918,-0.00071874224359356,PstI.TP629259,0.356164383561644,146
PstI.TP629254,1,4276045,0.864701921868956,0.00150326976343501,PstI.TP629254,0.0273972602739726,146
PstI.TP140451,1,4460094,0.709852604339107,0.00147662541555925,PstI.TP140451,0.202054794520548,146
PstI.TP403850,1,4535788,0.282008227618271,0.00980740806398334,PstI.TP403850,0.0171232876712328,146
NsiI.TP468762,1,4620729,0.886454486135203,0.000688580812846167,NsiI.TP468762,0.0684931506849316,146
PstI.TP307588,1,4762662,0.576573028048958,-0.00355516026978324,PstI.TP307588,0.0616438356164384,146
PstI.TP920636,1,4777048,0.60463903383297,0.00255205988146277,PstI.TP920636,0.116438356164384,146
PstI.TP947391,1,4891496,0.0267838988733445,-0.0133879701322785,PstI.TP947391,0.0308219178082192,146
PstI.TP683907,1,4900973,0.0848811155746966,0.00578868917582033,PstI.TP683907,0.184931506849315,146
PstI.TP402429,1,4990016,0.646002038834805,0.00234307356051614,PstI.TP402429,0.0856164383561644,146
PstI.TP1126882,1,5115206,0.184277249831247,0.0103254337201638,PstI.TP1126882,0.0342465753424658,146
PstI.TP684655,1,5379329,0.856040995547712,0.000493265679964399,PstI.TP684655,0.366438356164384,146
NsiI.TP556033,1,5459542,0.678598195140007,0.00139378152737045,NsiI.TP556033,0.160958904109589,146
NsiI.TP367540,1,5460609,0.0508502164369946,-0.0180565812867552,NsiI.TP367540,0.0171232876712328,146
PstI.TP928135,1,5502147,0.766675540068238,0.00171329021232432,PstI.TP928135,0.0410958904109589,146
PstI.TP476949,1,5536792,0.151377964352884,0.00331670953361812,PstI.TP476949,0.445205479452055,146
PstI.TP677745,1,5751851,0.715210973368962,-0.00104853275709788,PstI.TP677745,0.191780821917808,146
PstI.TP739422,1,5776555,0.143773274420747,0.0292656173410773,PstI.TP739422,0.0102739726027397,146
PstI.TP705967,1,5858828,0.142898608656411,-0.00811996372349807,PstI.TP705967,0.0856164383561644,146
PstI.TP1252197,1,5912854,0.557593083576488,0.00284274157389922,PstI.TP1252197,0.0719178082191781,146
PstI.TP116123,1,5967108,0.287433691501452,0.00569970437897436,PstI.TP116123,0.0479452054794521,146
PstI.TP804275,1,5979740,0.630614987376807,-0.00364050015364267,PstI.TP804275,0.023972602739726,146
PstI.TP523933,1,6018181,0.471598512630354,0.00180914040101267,PstI.TP523933,0.284246575342466,146
PstI.TP722242,1,6187691,0.338079156722696,-0.0093677486708197,PstI.TP722242,0.023972602739726,146
