SNP,Chromosome,Position,P.value,maf,effect
NsiI.TP758763,1,57499558,4.24844805794106e-05,NA,-0.859661764939328
PstI.TP457393,1,60097068,0.00469425555265653,NA,-0.207751481608244
PstI.TP494387,1,70689700,0.000307285933066131,NA,0.627363743329097
PstI.TP805461,1,71344044,2.89882888307516e-05,NA,0.259606796970725
PstI.TP927424,1,73127829,5.35021243150485e-05,NA,-0.82296612338298
PstI.TP229147,2, 3390758,7.787384343846e-08,NA,0.81922838867305
PstI.TP549798,2,23212519,0.00212023670071908,NA,-0.2160546911983
PstI.TP214149,2,66672122,0.00515349815796423,NA,-0.566366290854735
PstI.TP1064534,3, 1870807,0.00794286530083709,NA,-0.296407889990504
PstI.TP288798,3,69828015,0.00614148918531411,NA,0.337276513920562
PstI.TP237468,4, 5204815,0.00942458697150063,NA,0.888454114707045
PstI.TP292268,5, 3450082,0.00570410581906955,NA,0.377863752743067
NsiI.TP762935,6, 3182336,3.5042054109301e-05,NA,0.876120587757765
PstI.TP1022791,6,56560248,0.00834160447888128,NA,0.206002565482077
PstI.TP10996,6,57974096,5.530611162469e-07,NA,-0.596186723305327
PstI.TP1155086,9,50004653,3.92820555273088e-11,NA,0.734087809079434
PstI.TP751721,9,50513395,0.00273727019846841,NA,0.2709448031109
PstI.TP548129,10,58739589,0.00823082825623103,NA,0.74245244110733
PstI.TP339945,11,    2686,0.00267596191600932,NA,-0.443949867024055
PstI.TP936135,11,    6549,0.00741777560914946,NA,-0.244473474487546
PstI.TP1071296,11,    7466,0.00820635491104729,NA,0.241501631680437
