SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
PstI.TP506588,1,80675,0.642692918086985,0.422560624788178,PstI.TP506588,0.0171232876712329,146
PstI.TP863331,1,161269,0.596692066538333,0.175133939256564,PstI.TP863331,0.0547945205479452,146
PstI.TP424788,1,263370,0.594007357474919,0.280654888293943,PstI.TP424788,0.023972602739726,146
PstI.TP931820,1,284314,0.74638481889251,0.160260094617069,PstI.TP931820,0.0273972602739726,146
NsiI.TP148773,1,285352,0.668919654310416,0.10504097261443,NsiI.TP148773,0.123287671232877,146
PstI.TP1106845,1,416796,0.869113974680639,-0.108181970229627,PstI.TP1106845,0.0102739726027397,146
PstI.TP999740,1,569491,0.959467853632468,0.0140402657168557,PstI.TP999740,0.0856164383561644,146
PstI.TP1152021,1,865447,0.483850348921172,0.3354405287377,PstI.TP1152021,0.023972602739726,146
PstI.TP716618,1,918921,0.9910039251631,-0.00587416075334479,PstI.TP716618,0.0205479452054795,146
PstI.TP1246584,1,1015480,0.300149152444385,-0.15037742427872,PstI.TP1246584,0.410958904109589,146
PstI.TP354591,1,1050082,0.429449225683381,-0.179478021634653,PstI.TP354591,0.328767123287671,146
PstI.TP856852,1,1153760,0.0457898392094814,0.418995462631601,PstI.TP856852,0.171232876712329,146
PstI.TP775725,1,1175417,0.966074317537242,0.0144277162440611,PstI.TP775725,0.0582191780821918,146
NsiI.TP72077,1,1422420,0.824148767010406,0.092029341898278,NsiI.TP72077,0.0376712328767124,146
PstI.TP929619,1,1952038,0.710178916858179,-0.183420642459296,PstI.TP929619,0.0273972602739726,146
PstI.TP417865,1,2030761,0.152579390544924,-0.355693791721973,PstI.TP417865,0.366438356164384,146
PstI.TP885267,1,2084430,0.776049576016235,-0.0919435130425748,PstI.TP885267,0.0616438356164384,146
PstI.TP56795,1,2315051,0.955120008596826,-0.0378546560444026,PstI.TP56795,0.0102739726027398,146
PstI.TP966432,1,2596832,0.635411591495927,0.202244224224314,PstI.TP966432,0.041095890410959,146
PstI.TP441536,1,2816855,0.94756736775891,0.00982935684389056,PstI.TP441536,0.386986301369863,146
PstI.TP1085601,1,2820903,0.386473927721672,0.295286798128787,PstI.TP1085601,0.0547945205479452,146
PstI.TP525202,1,2884119,0.656204143444573,0.133447417933491,PstI.TP525202,0.0684931506849316,146
PstI.TP1268585,1,2988383,0.667060941412902,-0.111196598707766,PstI.TP1268585,0.376712328767123,146
PstI.TP59735,1,3027630,0.65914403043221,-0.406814336514656,PstI.TP59735,0.0102739726027398,146
PstI.TP849876,1,3050119,0.525809945901556,-0.154173955887617,PstI.TP849876,0.0924657534246575,146
PstI.TP209693,1,3305106,0.715133883564453,-0.1514152157505,PstI.TP209693,0.0376712328767124,146
PstI.TP626124,1,3342723,0.713656307007576,0.12690642768501,PstI.TP626124,0.0445205479452055,146
PstI.TP1059573,1,3357749,0.196071342665752,-0.355678481271991,PstI.TP1059573,0.147260273972603,146
NsiI.TP504485,1,3381640,0.0807581921841643,-0.827784614423372,NsiI.TP504485,0.0376712328767123,146
PstI.TP1244443,1,3397749,0.52481939035161,-0.158197217371648,PstI.TP1244443,0.157534246575342,146
PstI.TP1199997,1,3471828,0.399242665641419,-0.493586209619622,PstI.TP1199997,0.0136986301369863,146
PstI.TP757375,1,3471897,0.381583379938329,-0.396589871522536,PstI.TP757375,0.0308219178082192,146
PstI.TP726521,1,3535515,0.891628307581595,0.0426384883162445,PstI.TP726521,0.0582191780821918,146
PstI.TP374511,1,3576636,0.817028238338919,0.0517432460293176,PstI.TP374511,0.116438356164384,146
PstI.TP1267977,1,3576713,0.789330827914415,-0.071073022428448,PstI.TP1267977,0.11986301369863,146
PstI.TP1155202,1,3620639,0.107378980852459,-0.611880713093924,PstI.TP1155202,0.0445205479452054,146
PstI.TP961085,1,3705536,0.897046541448831,0.0220753775770418,PstI.TP961085,0.383561643835616,146
PstI.TP21889,1,3705780,0.39147378159795,0.157737495178764,PstI.TP21889,0.229452054794521,146
PstI.TP1053336,1,3955998,0.733801451508287,-0.099007059127695,PstI.TP1053336,0.0719178082191781,146
NsiI.TP403662,1,3957731,0.295439320818046,-0.235246765955095,NsiI.TP403662,0.116438356164384,146
PstI.TP891020,1,4033768,0.955675057311585,-0.0175982787520227,PstI.TP891020,0.0719178082191781,146
PstI.TP629259,1,4276027,0.162581047115296,0.258899441915258,PstI.TP629259,0.356164383561644,146
PstI.TP629254,1,4276045,0.837964297707922,-0.114506119099081,PstI.TP629254,0.0273972602739726,146
PstI.TP140451,1,4460094,0.605838728078685,-0.117342715822056,PstI.TP140451,0.202054794520548,146
PstI.TP403850,1,4535788,0.747049329368327,0.185468347775099,PstI.TP403850,0.0171232876712328,146
NsiI.TP468762,1,4620729,0.717710701063258,-0.103786079865259,NsiI.TP468762,0.0684931506849316,146
PstI.TP307588,1,4762662,0.830977457379077,0.0781395392941098,PstI.TP307588,0.0616438356164384,146
PstI.TP920636,1,4777048,0.728900920130308,-0.0973212798209251,PstI.TP920636,0.116438356164384,146
PstI.TP947391,1,4891496,0.119409914291311,0.724597662329843,PstI.TP947391,0.0308219178082192,146
PstI.TP683907,1,4900973,0.559991008977996,-0.127986397484633,PstI.TP683907,0.184931506849315,146
PstI.TP402429,1,4990016,0.170470720119007,-0.428205628475943,PstI.TP402429,0.0856164383561644,146
PstI.TP1126882,1,5115206,0.792334661386504,0.125943828549638,PstI.TP1126882,0.0342465753424658,146
PstI.TP684655,1,5379329,0.324364699675234,-0.171958926149206,PstI.TP684655,0.366438356164384,146
NsiI.TP556033,1,5459542,0.741442505358354,-0.0678496621729976,NsiI.TP556033,0.160958904109589,146
NsiI.TP367540,1,5460609,0.661343266551406,0.258007751031296,NsiI.TP367540,0.0171232876712328,146
PstI.TP928135,1,5502147,0.493554093953199,0.248936554818549,PstI.TP928135,0.0410958904109589,146
PstI.TP476949,1,5536792,0.646669272235995,0.0658173912007124,PstI.TP476949,0.445205479452055,146
PstI.TP677745,1,5751851,0.941461854712778,-0.0129515453624317,PstI.TP677745,0.191780821917808,146
PstI.TP739422,1,5776555,0.408659713976566,1.23850435283935,PstI.TP739422,0.0102739726027397,146
PstI.TP705967,1,5858828,0.447794305067447,0.221156132339411,PstI.TP705967,0.0856164383561644,146
PstI.TP1252197,1,5912854,0.596662694465524,-0.184586352827162,PstI.TP1252197,0.0719178082191781,146
PstI.TP116123,1,5967108,0.402421739585411,0.343981858379725,PstI.TP116123,0.0479452054794521,146
PstI.TP804275,1,5979740,0.281725075673386,0.53191814220624,PstI.TP804275,0.023972602739726,146
PstI.TP523933,1,6018181,0.529911294538831,0.109518277218823,PstI.TP523933,0.284246575342466,146
PstI.TP722242,1,6187691,0.115734146046275,0.976746698739658,PstI.TP722242,0.023972602739726,146
NsiI.TP488601,1,6409370,0.507559534388932,0.111909777772417,NsiI.TP488601,0.318493150684932,146
PstI.TP1015835,1,6514843,0.974630614058928,0.00764199607315369,PstI.TP1015835,0.184931506849315,146
PstI.TP547229,1,6574881,0.277686910420454,-0.367782499715783,PstI.TP547229,0.047945205479452,146
PstI.TP272307,1,6679965,0.603008391153062,-0.10466571408632,PstI.TP272307,0.26027397260274,146
PstI.TP841428,1,6731433,0.607382260356665,-0.418259591210598,PstI.TP841428,0.0136986301369863,146
PstI.TP1136661,1,6752030,0.673340942423402,-0.204201684420007,PstI.TP1136661,0.0273972602739726,146
PstI.TP444825,1,6930877,0.713656307007576,0.12690642768501,PstI.TP444825,0.0479452054794521,146
NsiI.TP350497,1,6933742,0.604339427185643,0.359982239043918,NsiI.TP350497,0.0136986301369863,146
NsiI.TP800074,1,6979429,0.150041060498982,0.713574631512516,NsiI.TP800074,0.0513698630136986,146
PstI.TP806450,1,7007771,0.772392174481372,-0.0462171241882884,PstI.TP806450,0.452054794520548,146
PstI.TP443586,1,7215893,0.84261609770821,-0.0325971348691705,PstI.TP443586,0.349315068493151,146
PstI.TP488378,1,7260223,0.446943589486873,0.568339670290053,PstI.TP488378,0.0171232876712329,146
NsiI.TP375218,1,7321465,0.603480264123687,-0.142921521585412,NsiI.TP375218,0.13013698630137,146
PstI.TP712786,1,7449325,0.247187806348468,-0.364631931839072,PstI.TP712786,0.0787671232876712,146
PstI.TP1173447,1,7571007,0.0619695383854831,-0.549418744940984,PstI.TP1173447,0.0958904109589041,146
PstI.TP614866,1,7824409,0.272633189323646,0.532477933636862,PstI.TP614866,0.0376712328767124,146
