SNP,Chromosome,Position,P.value,maf,effect
PstI.TP336334,1, 9630139,0.00115024984889017,NA,-0.201240467936635
PstI.TP869093,1,11187262,0.00541675303222916,NA,-0.187350777655734
PstI.TP457393,1,60097068,0.000392712807705091,NA,-0.323156782916298
PstI.TP747261,1,76107837,0.00853856580354088,NA,-0.730276295373148
PstI.TP1064081,3, 9621573,0.00349195745837132,NA,0.29315066631676
PstI.TP797083,3,58432596,0.00630435625561116,NA,-0.363703571751564
PstI.TP965825,3,63530528,5.75156652878308e-05,NA,-0.495357973990704
PstI.TP8762,3,66427331,0.00935870113721199,NA,0.366476005797852
PstI.TP373489,4,12025790,0.000797910833105517,NA,0.838404455512803
NsiI.TP148994,4,66874533,6.54236531294583e-05,NA,0.467302036147208
PstI.TP1166626,7, 5373971,2.8895168114834e-05,NA,-0.371441564809607
PstI.TP1184713,9, 8036705,7.39229365174764e-05,NA,-0.217519312462215
PstI.TP149587,10, 7615825,0.00341556688970376,NA,-0.783960650762488
PstI.TP401147,11,    3119,5.47246720858286e-05,NA,-0.424491178526827
PstI.TP1071296,11,    7466,0.000101751677449482,NA,0.426735444812879
