SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,102,0.448582904989786,0.190622636320337,0.0855100559573883
PstI.TP863331,1,  161269,102,-0.818894897488613,0.0626843574797724,-0.0513319004925378
PstI.TP424788,1,  263370,102,-1.11547885606279,0.109385639707506,-0.122017368250625
PstI.TP931820,1,  284314,102,0.182401008924295,0.117257777771815,0.0213879369697998
NsiI.TP148773,1,  285352,102,-1.28497708452952,0.0492064725911134,-0.0632291896901109
PstI.TP1106845,1,  416796,102,0.853938796324239,0.135314846139326,0.115550596837016
PstI.TP999740,1,  569491,102,1.91126004677887,0.0611590187291821,0.116890788997287
PstI.TP1152021,1,  865447,102,1.28445176262478,0.094420189593662,0.121278178950945
PstI.TP716618,1,  918921,102,0.342048886607353,0.102215780529008,0.0349627939236488
PstI.TP1246584,1, 1015480,102,1.68786763639907,0.0296949598582658,0.0501211617089363
PstI.TP354591,1, 1050082,102,-1.53798708028848,0.0431605304132319,-0.0663803381539487
PstI.TP856852,1, 1153760,102,-3.28260098343923,0.0621552929543386,-0.204031025777865
PstI.TP775725,1, 1175417,102,1.58539305238583,0.0726277905655433,0.115143594572745
NsiI.TP72077,1, 1422420,102,1.09348973761257,0.0785146079860806,0.0858549180854532
PstI.TP929619,1, 1952038,102,0.0495572004917886,0.107909463987124,0.00534769094177134
PstI.TP417865,1, 2030761,102,0.660342399517667,0.0558920047086486,0.0369078605031618
PstI.TP885267,1, 2084430,102,0.020943672369945,0.0958857492789119,0.00200819971784422
PstI.TP56795,1, 2315051,102,-1.32725283335472,0.139040507441065,-0.184541907452232
PstI.TP966432,1, 2596832,102,-0.328741421093277,0.08888325681248,-0.0292196081559334
PstI.TP441536,1, 2816855,102,2.21221286067021,0.0302032912602271,0.0668161093604425
PstI.TP1085601,1, 2820903,102,-0.0140689892247048,0.075217344464244,-0.00105823200877836
PstI.TP525202,1, 2884119,102,0.577795648055772,0.0650032233173791,0.0375585795423791
PstI.TP1268585,1, 2988383,102,-2.15438234473449,0.0658502748829284,-0.141866669603694
PstI.TP59735,1, 3027630,102,0.713754348095452,0.174912822688045,0.124844787731241
PstI.TP849876,1, 3050119,102,0.959441750061854,0.0491970257750295,0.0472016805074324
PstI.TP209693,1, 3305106,102,0.231028761143606,0.0812558825807991,0.0187724458882723
PstI.TP626124,1, 3342723,102,-0.760232838304154,0.107023566648984,-0.0813628298389911
PstI.TP1059573,1, 3357749,102,1.19712629713323,0.0663885619785875,0.0794754933734263
NsiI.TP504485,1, 3381640,102,1.17898597871567,0.0942676386772208,0.111140224247079
PstI.TP1244443,1, 3397749,102,0.727851416124844,0.0505259391542178,0.0367753763644351
PstI.TP1199997,1, 3471828,102,0.679406112831645,0.120318455168492,0.0817450939279335
PstI.TP757375,1, 3471897,102,-1.62834906473503,0.0990557034720443,-0.161297262105374
PstI.TP726521,1, 3535515,102,-0.0259106941277809,0.0837416349418024,-0.00216980388873733
PstI.TP374511,1, 3576636,102,0.651306400928911,0.0606074476738805,0.0394740186139625
PstI.TP1267977,1, 3576713,102,0.411241650958347,0.0549518705646556,0.0225984979742583
PstI.TP1155202,1, 3620639,102,-1.35561700642579,0.0945436238360945,-0.128164944321333
PstI.TP961085,1, 3705536,102,0.0685213063093152,0.0356236363099745,0.0024409780954474
PstI.TP21889,1, 3705780,102,-0.601903676281753,0.0386656873983444,-0.0232730193910246
PstI.TP1053336,1, 3955998,102,0.365279551083919,0.0735164116219861,0.0268540418345797
NsiI.TP403662,1, 3957731,102,-1.81569237635413,0.0457714498333216,-0.0831068725170375
PstI.TP891020,1, 4033768,102,0.860400792581554,0.0614535441503901,0.0528746780939412
PstI.TP629259,1, 4276027,102,-2.77323543494264,0.0377276893787211,-0.104627765063578
PstI.TP629254,1, 4276045,102,-0.753890884907727,0.109606483745935,-0.0826313290228471
PstI.TP140451,1, 4460094,102,1.52038913987714,0.0446029505819376,0.0678138416712546
PstI.TP403850,1, 4535788,102,-0.0534017070656461,0.11862343217751,-0.00633469377626494
NsiI.TP468762,1, 4620729,102,1.06667642028175,0.0827201006997901,0.0882355808997979
PstI.TP307588,1, 4762662,102,-0.774492969552327,0.0795741693075507,-0.0616296346866646
PstI.TP920636,1, 4777048,102,-1.03701793693984,0.0572841709688077,-0.0594047127973821
PstI.TP947391,1, 4891496,102,-0.242368977181154,0.124975623527128,-0.0302902140468471
PstI.TP683907,1, 4900973,102,1.40406814937356,0.0442850127626791,0.0621791759146792
PstI.TP402429,1, 4990016,102,-0.12968808607254,0.0652954115526351,-0.00846803695358006
PstI.TP1126882,1, 5115206,102,0.403034798175923,0.103005739474384,0.0415148974200199
PstI.TP684655,1, 5379329,102,0.16468492622633,0.0366217274993028,0.00603104649150345
NsiI.TP556033,1, 5459542,102,-2.42908413483144,0.0422849623798966,-0.102713731258951
NsiI.TP367540,1, 5460609,102,1.02330264934039,0.125507251656668,0.1284319031317
PstI.TP928135,1, 5502147,102,0.482874059129135,0.0825049551005634,0.0398395025676761
PstI.TP476949,1, 5536792,102,2.58231909362925,0.0312002603207665,0.0805690279525185
PstI.TP677745,1, 5751851,102,-1.24900504012609,0.040072613276638,-0.0500508959535446
PstI.TP739422,1, 5776555,102,0.747121029298241,0.296048047192163,0.221183721739943
PstI.TP705967,1, 5858828,102,-1.00891302205877,0.0749527877252551,-0.0756208435756168
PstI.TP1252197,1, 5912854,102,0.574646399731931,0.0633618117719731,0.0364106370152566
PstI.TP116123,1, 5967108,102,1.37487084488962,0.0736643653414112,0.101278988215204
PstI.TP804275,1, 5979740,102,0.312331956247065,0.097613052328701,0.0304876755890703
PstI.TP523933,1, 6018181,102,-0.441499107866632,0.0355954284653858,-0.0157153499115983
PstI.TP722242,1, 6187691,102,-1.3960169917641,0.148787601112093,-0.207710019316301
NsiI.TP488601,1, 6409370,102,1.43799801612339,0.0351965859814034,0.0506126208155743
PstI.TP1015835,1, 6514843,102,1.32609140610689,0.049504153623077,0.0656470326861575
PstI.TP547229,1, 6574881,102,1.34072087958832,0.0687565401647064,0.092183329007075
PstI.TP272307,1, 6679965,102,1.41140297423929,0.0430121347345912,0.0607074548927831
PstI.TP841428,1, 6731433,102,-0.539201836231228,0.16213837046609,-0.087425307078855
PstI.TP1136661,1, 6752030,102,-2.69678747172694,0.100189272833469,-0.270189175778731
PstI.TP444825,1, 6930877,102,-0.760232838304154,0.107023566648984,-0.0813628298389911
NsiI.TP350497,1, 6933742,102,-0.608483371767877,0.13939029190124,-0.084816674807775
NsiI.TP800074,1, 6979429,102,-2.45072914061037,0.105238222517447,-0.257910378629546
PstI.TP806450,1, 7007771,102,1.4233744028065,0.0489391833474514,0.0696587808710163
PstI.TP443586,1, 7215893,102,-0.520242645749005,0.0344444359463297,-0.0179194644880507
PstI.TP488378,1, 7260223,102,0.399109123340697,0.335910219180111,0.134064833098155
NsiI.TP375218,1, 7321465,102,-1.92319082769446,0.0530813558586099,-0.102085576708864
PstI.TP712786,1, 7449325,102,1.09850665287618,0.0580082592375293,0.0637224586941921
PstI.TP1173447,1, 7571007,102,0.996052374426416,0.0706713076811413,0.0703923238196205
PstI.TP614866,1, 7824409,102,1.37875227890461,0.089947715201977,0.124015617316989
PstI.TP973605,1, 7933170,102,2.40888736390253,0.0570969259842796,0.137540063521209
PstI.TP972953,1, 7984963,102,-1.43807268679103,0.0331774665238346,-0.0477116084248504
PstI.TP36329,1, 8029204,102,-0.161718898608326,0.0983850086732121,-0.0159107152422024
PstI.TP308053,1, 8330660,102,-3.16993266288721,0.0652710606142344,-0.206904866982353
PstI.TP424566,1, 8533790,102,-1.11873913109566,0.0566477221198741,-0.0633740234229364
PstI.TP302093,1, 8923298,102,0.289716103661338,0.0585649296731903,0.016967203236117
PstI.TP461927,1, 9014162,102,-2.19634807831084,0.0616599836316199,-0.135426786557986
PstI.TP443245,1, 9039678,102,0.217227790808947,0.0736898013651769,0.0160074727557075
PstI.TP550784,1, 9140137,102,1.04359918515194,0.0908266805635092,0.094786649826134
PstI.TP581769,1, 9144035,102,-0.791759095414323,0.0970513863129703,-0.0768413178358633
PstI.TP745827,1, 9270379,102,0.430701071630366,0.0623970966941428,0.0268744964127909
PstI.TP456141,1, 9284445,102,-1.69980873309404,0.066675831228228,-0.113336160208047
PstI.TP974726,1, 9504539,102,0.828238482117378,0.0608407957331242,0.0503906883088162
NsiI.TP134750,1, 9511955,102,-1.09594562192794,0.127116939825735,-0.139313253674891
PstI.TP701371,1, 9558859,102,-0.526298683351084,0.0798855647122177,-0.042043667526798
PstI.TP336334,1, 9630139,102,-0.00807937872122826,0.0367578506994556,-0.000296980596779267
PstI.TP390724,1, 9756005,102,-0.282603244100114,0.0568956924092438,-0.0160789072501745
PstI.TP258967,1, 9761381,102,0.845363258656461,0.163711547121025,0.138395726953921
PstI.TP1278278,1, 9821711,102,-2.81002600675758,0.0340070211891486,-0.0955606139538638
PstI.TP377612,1, 9851429,102,-0.978138390718166,0.0447305371962197,-0.0437526556690695
PstI.TP377610,1, 9851445,102,-1.88778067488752,0.0914141169136933,-0.172569803321579
PstI.TP1001875,1, 9929490,102,0.511355074249033,0.119108719769745,0.0609068482415651
PstI.TP120265,1, 9929566,102,-0.121442152108816,0.0519457164987087,-0.00630839960443763
PstI.TP145867,1, 9990979,102,-0.091221166045644,0.190856856332785,-0.0174101849824826
PstI.TP498398,1,10010021,102,-0.658186049967693,0.0640743583419181,-0.0421728488212816
PstI.TP1106149,1,10181736,102,0.35222504965976,0.0467883511086515,0.0164800292927431
PstI.TP593918,1,10465079,102,1.61862222777739,0.0827766079921358,0.133984057636087
NsiI.TP360999,1,10465743,102,-1.95589610523347,0.0948279918047732,-0.185473699838067
PstI.TP323026,1,10477035,102,-0.764742608684255,0.138749454555377,-0.106107619830196
PstI.TP91211,1,10530796,102,0.262889548834083,0.0468156967208196,0.0123073573892895
PstI.TP488889,1,10576905,102,-0.965025103367113,0.0592397285702988,-0.0571678251869923
PstI.TP948493,1,10639570,102,0.4378586706178,0.0737159650246025,0.0322771744489807
PstI.TP980214,1,10687788,102,-0.821106547910376,0.0357244635377994,-0.0293335909314726
PstI.TP667320,1,10965394,102,-0.885390061975675,0.113842742511639,-0.100795232847861
PstI.TP869093,1,11187262,102,-1.66133842676697,0.0452007590950494,-0.0750937580036419
PstI.TP835148,1,11456164,102,-1.58014062520243,0.0615997534219158,-0.0973362728844213
PstI.TP319571,1,11815150,102,-2.03739428806435,0.0360302786409846,-0.0734078839005088
PstI.TP1288084,1,11935767,102,-0.866943140790212,0.0487569186918359,-0.0422694762259532
PstI.TP939213,1,11990855,102,-0.949808573948164,0.115433921631845,-0.109640128490387
PstI.TP301133,1,12137712,102,0.842043671732681,0.12019672673771,0.101210893112471
PstI.TP181460,1,12172878,102,-0.324795599846011,0.0487020065145397,-0.0158181974195943
PstI.TP308387,1,12249163,102,-1.17776919452211,0.0371730960951603,-0.04378132744589
PstI.TP419952,1,13194145,102,-1.84855866803333,0.0944952160530428,-0.174679950722534
PstI.TP770895,1,13263569,102,2.21272575199548,0.0501403213188227,0.110946780195487
PstI.TP726878,1,13263594,102,-0.345444345437555,0.0500172719066418,-0.0172781837543621
PstI.TP775845,1,13537099,102,-0.288730052200202,0.0974730772771096,-0.0281434066903342
NsiI.TP819777,1,14025316,102,-0.0188399915044269,0.0385545823080747,-0.000726368003140854
PstI.TP473065,1,14979768,102,0.449024639319485,0.0375097297242207,0.0168427928603896
