SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP506588,1,80675,0.109483613904159,NA,0.0133928571428571,112
PstI.TP863331,1,161269,0.305908012717952,NA,0.0714285714285714,112
PstI.TP424788,1,263370,0.160712436528834,NA,0.0223214285714286,112
PstI.TP931820,1,284314,0.261626376507656,NA,0.03125,112
NsiI.TP148773,1,285352,0.241747759075853,NA,0.133928571428571,112
PstI.TP1106845,1,416796,0.697170481186768,NA,0.0133928571428571,112
PstI.TP999740,1,569491,0.143581879073939,NA,0.09375,112
PstI.TP1152021,1,865447,0.467162354921947,NA,0.03125,112
PstI.TP716618,1,918921,0.676420618843681,NA,0.0267857142857143,112
PstI.TP1246584,1,1015480,0.921624254998688,NA,0.424107142857143,112
PstI.TP354591,1,1050082,0.562900998889754,NA,0.321428571428571,112
PstI.TP856852,1,1153760,0.0989566359372429,NA,0.178571428571429,112
PstI.TP775725,1,1175417,0.526294433521137,NA,0.0580357142857143,112
NsiI.TP72077,1,1422420,0.442129877624002,NA,0.03125,112
PstI.TP929619,1,1952038,0.392171193587864,NA,0.0267857142857143,112
PstI.TP417865,1,2030761,0.564669135618894,NA,0.366071428571429,112
PstI.TP885267,1,2084430,0.569890353270562,NA,0.0758928571428571,112
PstI.TP56795,1,2315051,0.370197865372541,NA,0.0133928571428571,112
PstI.TP966432,1,2596832,0.766596779233979,NA,0.0357142857142857,112
PstI.TP441536,1,2816855,0.267971255028378,NA,0.379464285714286,112
PstI.TP1085601,1,2820903,0.477818991026171,NA,0.0535714285714286,112
PstI.TP525202,1,2884119,0.707465350346667,NA,0.0714285714285714,112
PstI.TP1268585,1,2988383,0.0131742468656408,NA,0.379464285714286,112
PstI.TP59735,1,3027630,0.854320986306747,NA,0.0089285714285714,112
PstI.TP849876,1,3050119,0.858414095397494,NA,0.0982142857142857,112
PstI.TP209693,1,3305106,0.775203237593709,NA,0.0401785714285714,112
PstI.TP626124,1,3342723,0.404221618825021,NA,0.0580357142857143,112
PstI.TP1059573,1,3357749,0.140222199639203,NA,0.15625,112
NsiI.TP504485,1,3381640,0.57815828250959,NA,0.0446428571428571,112
PstI.TP1244443,1,3397749,0.582417149918741,NA,0.142857142857143,112
PstI.TP1199997,1,3471828,0.27382595224256,NA,0.0178571428571429,112
PstI.TP757375,1,3471897,0.135580562988623,NA,0.03125,112
PstI.TP726521,1,3535515,0.827203762216797,NA,0.0714285714285714,112
PstI.TP374511,1,3576636,0.516400868449978,NA,0.129464285714286,112
PstI.TP1267977,1,3576713,0.16584400544845,NA,0.116071428571429,112
PstI.TP1155202,1,3620639,0.321794448039099,NA,0.0446428571428571,112
PstI.TP961085,1,3705536,0.932044330640826,NA,0.357142857142857,112
PstI.TP21889,1,3705780,0.165087939055555,NA,0.227678571428571,112
PstI.TP1053336,1,3955998,0.754591119349244,NA,0.0758928571428571,112
NsiI.TP403662,1,3957731,0.602418097974697,NA,0.102678571428571,112
PstI.TP891020,1,4033768,0.702193681378771,NA,0.0669642857142857,112
PstI.TP629259,1,4276027,0.0126106377438585,NA,0.383928571428571,112
PstI.TP629254,1,4276045,0.157976306714405,NA,0.0267857142857143,112
PstI.TP140451,1,4460094,0.477492746633987,NA,0.209821428571429,112
PstI.TP403850,1,4535788,0.578892846912717,NA,0.0178571428571429,112
NsiI.TP468762,1,4620729,0.0895866256243685,NA,0.0803571428571429,112
PstI.TP307588,1,4762662,0.278027990716972,NA,0.0625,112
PstI.TP920636,1,4777048,0.423679944143137,NA,0.107142857142857,112
PstI.TP947391,1,4891496,0.0389419927106362,NA,0.0357142857142857,112
PstI.TP683907,1,4900973,0.0283881208116151,NA,0.178571428571429,112
PstI.TP402429,1,4990016,0.722853514060562,NA,0.0714285714285714,112
