SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP506588,1,80675,0.103297514280027,NA,0.0133928571428571,112
PstI.TP863331,1,161269,0.262408217719909,NA,0.0714285714285714,112
PstI.TP424788,1,263370,0.214920768755278,NA,0.0223214285714286,112
PstI.TP931820,1,284314,0.230689686556658,NA,0.03125,112
NsiI.TP148773,1,285352,0.200135530133666,NA,0.133928571428571,112
PstI.TP1106845,1,416796,0.755899564152415,NA,0.0133928571428571,112
PstI.TP999740,1,569491,0.101222012266121,NA,0.09375,112
PstI.TP1152021,1,865447,0.341859100211916,NA,0.03125,112
PstI.TP716618,1,918921,0.64108200246281,NA,0.0267857142857143,112
PstI.TP1246584,1,1015480,0.866773875227155,NA,0.424107142857143,112
PstI.TP354591,1,1050082,0.562474928852661,NA,0.321428571428571,112
PstI.TP856852,1,1153760,0.0848593667603253,NA,0.178571428571429,112
PstI.TP775725,1,1175417,0.46731325315852,NA,0.0580357142857143,112
NsiI.TP72077,1,1422420,0.424696556465638,NA,0.03125,112
PstI.TP929619,1,1952038,0.596959572174506,NA,0.0267857142857143,112
PstI.TP417865,1,2030761,0.665661902252214,NA,0.366071428571429,112
PstI.TP885267,1,2084430,0.665006104311704,NA,0.0758928571428571,112
PstI.TP56795,1,2315051,0.392683113381681,NA,0.0133928571428571,112
PstI.TP966432,1,2596832,0.729655525083707,NA,0.0357142857142857,112
PstI.TP441536,1,2816855,0.228661106131934,NA,0.379464285714286,112
PstI.TP1085601,1,2820903,0.558433759720519,NA,0.0535714285714286,112
PstI.TP525202,1,2884119,0.923683620585374,NA,0.0714285714285714,112
PstI.TP1268585,1,2988383,0.0203646605064585,NA,0.379464285714286,112
PstI.TP59735,1,3027630,0.841387650652517,NA,0.0089285714285714,112
PstI.TP849876,1,3050119,0.876018747433193,NA,0.0982142857142857,112
PstI.TP209693,1,3305106,0.737617313958189,NA,0.0401785714285714,112
PstI.TP626124,1,3342723,0.430009348426589,NA,0.0580357142857143,112
PstI.TP1059573,1,3357749,0.166851472303233,NA,0.15625,112
NsiI.TP504485,1,3381640,0.459671656477015,NA,0.0446428571428571,112
PstI.TP1244443,1,3397749,0.638901178763228,NA,0.142857142857143,112
PstI.TP1199997,1,3471828,0.214970795380005,NA,0.0178571428571429,112
PstI.TP757375,1,3471897,0.165102369932457,NA,0.03125,112
PstI.TP726521,1,3535515,0.888250426846182,NA,0.0714285714285714,112
PstI.TP374511,1,3576636,0.701434413335677,NA,0.129464285714286,112
PstI.TP1267977,1,3576713,0.223472637825253,NA,0.116071428571429,112
PstI.TP1155202,1,3620639,0.242647116783717,NA,0.0446428571428571,112
PstI.TP961085,1,3705536,0.9490572591911,NA,0.357142857142857,112
PstI.TP21889,1,3705780,0.211160120273175,NA,0.227678571428571,112
PstI.TP1053336,1,3955998,0.703355439833895,NA,0.0758928571428571,112
NsiI.TP403662,1,3957731,0.667764176246124,NA,0.102678571428571,112
PstI.TP891020,1,4033768,0.704128147170652,NA,0.0669642857142857,112
PstI.TP629259,1,4276027,0.0191034739906676,NA,0.383928571428571,112
PstI.TP629254,1,4276045,0.0626848676438707,NA,0.0267857142857143,112
PstI.TP140451,1,4460094,0.465590530204498,NA,0.209821428571429,112
PstI.TP403850,1,4535788,0.498349329504536,NA,0.0178571428571429,112
NsiI.TP468762,1,4620729,0.153543787849274,NA,0.0803571428571429,112
PstI.TP307588,1,4762662,0.175906475798982,NA,0.0625,112
PstI.TP920636,1,4777048,0.346264460219775,NA,0.107142857142857,112
PstI.TP947391,1,4891496,0.0483578507345538,NA,0.0357142857142857,112
PstI.TP683907,1,4900973,0.0199508919901993,NA,0.178571428571429,112
PstI.TP402429,1,4990016,0.54578412832747,NA,0.0714285714285714,112
PstI.TP1126882,1,5115206,0.830166754913725,NA,0.0267857142857143,112
PstI.TP684655,1,5379329,0.509758912463898,NA,0.357142857142857,112
NsiI.TP556033,1,5459542,0.523455504129453,NA,0.147321428571429,112
NsiI.TP367540,1,5460609,0.819381634593628,NA,0.0178571428571429,112
PstI.TP928135,1,5502147,0.6097689062316,NA,0.0357142857142857,112
PstI.TP476949,1,5536792,0.0119552575427124,NA,0.482142857142857,112
PstI.TP677745,1,5751851,0.127790120383296,NA,0.21875,112
PstI.TP739422,1,5776555,0.277077599094997,NA,0.00446428571428571,112
PstI.TP705967,1,5858828,0.678512971919661,NA,0.0758928571428571,112
PstI.TP1252197,1,5912854,0.411931041054204,NA,0.0758928571428571,112
PstI.TP116123,1,5967108,0.52274257890329,NA,0.0535714285714286,112
PstI.TP804275,1,5979740,0.893355254277574,NA,0.0267857142857143,112
PstI.TP523933,1,6018181,0.923733714974421,NA,0.258928571428571,112
PstI.TP722242,1,6187691,0.186459527068566,NA,0.0178571428571429,112
NsiI.TP488601,1,6409370,0.98367161474784,NA,0.321428571428571,112
PstI.TP1015835,1,6514843,0.0474202292676484,NA,0.191964285714286,112
PstI.TP547229,1,6574881,0.35775345352707,NA,0.0580357142857143,112
PstI.TP272307,1,6679965,0.986266469557722,NA,0.290178571428571,112
