SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
PstI.TP506588,1,80675,0.863949926264426,-9.02852568821904e-06,PstI.TP506588,0.0171232876712329,146
PstI.TP863331,1,161269,0.36132970560562,3.04744510535019e-05,PstI.TP863331,0.0547945205479452,146
PstI.TP424788,1,263370,0.747526754649002,-1.57616572294844e-05,PstI.TP424788,0.023972602739726,146
PstI.TP931820,1,284314,0.543031520950308,2.7970529509144e-05,PstI.TP931820,0.0273972602739726,146
NsiI.TP148773,1,285352,0.764487888680065,-7.34577231167396e-06,NsiI.TP148773,0.123287671232877,146
PstI.TP1106845,1,416796,0.474038260654206,-4.81652638896482e-05,PstI.TP1106845,0.0102739726027397,146
PstI.TP999740,1,569491,0.255193705189743,3.29852250537218e-05,PstI.TP999740,0.0856164383561644,146
PstI.TP1152021,1,865447,0.348795497813644,-4.25695944816492e-05,PstI.TP1152021,0.023972602739726,146
PstI.TP716618,1,918921,0.909324960923131,5.57653653285149e-06,PstI.TP716618,0.0205479452054795,146
PstI.TP1246584,1,1015480,0.18003555295939,-2.13796485879415e-05,PstI.TP1246584,0.410958904109589,146
PstI.TP354591,1,1050082,0.881488406863808,3.13156709910454e-06,PstI.TP354591,0.328767123287671,146
PstI.TP856852,1,1153760,0.210171859044915,-3.2454013866892e-05,PstI.TP856852,0.171232876712329,146
PstI.TP775725,1,1175417,0.0596497156369637,6.2043559501262e-05,PstI.TP775725,0.0582191780821918,146
NsiI.TP72077,1,1422420,0.817662524762536,7.91318741168265e-06,NsiI.TP72077,0.0376712328767124,146
PstI.TP929619,1,1952038,0.192899963599847,6.80573755055381e-05,PstI.TP929619,0.0273972602739726,146
PstI.TP417865,1,2030761,0.546068722282006,-1.61770763799198e-05,PstI.TP417865,0.366438356164384,146
PstI.TP885267,1,2084430,0.15000366441475,5.05748569194338e-05,PstI.TP885267,0.0616438356164384,146
PstI.TP56795,1,2315051,0.465785004247696,-5.10173750134079e-05,PstI.TP56795,0.0102739726027398,146
PstI.TP966432,1,2596832,0.731557087507233,1.40489348040349e-05,PstI.TP966432,0.041095890410959,146
PstI.TP441536,1,2816855,0.441786035809015,1.1640379228752e-05,PstI.TP441536,0.386986301369863,146
PstI.TP1085601,1,2820903,0.772060494239796,1.05941146982011e-05,PstI.TP1085601,0.0547945205479452,146
PstI.TP525202,1,2884119,0.179760712488532,-4.03140349060332e-05,PstI.TP525202,0.0684931506849316,146
PstI.TP1268585,1,2988383,0.26489535274108,-2.91864736293795e-05,PstI.TP1268585,0.376712328767123,146
PstI.TP59735,1,3027630,0.744996548122571,2.47673752900269e-05,PstI.TP59735,0.0102739726027398,146
PstI.TP849876,1,3050119,0.436721171186432,2.11927228409419e-05,PstI.TP849876,0.0924657534246575,146
PstI.TP209693,1,3305106,0.325931271122043,-3.85419068251045e-05,PstI.TP209693,0.0376712328767124,146
PstI.TP626124,1,3342723,0.322640904377717,-3.80008137847291e-05,PstI.TP626124,0.0445205479452055,146
PstI.TP1059573,1,3357749,0.890472455368816,3.40638611465699e-06,PstI.TP1059573,0.147260273972603,146
NsiI.TP504485,1,3381640,0.964873213277541,-1.65311042225326e-06,NsiI.TP504485,0.0376712328767123,146
PstI.TP1244443,1,3397749,0.199558001666966,-3.36183220194809e-05,PstI.TP1244443,0.157534246575342,146
PstI.TP1199997,1,3471828,0.60861321049314,-3.20626707783884e-05,PstI.TP1199997,0.0136986301369863,146
PstI.TP757375,1,3471897,0.131990627241041,-6.80180936652056e-05,PstI.TP757375,0.0308219178082192,146
PstI.TP726521,1,3535515,0.388491710933096,2.90300995812418e-05,PstI.TP726521,0.0582191780821918,146
PstI.TP374511,1,3576636,0.334078097244522,2.16723777234955e-05,PstI.TP374511,0.116438356164384,146
PstI.TP1267977,1,3576713,0.434729490031874,2.26321619549103e-05,PstI.TP1267977,0.11986301369863,146
PstI.TP1155202,1,3620639,0.839212623030772,-8.22330324113345e-06,PstI.TP1155202,0.0445205479452054,146
PstI.TP961085,1,3705536,0.400685251148217,-1.53966096486824e-05,PstI.TP961085,0.383561643835616,146
PstI.TP21889,1,3705780,0.947974499701999,1.26189330390657e-06,PstI.TP21889,0.229452054794521,146
PstI.TP1053336,1,3955998,0.670121864061123,-1.02670525708015e-05,PstI.TP1053336,0.0719178082191781,146
NsiI.TP403662,1,3957731,0.0815568986821614,4.48111411062264e-05,NsiI.TP403662,0.116438356164384,146
PstI.TP891020,1,4033768,0.14099369070045,4.88880459647888e-05,PstI.TP891020,0.0719178082191781,146
PstI.TP629259,1,4276027,0.0267181900032202,3.83212329662539e-05,PstI.TP629259,0.356164383561644,146
PstI.TP629254,1,4276045,0.51562720253758,3.24256283313802e-05,PstI.TP629254,0.0273972602739726,146
PstI.TP140451,1,4460094,0.761258667456436,-7.68463043575799e-06,PstI.TP140451,0.202054794520548,146
PstI.TP403850,1,4535788,0.192686713545163,7.82064769566873e-05,PstI.TP403850,0.0171232876712328,146
NsiI.TP468762,1,4620729,0.105473991581666,4.67551828185901e-05,NsiI.TP468762,0.0684931506849316,146
PstI.TP307588,1,4762662,0.936050283374529,2.67986374671842e-06,PstI.TP307588,0.0616438356164384,146
PstI.TP920636,1,4777048,0.877119818058424,-4.07591928466058e-06,PstI.TP920636,0.116438356164384,146
PstI.TP947391,1,4891496,0.0284532990354244,9.71693297209624e-05,PstI.TP947391,0.0308219178082192,146
PstI.TP683907,1,4900973,0.745273057640597,-7.69229655389048e-06,PstI.TP683907,0.184931506849315,146
PstI.TP402429,1,4990016,0.283989872580713,3.36920288053067e-05,PstI.TP402429,0.0856164383561644,146
PstI.TP1126882,1,5115206,0.97379046766711,1.54679752733373e-06,PstI.TP1126882,0.0342465753424658,146
PstI.TP684655,1,5379329,0.269272684587668,-1.84060923989327e-05,PstI.TP684655,0.366438356164384,146
NsiI.TP556033,1,5459542,0.592616994736343,1.17170035950605e-05,NsiI.TP556033,0.160958904109589,146
NsiI.TP367540,1,5460609,0.190510360198338,-7.73549363024186e-05,NsiI.TP367540,0.0171232876712328,146
PstI.TP928135,1,5502147,0.659830341929876,-1.69643138581757e-05,PstI.TP928135,0.0410958904109589,146
