SNP,Chromosome,Position,DF,t Value,std Error,effect
NsiI.TP620354,1,    2563,106,-0.344916745452021,0.180897190870669,-0.0623944703365242
GFSSContig17137_940,1,   36536,106,1.95048663020237,0.297080234388804,0.579451025272749
PstI.TP989644,1,   80828,106,1.25103218474094,0.279297424504199,0.349410067170005
PstI.TP312105,1,   81356,106,-0.532396277938377,0.0923156416626569,-0.0491485040166915
NsiI.TP481742,1,  154583,106,-0.513439482969816,0.0915273566539482,-0.0469937586779972
PstI.TP863331,1,  161269,106,-0.635994610943652,0.213410435783775,-0.135727887077618
NsiI.TP71772,1,  180079,106,-0.485734638395092,0.114053438561591,-0.0553997057374314
NsiI.TP611047,1,  185165,106,-0.646478004672151,0.113498976999909,-0.0733745921832318
NsiI.TP611046,1,  185173,106,0.42448789609389,0.308833970907743,0.131096282552949
PstI.TP1169914,1,  194807,106,1.01183321184768,0.112153487207975,0.113480623181563
NsiI.TP96063,1,  195779,106,-0.992071928875157,0.0913280779144792,-0.0906040224170779
PstI.TP1189410,1,  250990,106,-1.57523536898979,0.103847795829285,-0.163584720981919
NsiI.TP521153,1,  258294,106,-1.37087723435613,0.10274971762002,-0.140857248721806
PstI.TP271714,1,  262844,106,-1.01531212221622,0.102162610036191,-0.103726936406993
PstI.TP931820,1,  284314,106,-1.07444508240076,0.171395387250407,-0.184154930977374
NsiI.TP426085,1,  284999,106,-1.27803644452631,0.11113137802599,-0.142029951247646
NsiI.TP148773,1,  285352,106,1.59010409505723,0.101961288097501,0.162129061741146
PstI.TP710662,1,  335281,106,-1.88347032281056,0.114203624288978,-0.215099137105696
NsiI.TP579900,1,  335878,106,1.58477251469771,0.106052407788607,0.168068940980897
NsiI.TP443857,1,  339059,106,1.08431162097589,0.108338410277626,0.117472597262085
PstI.TP1043926,1,  365816,106,-1.50462555363574,0.103652630818819,-0.155958397031567
NsiI.TP414280,1,  378096,106,0.31726648872522,0.207436281515563,0.0658125806706589
NsiI.TP807695,1,  389941,106,-0.537905563464713,0.281378170649799,-0.15135488343005
NsiI.TP701463,1,  396123,106,-0.703543541544037,0.281872737478338,-0.198309743990222
PstI.TP585790,1,  399151,106,1.49926419865872,0.134751388049279,0.202027931821854
NsiI.TP622255,1,  399695,106,-0.761872108074982,0.120581221470756,-0.091867469396181
PstI.TP948856,1,  403321,106,1.43557636808944,0.0995765514994967,0.142949744148518
PstI.TP1037554,1,  403777,106,-0.13212240100175,0.136127130612988,-0.0179854433380668
NsiI.TP122940,1,  430012,106,0.602655919385689,0.0920742684844456,0.0554891029252583
NsiI.TP755662,1,  447763,106,0.0532179761335715,0.0924680143770484,0.00492096058223651
NsiI.TP703893,1,  450123,106,-0.567291449475306,0.265271268731445,-0.150486122542815
PstI.TP1026667,1,  480929,106,-1.17357248884283,0.134914788768448,-0.158332284436693
NsiI.TP413787,1,  481003,106,-0.0545987823833654,0.106446224767085,-0.00581183426158888
PstI.TP213420,1,  508729,106,0.310175139134833,0.101059461733568,0.0313461326041009
NsiI.TP591161,1,  512907,106,1.30856058061561,0.115646430494642,0.151330360234192
PstI.TP747136,1,  552332,106,2.02514530470181,0.166112046905936,0.336401031845963
PstI.TP184304,1,  572620,106,-1.25876779780301,0.235587854703626,-0.296550405054418
PstI.TP1132231,1,  588023,106,-0.411205835854919,0.0993461046523849,-0.0408516980025142
NsiI.TP144536,1,  588858,106,1.37759723821451,0.125445440198969,0.172813291964702
PstI.TP536170,1,  662254,106,0.330454952644995,0.111160727483711,0.0367336129366129
PstI.TP1181766,1,  679657,106,-1.45390796387717,0.22766790237534,-0.331008176382717
PstI.TP854736,1,  683267,106,-0.220857427053424,0.107403686363729,-0.0237209018263462
PstI.TP83381,1,  713539,106,0.298426937030028,0.100707292328325,0.0300537687861298
PstI.TP94792,1,  731905,106,-0.408102304399916,0.102739177113197,-0.0419280949320467
NsiI.TP802651,1,  754114,106,0.395964486843118,0.125387005755076,0.0496488013906036
NsiI.TP513479,1,  757107,106,0.602889285989713,0.0969173781259681,0.0584304488983599
PstI.TP1039014,1,  759496,106,-0.41951495187284,0.120421333766772,-0.0505185500396304
PstI.TP1248576,1,  760805,106,0.935898366092889,0.141849944512954,0.13275713130004
NsiI.TP241552,1,  773227,106,-0.402209145039856,0.0959612963831413,-0.0385965109751795
NsiI.TP241535,1,  773253,106,-0.0700221635841544,0.0954875447468443,-0.0066862444785128
NsiI.TP282375,1,  773642,106,0.0999024737486801,0.0952649924646334,0.00951720840886625
PstI.TP579974,1,  783866,106,-0.288402589325731,0.09589425726439,-0.0276561520965178
PstI.TP1090052,1,  815564,106,-0.713669505763844,0.115039766176959,-0.0821003730706988
NsiI.TP199750,1,  819727,106,-0.183130260238182,0.100575794933212,-0.0184184714997812
PstI.TP537601,1,  822113,106,-0.250954682707805,0.127997428079839,-0.032121553951191
PstI.TP686078,1,  827145,106,-0.502150471088542,0.186899134369886,-0.093851488369879
NsiI.TP585976,1,  829048,106,-1.42253156896071,0.204475231386512,-0.29087247171786
NsiI.TP603024,1,  882892,106,1.26745701807575,0.287737074597109,0.364694374558692
PstI.TP2218,1,  905152,106,-0.612838436943122,0.110806389455895,-0.0679064145174613
NsiI.TP410050,1,  907438,106,-0.493094429547273,0.110650648783431,-0.0545612185409015
PstI.TP34534,1,  923689,106,0.180600820238193,0.110704809222221,0.0199933793498459
PstI.TP383349,1,  950724,106,0.229581054889537,0.10848030159399,0.0249050220746834
PstI.TP39577,1,  959521,106,-0.507325330392827,0.125673964669166,-0.0637575856475611
PstI.TP1246584,1, 1015480,106,-0.634957390248648,0.0920108782323451,-0.058422987116896
NsiI.TP443042,1, 1033284,106,1.08746345178659,0.102461468229879,0.111423101916386
PstI.TP646979,1, 1034275,106,-0.466276006779729,0.127000787888518,-0.0592174202345375
PstI.TP354591,1, 1050082,106,-1.14654885121283,0.137321155429885,-0.157445413005353
NsiI.TP309907,1, 1143439,106,-0.383467028395974,0.0939672223195936,-0.0360333315095184
PstI.TP968458,1, 1145895,106,0.480378889541683,0.0938337834040616,0.0450757686731379
PstI.TP979329,1, 1145899,106,0.40994724621923,0.201957143812887,0.0827917749603941
NsiI.TP379925,1, 1174994,106,-0.717133402238525,0.112248001522033,-0.0804967912259704
PstI.TP775725,1, 1175417,106,2.09385287162317,0.170193480066581,0.356360106968952
PstI.TP885953,1, 1195721,106,1.78267128510667,0.136027555039332,0.242492416351884
PstI.TP530416,1, 1196937,106,-0.299223280154322,0.106668993716706,-0.0319178461906736
NsiI.TP809990,1, 1199529,106,-1.107708260265,0.301733959530574,-0.334233199374482
NsiI.TP621329,1, 1209175,106,1.46540335450315,0.122475420641214,0.17947589225182
PstI.TP136460,1, 1229717,106,-0.693331565558927,0.303599450319428,-0.210495082192799
NsiI.TP61582,1, 1231430,106,-0.204281081543085,0.131547913403514,-0.026872750024806
NsiI.TP624,1, 1250700,106,-0.782132552415535,0.0930302345179607,-0.0727619747753485
PstI.TP952646,1, 1257515,106,0.357126315781963,0.116895599892914,0.0417464949208789
NsiI.TP429501,1, 1266624,106,0.221859815373581,0.110343687766734,0.0244808301955678
PstI.TP112674,1, 1270544,106,-1.22484941385716,0.301392003046617,-0.369159818272885
NsiI.TP321203,1, 1270985,106,1.02060213050146,0.159039911737577,0.162316472754136
PstI.TP761288,1, 1274696,106,-1.14887527573864,0.113955688476804,-0.130920873020775
NsiI.TP83302,1, 1275020,106,-0.719491873969599,0.102988404304416,-0.0740993200101229
PstI.TP250182,1, 1293920,106,-1.33528417996875,0.104132754381042,-0.139046819541577
NsiI.TP554955,1, 1318484,106,-1.89147049070989,0.175229055400483,-0.331440587404982
PstI.TP52331,1, 1328877,106,-0.789823846938799,0.0987458751012517,-0.0779918469418088
PstI.TP219964,1, 1343660,106,-0.449308910549283,0.108339312877915,-0.0486778186388341
NsiI.TP280619,1, 1353156,106,0.364990996540709,0.127211692590145,0.0464311224501074
NsiI.TP476134,1, 1354429,106,-0.411480114146289,0.115393600484806,-0.0474821718992391
PstI.TP919568,1, 1369588,106,-0.185293154763741,0.137675902169011,-0.0255104022478402
PstI.TP646654,1, 1399111,106,-1.35473827310417,0.166318092949042,-0.225317486027764
NsiI.TP279368,1, 1408065,106,1.12491315218694,0.0963833340061324,0.108422880075125
NsiI.TP72077,1, 1422420,106,1.24672723959118,0.0990550522752164,0.123494631890641
GFSSContig11377_769,1, 1481480,106,0.296152181727373,0.157299714322488,0.0465846535816974
PstI.TP486283,1, 1495289,106,-1.27351809490643,0.118004516749721,-0.150280887361459
NsiI.TP707218,1, 1504041,106,-0.671282395066514,0.109748715410412,-0.0736723805361744
NsiI.TP229070,1, 1511230,106,0.0414066903585803,0.122133101389296,0.00505712751175969
PstI.TP13650,1, 1521127,106,0.579488110307265,0.0977007701267213,0.0566164346562982
PstI.TP329515,1, 1537490,106,0.0411665828113377,0.15885999152901,0.00653972299668737
PstI.TP1121399,1, 1542224,106,0.94765086082211,0.254298012189074,0.240985730156327
PstI.TP312988,1, 1615878,106,0.94737979180372,0.25433581054811,0.240952607245299
PstI.TP115729,1, 1627848,106,-0.664885067082316,0.135724824351214,-0.0902414089434923
NsiI.TP830386,1, 1644699,106,2.21900704590011,0.0943829785974019,0.209436494520674
