"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.00950441276306857,0.00950441276306857,0.00950441276306857,0.0108621860149355,0.0142566191446029,0.021724372029871
"0.05",0.0488798370672098,0.0522742701968771,0.0536320434487441,0.0556687033265445,0.0631364562118126,0.076714188730482,0.0991174473862865
"0.1",0.0991174473862865,0.103190767141887,0.107942973523422,0.11541072640869,0.127630685675492,0.160896130346232,0.205023761031908
"0.2",0.198913781398506,0.202308214528174,0.205023761031908,0.21520706042091,0.237610319076714,0.278343516632722,0.340801086218602
"0.3",0.298710115410726,0.306177868295995,0.311608961303462,0.327902240325866,0.355057705363204,0.41887304820095,0.495587236931432
"0.4",0.39918533604888,0.406653088934148,0.411405295315682,0.431093007467753,0.46775288526816,0.548540393754243,0.63204344874406
"0.5",0.4989816700611,0.506449422946368,0.51459606245757,0.539714867617108,0.577053632043449,0.666666666666667,0.755600814663951
"0.6",0.59877800407332,0.608282416836388,0.615071283095723,0.644263408010862,0.68295994568907,0.776646300067889,0.867617107942974
"0.7",0.699253224711473,0.706720977596741,0.71826205023761,0.744738628649016,0.794297352342159,0.88255261371351,0.970128988458927
"0.8",0.799049558723693,0.806517311608961,0.819416157501697,0.843177189409369,0.887983706720978,0.973523421588595,1
"0.9",0.898845892735913,0.911744738628649,0.921928038017651,0.949762389680923,0.993211133740665,1,1
"1",0.999321113374066,1,1,1,1,1,1
