"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.010183299389002,0.010183299389002,0.010183299389002,0.0122199592668024,0.0162932790224033,0.0210454854039375
"0.05",0.0488798370672098,0.0495587236931432,0.0522742701968771,0.0570264765784114,0.0597420230821453,0.0841819416157502,0.110658520027155
"0.1",0.0991174473862865,0.101154107264087,0.103869653767821,0.112695179904956,0.126951799049559,0.159538357094365,0.192124915139172
"0.2",0.198913781398506,0.202987101154107,0.206381534283775,0.217922606924644,0.240325865580448,0.287169042769857,0.338085539714868
"0.3",0.298710115410726,0.306177868295995,0.310930074677529,0.325186693822132,0.35234215885947,0.427019687712152,0.500339443312967
"0.4",0.39918533604888,0.405974202308215,0.415478615071283,0.435166327223354,0.475220638153428,0.561439239646979,0.646300067888663
"0.5",0.4989816700611,0.507807196198235,0.51459606245757,0.543109300746775,0.589273591310251,0.671418873048201,0.756958587915818
"0.6",0.59877800407332,0.606924643584521,0.617786829599457,0.64969450101833,0.690427698574338,0.776646300067889,0.862864901561439
"0.7",0.699253224711473,0.708757637474542,0.714188730482009,0.741344195519348,0.791581805838425,0.873048200950441,0.960624575695859
"0.8",0.799049558723693,0.809911744738629,0.820095044127631,0.844534962661236,0.881873727087576,0.965376782077393,1
"0.9",0.898845892735913,0.906313645621181,0.91581805838425,0.940936863543788,0.985064494229464,1,1
"1",0.999321113374066,1,1,1,1,1,1
