SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP9255,11,      64,8.32823006219511e-05,0.107758620689655,106,NA,NA,NA
NsiI.TP533643,3,  471619,9.29694929410739e-05,0.0431034482758621,106,NA,NA,NA
NsiI.TP45036,3,  389776,9.29694929415158e-05,0.0431034482758621,106,NA,NA,NA
NsiI.TP502976,3, 7719502,0.00012351165856389,0.0387931034482759,106,NA,NA,NA
PstI.TP1234552,10,60231357,0.000171399423880073,0.241379310344828,106,NA,NA,NA
PstI.TP85647,10,60886778,0.000184614517097914,0.0560344827586207,106,NA,NA,NA
PstI.TP351433,11,    2768,0.000241468441398825,0.0560344827586207,106,NA,NA,NA
PstI.TP897375,11,    6255,0.000351253215082813,0.0646551724137931,106,NA,NA,NA
PstI.TP217258,3, 3992070,0.000366249178220159,0.0474137931034483,106,NA,NA,NA
PstI.TP242731,3,28459042,0.000396979044844544,0.0775862068965517,106,NA,NA,NA
PstI.TP168720,4,64338756,0.000648888613378276,0.0431034482758621,106,NA,NA,NA
PstI.TP933353,3,24835175,0.000663798580211484,0.0258620689655172,106,NA,NA,NA
NsiI.TP622507,11,   16837,0.000824536564734207,0.0689655172413793,106,NA,NA,NA
PstI.TP1132955,4,63683010,0.000830423230029849,0.189655172413793,106,NA,NA,NA
PstI.TP998988,3,59275358,0.000840528229495499,0.0301724137931034,106,NA,NA,NA
PstI.TP413677,11,    3201,0.00104977355314018,0.0991379310344828,106,NA,NA,NA
NsiI.TP560012,11,   16067,0.00106912870156993,0.28448275862069,106,NA,NA,NA
PstI.TP308053,1, 8330660,0.00110476639735607,0.107758620689655,106,NA,NA,NA
PstI.TP762971,11,    5268,0.00130040426363206,0.0689655172413793,106,NA,NA,NA
PstI.TP224318,3,56022652,0.00130493438412573,0.0431034482758621,106,NA,NA,NA
PstI.TP1000873,7,57426488,0.00132413930504948,0.0560344827586207,106,NA,NA,NA
PstI.TP8376,4,59384691,0.00140358162423011,0.193965517241379,106,NA,NA,NA
PstI.TP618070,8,   39449,0.00151829030072027,0.146551724137931,106,NA,NA,NA
PstI.TP29613,3,56968925,0.00159574178621011,0.176724137931034,106,NA,NA,NA
PstI.TP744473,3,61669976,0.00170931024956824,0.0818965517241379,106,NA,NA,NA
PstI.TP1071629,8,  381311,0.00235438923391028,0.193965517241379,106,NA,NA,NA
NsiI.TP199138,11,   11340,0.00240366670075387,0.0517241379310345,106,NA,NA,NA
NsiI.TP262182,7,38847042,0.0025054777083049,0.181034482758621,106,NA,NA,NA
PstI.TP831823,10,52577215,0.00256932814527037,0.0905172413793104,106,NA,NA,NA
PstI.TP815225,6,49235314,0.00260150907634771,0.0258620689655172,106,NA,NA,NA
PstI.TP1064534,3, 1870807,0.00280134493329026,0.0732758620689655,106,NA,NA,NA
PstI.TP269566,3,63644939,0.00282193722885529,0.297413793103448,106,NA,NA,NA
PstI.TP875578,4,55697620,0.00316051891023509,0.413793103448276,106,NA,NA,NA
PstI.TP1186531,5, 1575450,0.00333906035150679,0.0603448275862069,106,NA,NA,NA
NsiI.TP468762,1, 4620729,0.00339178344781094,0.0862068965517241,106,NA,NA,NA
PstI.TP1123778,2,61958273,0.00342558319071947,0.0818965517241379,106,NA,NA,NA
PstI.TP356699,1, 5752437,0.00355053553317893,0.0517241379310345,106,NA,NA,NA
PstI.TP908250,10, 1283043,0.00372891689353704,0.392241379310345,106,NA,NA,NA
PstI.TP172804,1,79485436,0.00391914121240299,0.0818965517241379,106,NA,NA,NA
PstI.TP179103,7,57227560,0.00397115166929447,0.0603448275862069,106,NA,NA,NA
PstI.TP1134573,9,45626034,0.00403106614044415,0.0948275862068966,106,NA,NA,NA
PstI.TP1057124,9, 9148132,0.00422097921486388,0.383620689655172,106,NA,NA,NA
PstI.TP256804,4, 2309598,0.00426065959718787,0.0646551724137931,106,NA,NA,NA
PstI.TP955356,3,67880743,0.00429542766183436,0.181034482758621,106,NA,NA,NA
NsiI.TP575618,7, 3778581,0.0044123761286271,0.0646551724137931,106,NA,NA,NA
PstI.TP195822,7,60945564,0.00441714868167726,0.241379310344828,106,NA,NA,NA
PstI.TP1045605,6,49825862,0.00442117164552627,0.310344827586207,106,NA,NA,NA
PstI.TP1064081,3, 9621573,0.00457395462106044,0.137931034482759,106,NA,NA,NA
PstI.TP856852,1, 1153760,0.00477226855863094,0.185344827586207,106,NA,NA,NA
PstI.TP271772,7,57259256,0.00479943308816777,0.211206896551724,106,NA,NA,NA
PstI.TP576366,2,  375350,0.00483222973739459,0.0431034482758621,106,NA,NA,NA
PstI.TP681637,2,72313757,0.00484140797334837,0.176724137931034,106,NA,NA,NA
PstI.TP139749,2,13559614,0.00487531356981578,0.275862068965517,106,NA,NA,NA
NsiI.TP521254,5,58096704,0.00491990921508152,0.0431034482758621,106,NA,NA,NA
PstI.TP249296,2,57415075,0.00500758437334039,0.137931034482759,106,NA,NA,NA
PstI.TP18693,4, 3373673,0.00530247632369078,0.0603448275862069,106,NA,NA,NA
PstI.TP818076,11,    5661,0.00543997537085054,0.0689655172413793,106,NA,NA,NA
PstI.TP1107519,9, 3315165,0.00546032077457516,0.0431034482758621,106,NA,NA,NA
PstI.TP924658,1,65264909,0.00548539442915738,0.185344827586207,106,NA,NA,NA
PstI.TP174000,11,    1429,0.00569865387532487,0.107758620689655,106,NA,NA,NA
NsiI.TP407119,4, 6500382,0.00587244115870137,0.0258620689655172,106,NA,NA,NA
PstI.TP770895,1,13263569,0.00623573060470442,0.129310344827586,106,NA,NA,NA
NsiI.TP739117,9,59004735,0.00627363902596619,0.241379310344828,106,NA,NA,NA
PstI.TP366456,11,    2895,0.00630722096980974,0.0646551724137931,106,NA,NA,NA
PstI.TP163375,2,71379619,0.0064592825648548,0.0431034482758621,106,NA,NA,NA
PstI.TP876794,1,65066495,0.00658875238821371,0.0431034482758621,106,NA,NA,NA
PstI.TP532426,7,64966356,0.00670358843248245,0.469827586206897,106,NA,NA,NA
PstI.TP352846,1,71717994,0.00702334302446386,0.280172413793103,106,NA,NA,NA
PstI.TP1136661,1, 6752030,0.00712218412007747,0.0258620689655172,106,NA,NA,NA
PstI.TP283938,4,58233574,0.00725089747770649,0.181034482758621,106,NA,NA,NA
PstI.TP640452,2,13526708,0.00750588631447686,0.0129310344827587,106,NA,NA,NA
PstI.TP91666,9,57446168,0.00776225889951063,0.0689655172413793,106,NA,NA,NA
PstI.TP117569,4,64900260,0.00778607653333682,0.0689655172413793,106,NA,NA,NA
PstI.TP929783,1,68577350,0.00787349061723613,0.116379310344828,106,NA,NA,NA
PstI.TP245404,1,79960134,0.00792057025280112,0.155172413793103,106,NA,NA,NA
NsiI.TP506280,11,   15342,0.00796682591564199,0.133620689655172,106,NA,NA,NA
NsiI.TP800074,1, 6979429,0.00804993019348989,0.0344827586206896,106,NA,NA,NA
PstI.TP683907,1, 4900973,0.00845609733037265,0.176724137931034,106,NA,NA,NA
NsiI.TP57283,6,49505312,0.00845939520742032,0.125,106,NA,NA,NA
PstI.TP945656,8,20338622,0.00852891056799044,0.137931034482759,106,NA,NA,NA
PstI.TP698835,11,    4830,0.00858580177322985,0.0689655172413793,106,NA,NA,NA
PstI.TP1062021,9,59189842,0.00867960224014071,0.0991379310344828,106,NA,NA,NA
PstI.TP845869,2, 9862801,0.00880374510336971,0.0646551724137931,106,NA,NA,NA
NsiI.TP726681,3,62054481,0.00886542995914896,0.0517241379310345,106,NA,NA,NA
PstI.TP334931,2,51848838,0.00899709011265397,0.133620689655172,106,NA,NA,NA
PstI.TP1134497,1,53143016,0.00899961497347617,0.474137931034483,106,NA,NA,NA
PstI.TP772632,2,65920887,0.00900165032490894,0.181034482758621,106,NA,NA,NA
PstI.TP942201,6,51864974,0.00919811944099438,0.103448275862069,106,NA,NA,NA
PstI.TP1125548,8, 9735387,0.0092359757192606,0.297413793103448,106,NA,NA,NA
PstI.TP134761,3,59529523,0.0093166593364306,0.0646551724137931,106,NA,NA,NA
PstI.TP774963,6, 1911989,0.00957211485105768,0.168103448275862,106,NA,NA,NA
PstI.TP441536,1, 2816855,0.00965827606365257,0.375,106,NA,NA,NA
PstI.TP525810,11,    3923,0.00966943725695532,0.116379310344828,106,NA,NA,NA
PstI.TP181796,11,    1492,0.00981675291401142,0.0646551724137931,106,NA,NA,NA
PstI.TP805461,1,71344044,0.0102895489865377,0.422413793103448,106,NA,NA,NA
PstI.TP1183728,1,69834022,0.0103413664501775,0.168103448275862,106,NA,NA,NA
PstI.TP884637,6,26390736,0.0104713180116674,0.133620689655172,106,NA,NA,NA
PstI.TP933357,3,24835151,0.0106468201314261,0.0560344827586207,106,NA,NA,NA
PstI.TP1066472,2,73495691,0.0106535703311005,0.0862068965517241,106,NA,NA,NA
PstI.TP843326,1,72291957,0.0107798475922151,0.107758620689655,106,NA,NA,NA
PstI.TP1104589,9,56629291,0.0108914116437757,0.241379310344828,106,NA,NA,NA
NsiI.TP210953,1,17586467,0.010947314163884,0.0474137931034483,106,NA,NA,NA
PstI.TP582861,3,66513476,0.0109706047603205,0.0603448275862069,106,NA,NA,NA
PstI.TP41452,4,57358774,0.0109900837027782,0.0646551724137931,106,NA,NA,NA
PstI.TP1027273,3, 4274869,0.0110554932583156,0.0732758620689655,106,NA,NA,NA
PstI.TP18098,2,23769344,0.0112984848712354,0.0905172413793104,106,NA,NA,NA
PstI.TP570804,4, 4364673,0.0113036475167314,0.357758620689655,106,NA,NA,NA
PstI.TP1230532,11,    8671,0.011337027643318,0.168103448275862,106,NA,NA,NA
PstI.TP747261,1,76107837,0.0113834000566243,0.0129310344827587,106,NA,NA,NA
PstI.TP475981,11,    3612,0.0114145167651941,0.232758620689655,106,NA,NA,NA
PstI.TP444825,1, 6930877,0.0114407424973544,0.0603448275862069,106,NA,NA,NA
NsiI.TP225884,3,62210775,0.0114734450515375,0.0517241379310345,106,NA,NA,NA
PstI.TP1176340,10,60292206,0.0115226224636584,0.25,106,NA,NA,NA
PstI.TP720229,11,    4975,0.0116905317809937,0.0474137931034483,106,NA,NA,NA
PstI.TP153473,2,49922484,0.0118493008284001,0.487068965517241,106,NA,NA,NA
PstI.TP746826,5, 1609271,0.0119696430321651,0.0258620689655172,106,NA,NA,NA
PstI.TP1005487,3,49717109,0.0120727611941382,0.353448275862069,106,NA,NA,NA
NsiI.TP570294,11,   16176,0.0121203874583391,0.0732758620689655,106,NA,NA,NA
PstI.TP923354,5,13005905,0.0122477973423334,0.185344827586207,106,NA,NA,NA
