Name,Chromosome,Position,P.value,maf,effect
PstI.TP863331,1,161269,0.272314974595517,0.069672131147541,-0.0019690082835126
PstI.TP425356,1,569039,0.529683495075608,0.0532786885245902,-0.00141092916585698
PstI.TP999740,1,569491,0.232295761458657,0.102459016393443,0.00201703731745356
PstI.TP1246584,1,1015480,0.209826710245377,0.459016393442623,0.00109302955342645
PstI.TP354591,1,1050082,0.185250282262599,0.315573770491803,-0.00161598290078888
PstI.TP856852,1,1153760,0.0132908900413933,0.188524590163934,-0.00415323668853199
PstI.TP417865,1,2030761,0.509077455285164,0.344262295081967,0.0010385203675647
PstI.TP885267,1,2084430,0.898804602774585,0.0942622950819673,-0.000311324983174265
PstI.TP1294018,1,2280325,0.708395726962978,0.0860655737704918,0.000678577435419461
PstI.TP1268585,1,2988383,0.08470873280308,0.364754098360656,-0.00312478238797467
PstI.TP849876,1,3050119,0.380591941459882,0.0901639344262295,0.0012817010545064
PstI.TP626124,1,3342723,0.614462867401672,0.069672131147541,-0.00130445079217932
PstI.TP1059573,1,3357749,0.589730446193838,0.155737704918033,0.000966026674310598
PstI.TP1244443,1,3397749,0.525549508542698,0.135245901639344,0.000943293974981703
PstI.TP726521,1,3535515,0.809846667946128,0.0778688524590164,0.000548149298868272
PstI.TP374511,1,3576636,0.434523582739951,0.131147540983607,0.00127979391369087
PstI.TP1267977,1,3576713,0.877525378154385,0.110655737704918,-0.000258848781979586
PstI.TP961085,1,3705536,0.811577593477625,0.397540983606557,0.000252545885623163
PstI.TP21889,1,3705780,0.577759656120923,0.217213114754098,-0.000637066910415158
PstI.TP891020,1,4033768,0.372176765355299,0.0655737704918033,0.00157209764426235
PstI.TP140451,1,4460094,0.132354878240446,0.209016393442623,0.00187808720625429
NsiI.TP39399,1,4465777,0.815074004141215,0.0901639344262295,-0.000378417059478399
NsiI.TP468762,1,4620729,0.428800776627033,0.110655737704918,0.00170482047004139
PstI.TP307588,1,4762662,0.375814107334982,0.0737704918032787,-0.00186703335167169
PstI.TP920636,1,4777048,0.311519284912212,0.0983606557377049,-0.00169538535848316
PstI.TP683907,1,4900973,0.219590205030405,0.172131147540984,0.00156956986220797
PstI.TP402429,1,4990016,0.96410706249742,0.069672131147541,-9.01826246654507e-05
PstI.TP684655,1,5379329,0.968050912100856,0.397540983606557,4.45458041465687e-05
PstI.TP291849,1,5571398,0.151035460078961,0.151639344262295,0.00185402117531887
PstI.TP677745,1,5751851,0.249863383895161,0.213114754098361,-0.00133548412618447
PstI.TP356699,1,5752437,0.182462792320168,0.0532786885245902,-0.00335752569290574
PstI.TP705967,1,5858828,0.430268883160748,0.0819672131147541,-0.00166140500387253
PstI.TP1252197,1,5912854,0.392048975066529,0.118852459016393,0.00140457177192819
PstI.TP116123,1,5967108,0.205964558082729,0.0573770491803279,0.00255340957769856
PstI.TP523933,1,6018181,0.572248640789057,0.245901639344262,-0.000575876094765021
NsiI.TP488601,1,6409370,0.131389203936422,0.307377049180328,0.00153196837248223
PstI.TP1015835,1,6514843,0.318488357731768,0.188524590163934,0.00141963717377313
PstI.TP547229,1,6574881,0.21645730865899,0.0532786885245902,0.00249282798926608
PstI.TP1129801,1,6608649,0.548955092583734,0.19672131147541,-0.000690733764400983
PstI.TP1245357,1,6748280,0.853946838937158,0.0983606557377049,-0.000376637581528631
PstI.TP444825,1,6930877,0.537936821728326,0.0573770491803279,-0.00151496464181885
PstI.TP806450,1,7007771,0.409219505139305,0.487704918032787,0.00112354006148826
PstI.TP443586,1,7215893,0.655891114289588,0.327868852459016,-0.000463180633993934
NsiI.TP375218,1,7321465,0.20300806833576,0.118852459016393,-0.00193937709379586
PstI.TP451905,1,7339832,0.605652950770168,0.10655737704918,-0.00100974162595945
PstI.TP712786,1,7449325,0.186310492605535,0.0737704918032787,0.0021784733135536
PstI.TP1137764,1,7486769,0.718637062053843,0.0614754098360656,-0.000788313969832556
PstI.TP1173447,1,7571007,0.699159603704935,0.135245901639344,0.00075683788830317
PstI.TP973605,1,7933170,0.0455704532213622,0.0778688524590164,0.0030800937409817
PstI.TP972953,1,7984963,0.285708008764094,0.44672131147541,-0.00102822847836068
