SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
NsiI.TP620354,1,    2563,0.00158222435358625,0.0410414197769591,114,NA,NA,0.694656560336187,NA
GFSSContig17137_940,1,   36536,0.749389746155978,0.0808345748213998,114,NA,NA,0.983385641089187,NA
PstI.TP989644,1,   80828,0.367442979779181,0.193612603177584,114,NA,NA,0.920085538863813,NA
PstI.TP312105,1,   81356,0.121574691808913,0.416423992334501,114,NA,NA,0.837410526086489,NA
NsiI.TP481742,1,  154583,0.941795883280459,0.295198594684769,114,NA,NA,0.998682494330964,NA
PstI.TP863331,1,  161269,0.560024001441298,0.0645161290322581,114,NA,NA,0.957656080442313,NA
NsiI.TP71772,1,  180079,0.771323913089971,0.221782537639579,114,NA,NA,0.985176355994255,NA
NsiI.TP611047,1,  185165,0.439545057866101,0.0443548387096774,114,NA,NA,0.937694190276824,NA
NsiI.TP611046,1,  185173,0.549856527096772,0.10642563590511,114,NA,NA,0.956427232047584,NA
PstI.TP1169914,1,  194807,0.19739034873261,0.0348666002097252,114,NA,NA,0.872360959543813,NA
NsiI.TP96063,1,  195779,0.00686407433762532,0.377127800854126,114,NA,NA,0.705662999444907,NA
PstI.TP1189410,1,  250990,0.232875474516415,0.0942532590141497,114,NA,NA,0.885339283184393,NA
NsiI.TP521153,1,  258294,0.386950927746041,0.0600097459463824,114,NA,NA,0.928110584169499,NA
PstI.TP271714,1,  262844,0.469149419717413,0.0736879019484056,114,NA,NA,0.940261162193592,NA
PstI.TP931820,1,  284314,0.357594009786099,0.0282258064516129,114,NA,NA,0.917814898399672,NA
NsiI.TP426085,1,  284999,0.208010019684267,0.0216870169890613,114,NA,NA,0.878018552706158,NA
NsiI.TP148773,1,  285352,0.839330481092852,0.120967741935484,114,NA,NA,0.989778235984159,NA
PstI.TP710662,1,  335281,0.532988266786745,0.0337891263528228,114,NA,NA,0.952931159153037,NA
NsiI.TP579900,1,  335878,0.69508000178349,0.0202828500830398,114,NA,NA,0.97630566892938,NA
NsiI.TP443857,1,  339059,0.887537257676984,0.0611820331189106,114,NA,NA,0.99502310107832,NA
PstI.TP1043926,1,  365816,0.743222028528696,0.121485343659032,114,NA,NA,0.983321549331261,NA
NsiI.TP414280,1,  378096,0.173336449608593,0.315423150882954,114,NA,NA,0.868696958546034,NA
NsiI.TP807695,1,  389941,0.152550258835574,0.216235613938984,114,NA,NA,0.855090608418438,NA
NsiI.TP701463,1,  396123,0.11097073348664,0.0213673815416811,114,NA,NA,0.82808587761028,NA
PstI.TP585790,1,  399151,0.902252992153888,0.0471973182712115,114,NA,NA,0.995815787669344,NA
NsiI.TP622255,1,  399695,0.335906962802109,0.00104355379592536,114,NA,NA,0.91364263310866,NA
PstI.TP948856,1,  403321,0.209044485029978,0.419434285980477,114,NA,NA,0.878018552706158,NA
PstI.TP1037554,1,  403777,0.299528644450111,0.0704868593303063,114,NA,NA,0.903026083869404,NA
NsiI.TP122940,1,  430012,0.546957859506136,0.133135463209497,114,NA,NA,0.956427232047584,NA
NsiI.TP755662,1,  447763,0.298356095012038,0.0208355938739913,114,NA,NA,0.902396430883308,NA
NsiI.TP703893,1,  450123,0.0639516797577453,0.43928806104718,114,NA,NA,0.775840299139585,NA
