"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00942476438089048,0.0097497562560936,0.0100747481312967,0.0110497237569061,0.0126746831329217,0.0185245368865778,0.0276243093922652
"0.05",0.0493987650308742,0.0516737081572961,0.0539486512837179,0.0588235294117647,0.0701982450438739,0.0935976600584985,0.126421839454014
"0.1",0.0994475138121547,0.103672408189795,0.106597335066623,0.116997075073123,0.132921676958076,0.185245368865778,0.244068898277543
"0.2",0.199545011374716,0.205719857003575,0.210919727006825,0.229769255768606,0.259018524536887,0.321416964575886,0.394865128371791
"0.3",0.299642508937277,0.307117322066948,0.312317192070198,0.331816704582385,0.366265843353916,0.461163470913227,0.556061098472538
"0.4",0.399415014624634,0.411114722131947,0.419239519012025,0.447838804029899,0.493987650308742,0.596035099122522,0.713032174195645
"0.5",0.499512512187195,0.507962300942476,0.519662008449789,0.545986350341241,0.600584985375366,0.719532011699707,0.832954176145596
"0.6",0.599610009749756,0.612284692882678,0.625609359766006,0.657133571660709,0.717907052323692,0.83230419239519,0.944101397465063
"0.7",0.699382515437114,0.711082222944426,0.721156971075723,0.755931101722457,0.814104647383815,0.924926876828079,1
"0.8",0.799480012999675,0.812804679883003,0.823204419889503,0.849853753656159,0.912577185570361,1,1
"0.9",0.899577510562236,0.908677283067923,0.919402014949626,0.955801104972376,1,1,1
"1",0.999675008124797,1,1,1,1,1,1
