SNP,Chromosome,Position,P.value,maf,effect
NsiI.TP520381,1, 2061408,0.00605386003269452,NA,-0.00154376297842625
NsiI.TP77014,1, 2184209,0.00805407764291769,NA,-0.00202518818667117
PstI.TP768785,1, 3108150,0.00750154365976682,NA,-0.0024784876091745
NsiI.TP522455,1, 5717942,0.00267437230278883,NA,-0.00167457032988947
PstI.TP1204396,1,13845263,2.63103928322508e-08,NA,0.00421061801608393
NsiI.TP615699,1,24833300,0.0073370882740872,NA,-0.00153945548667119
NsiI.TP789014,1,28276920,1.93421428634758e-08,NA,0.00524599847504566
NsiI.TP160863,1,54752388,0.00590080412112514,NA,0.00139473529416159
PstI.TP29658,1,69057856,0.00612533165216396,NA,0.00225554683608482
NsiI.TP632002,1,70863814,6.83348465153673e-13,NA,0.00386465126628357
PstI.TP1254730,1,73475354,0.00755302305099124,NA,0.00149548839270663
NsiI.TP422447,1,76155603,0.00272668705092812,NA,0.00150483537418433
PstI.TP546071,1,77974534,0.00682550843859129,NA,-0.00182293897242623
NsiI.TP578895,2,  130889,0.00645794728088417,NA,0.00212501920530726
PstI.TP413223,2, 6616604,0.00732677370877787,NA,-0.00458107296668264
PstI.TP323280,2,20594752,0.00982284726346742,NA,-0.00123712197677818
NsiI.TP455424,2,62269512,1.14011209486799e-05,NA,0.00247976154007578
NsiI.TP506374,2,63219829,0.00320129790296795,NA,-0.00672713109712661
PstI.TP1196336,2,69173677,0.0068681791237067,NA,-0.00156215563753017
PstI.TP645063,2,72322091,0.000383094258762557,NA,-0.00161397497763805
NsiI.TP690773,3,  474392,0.00446348852409425,NA,0.00288132707941044
PstI.TP664741,3,  811979,0.0020200620498935,NA,-0.00281137361008005
PstI.TP15204,3,  912527,0.0050766135866451,NA,0.00218262197348277
NsiI.TP609368,3, 3167228,0.00301020277609092,NA,-0.00324895283678609
NsiI.TP694884,3, 6382094,2.72881958965156e-05,NA,-0.00657506432321314
NsiI.TP291065,3, 7124215,0.00438707354681893,NA,-0.00208278055941634
PstI.TP346513,3, 7347907,0.00615121073885485,NA,-0.00305432111361246
PstI.TP1289837,3,13768005,8.51954277032385e-07,NA,0.00256956364588911
NsiI.TP238541,3,13817896,0.00740042314188702,NA,0.0012804433056612
PstI.TP89289,3,14045560,0.00367584030596919,NA,-0.00166724193579667
NsiI.TP255391,3,64648824,0.0012478450481066,NA,-0.00274601254195666
NsiI.TP471432,3,71881964,3.32197691729608e-05,NA,-0.0024430599822241
PstI.TP1119191,4,   72019,0.00538818016610036,NA,-0.00252224844885965
PstI.TP848855,4, 1420176,0.00421741996698765,NA,0.00261155289645987
PstI.TP795407,4, 4101064,0.00182418257418584,NA,0.00190794099027613
PstI.TP1169104,4,19508414,0.00676295947200193,NA,-0.00120041592358104
PstI.TP87622,4,59482310,0.00969505375284641,NA,0.00452920196112322
PstI.TP644096,4,60430104,0.00725080108589456,NA,0.00199635088242233
NsiI.TP643172,4,60879734,0.00740276212808765,NA,0.00165572232356409
PstI.TP819930,4,61490425,0.00913606302533208,NA,-0.00183247060360293
GFSSContig11905_521,4,64195928,0.0072987830436016,NA,0.00148959428425072
PstI.TP126357,4,67684706,0.00437395644014213,NA,-0.00401984948829428
PstI.TP222177,5,  426909,0.00500834447506723,NA,-0.00218096919517242
PstI.TP1132676,5,14529610,0.00737550604375045,NA,0.00148121604776141
NsiI.TP32455,6, 6026230,5.60070266727548e-05,NA,0.00337161705326176
PstI.TP867312,6,41300079,0.00823303806656923,NA,0.00140250162671268
PstI.TP122561,6,60674270,0.00610613410236689,NA,-0.00149705659527625
NsiI.TP755539,7,15663779,0.00471944879851334,NA,-0.00190201215536072
PstI.TP522628,7,55214011,0.00180059112468554,NA,0.00208158068367111
NsiI.TP465482,7,56232682,0.00657766449467357,NA,0.00124387725645528
NsiI.TP728861,8, 4394661,0.00134828188543865,NA,0.00246739749358713
GFSSContig10135_1021,8,49121915,0.00329771387089577,NA,-0.00291388302694627
