SNP,Chromosome,Position,P.value,maf,effect
NsiI.TP426085,1,  284999,0.00940780314975745,NA,-0.182398429068671
PstI.TP1294494,1, 1663938,0.000631362043599315,NA,-0.321866497261237
PstI.TP662746,1, 1875120,0.00998400643136496,NA,-0.400817226544852
PstI.TP87177,1, 2958035,0.00205371463594941,NA,-0.293368367004844
PstI.TP1175821,1, 3851577,0.00893543060293394,NA,-0.19326777260015
PstI.TP403985,1, 6941718,0.00871651895609719,NA,-0.341824489991434
PstI.TP776099,1,18880730,0.00550186408427963,NA,0.279832040000548
GFSSContig19471_685,1,20815453,0.00979044219302389,NA,-0.638258893958881
NsiI.TP215254,1,52805646,0.00122621786126767,NA,-0.249044817475154
PstI.TP607895,1,58398018,0.00199098018152354,NA,-0.254906053984485
NsiI.TP125314,1,61907944,0.00859063533397874,NA,0.194988043462028
PstI.TP116028,1,62738111,0.00893257706595021,NA,0.289744675060113
PstI.TP393494,1,62823011,0.00629314608863936,NA,0.202756583358819
NsiI.TP718149,1,67002191,0.00184166485638358,NA,0.204457913984291
NsiI.TP343843,1,67593055,0.000169383471913535,NA,0.250958890102901
PstI.TP1051399,1,68769952,0.0090653444753794,NA,-0.296491166915748
PstI.TP1026778,1,69284392,0.0075460821523267,NA,0.375193312494739
PstI.TP665587,1,70753604,0.000142101317387059,NA,-0.290379053822267
NsiI.TP324428,1,73547894,0.000857370359759454,NA,0.341585944384701
NsiI.TP244932,1,74100659,0.00596051768403221,NA,0.84904323279102
GFSSContig19736_4089,1,76098390,0.00133739388406677,NA,-0.290881420489026
NsiI.TP475855,1,77165023,0.00766961818215632,NA,-0.373542005183889
PstI.TP189885,1,77223222,0.00600183575653474,NA,-0.238356158124615
NsiI.TP505777,1,78121589,0.00769723890378624,NA,0.264266621401221
PstI.TP128807,1,78396392,0.00598899861119887,NA,0.190237162391918
PstI.TP639503,1,78579633,0.00428128336236004,NA,0.510879697786782
NsiI.TP387064,1,78909565,0.00463517609997837,NA,0.211331641216558
NsiI.TP784376,2,21212047,0.00641170286117852,NA,0.310699299239395
NsiI.TP259429,2,58020858,0.00303725789275523,NA,-0.376377738720941
NsiI.TP762060,2,62872379,0.00712461617123414,NA,0.183035957567115
PstI.TP957550,2,63408981,0.000113191972380964,NA,-0.376228437459949
NsiI.TP679167,2,63536188,0.0022726342142005,NA,0.364549890685753
PstI.TP277120,2,66298305,0.00534981624899824,NA,-0.396409144374897
PstI.TP279091,2,66629856,0.00326456572186761,NA,0.307240149260284
NsiI.TP505754,2,66915519,0.00617988752254844,NA,0.332346452887014
PstI.TP871858,2,70468202,0.000551495608552284,NA,-0.636283591900943
PstI.TP1224948,2,70592770,0.0073749517376832,NA,0.294015467084184
PstI.TP578158,2,71842980,0.00279335648067059,NA,0.428537385655772
NsiI.TP391574,3, 1786357,0.00969448772120185,NA,0.376481344355952
NsiI.TP570976,3, 3711018,0.00700320960344796,NA,-0.200338474046717
PstI.TP398799,3, 7944638,0.00998816829693832,NA,0.192205809297324
PstI.TP756287,3, 8078660,0.00637709953391506,NA,0.663122619128617
PstI.TP1127453,3, 9694051,0.000500763411054969,NA,-0.652502471326988
PstI.TP948477,3,12469423,0.00541234473036929,NA,0.777612340543291
NsiI.TP824652,3,12949828,0.00497479175124348,NA,0.236086224602792
PstI.TP649427,3,17594522,0.00434074918063364,NA,0.771039566993726
NsiI.TP396295,3,50627087,0.00793429486588177,NA,0.211049407231231
NsiI.TP705069,3,58829583,0.00612786311353918,NA,0.19516069394177
PstI.TP139224,3,59241408,0.0059133290291032,NA,-0.41478760224312
NsiI.TP450432,3,61963697,0.00196191359088306,NA,-0.993293002500623
NsiI.TP529124,3,63127607,0.00181671605607683,NA,0.223397391466264
NsiI.TP258643,3,63692575,0.00224223057533053,NA,0.239143372873004
PstI.TP275295,3,65129510,0.00511293060651988,NA,0.31534147657862
NsiI.TP414206,3,66369863,0.00993932681849006,NA,0.420708227837016
NsiI.TP826645,3,66710702,0.00800612617887645,NA,-0.359669867717728
PstI.TP90901,3,67958171,0.00746008677960138,NA,-0.360077676533399
NsiI.TP190132,3,69587364,0.00534893338744491,NA,-0.346368537515368
PstI.TP77411,3,69966036,0.00341224641949802,NA,0.750344263666513
PstI.TP838362,3,70636567,0.00334690503250685,NA,0.285609997762282
PstI.TP106029,4, 1757035,0.00954359950700501,NA,0.224424436718684
NsiI.TP42758,4, 2918479,0.00555458490215568,NA,0.379808365051068
PstI.TP79215,4, 3678101,0.00863508305835113,NA,-0.308303132802231
NsiI.TP276665,4, 7631123,0.00387597421624735,NA,-0.380888759326958
NsiI.TP630645,4, 9861795,0.00619774438309003,NA,-0.818006607510138
PstI.TP171745,4,10542305,0.00545695358814366,NA,-0.421153204805965
