SNP,Chromosome,Position,P.value,maf,effect
PstI.TP1085884,1, 2858599,0.00211441447566187,NA,-0.220989898456625
PstI.TP65781,1, 3479205,0.000990469468595287,NA,0.357458597542457
PstI.TP972367,1, 3682483,0.00473256967466659,NA,0.231397763498498
PstI.TP629259,1, 4276027,0.00187429359316422,NA,-0.27660843673131
NsiI.TP601351,1, 4467655,0.00181098602567525,NA,0.205818409277256
NsiI.TP327562,1, 5014848,0.000669416175171942,NA,-0.209564065492903
PstI.TP364708,1, 5483501,0.0013297462379016,NA,0.251587367955463
PstI.TP58802,1, 5496161,0.00050536365601246,NA,-0.211058104791705
NsiI.TP367019,1,13622529,0.00406095478400297,NA,-0.214870599302554
PstI.TP1150194,1,16733554,0.00856619025387439,NA,0.266938861222336
NsiI.TP487331,1,17957458,0.0034425239008185,NA,-0.600164304200594
PstI.TP1183011,1,18308062,0.00710046997301375,NA,-0.219162959086847
PstI.TP687051,1,55830875,0.00737616743858596,NA,-0.300609557984061
PstI.TP1016838,1,56734725,0.0030535949392573,NA,-0.305640169887586
PstI.TP801445,1,58073819,0.00412603463686771,NA,-0.222755989558087
PstI.TP242761,1,59386457,0.00273388946416889,NA,0.187634990929609
NsiI.TP123366,1,60882657,0.00958734815256536,NA,-0.220130751025934
PstI.TP629959,1,61380603,0.00855067618881866,NA,0.299485782981074
PstI.TP10464,1,62932369,0.00494722458887484,NA,0.169696920656165
PstI.TP339315,1,63808218,0.00157671032586629,NA,-0.152312046351936
PstI.TP489499,1,70307404,0.0098968799937775,NA,-0.149960476030332
GFSSContig11916_535,1,70719937,0.00652066549197425,NA,-0.249668599699288
PstI.TP1088043,1,73790447,0.00189447417570896,NA,0.163377355561753
PstI.TP1186136,1,75922898,0.00966437830392601,NA,0.377293261984244
PstI.TP387304,1,77345403,0.000771985653937474,NA,-0.228704232241606
PstI.TP546071,1,77974534,0.00456950246711827,NA,0.232604726214282
PstI.TP71986,1,78100718,0.00118394877991342,NA,0.278454478689871
PstI.TP459121,1,78162835,0.00707611019787883,NA,-0.159001873910439
PstI.TP966300,1,78332944,0.00475411981577088,NA,-0.185939771109354
PstI.TP1276462,1,78952828,0.00158947007752598,NA,-0.392221471713893
PstI.TP1122810,2, 1924249,0.00780929183701893,NA,0.254330284238123
NsiI.TP144638,2, 5562203,0.00207961362955789,NA,-0.178747715807763
PstI.TP921414,2, 7249958,0.00127995175284526,NA,-0.203343628229512
NsiI.TP687910,2, 7602232,0.0045872358754755,NA,-0.292749975439594
NsiI.TP483892,2, 9521117,0.00978741956590615,NA,0.175886549610685
NsiI.TP628429,2,23760021,0.00195438566682982,NA,-0.428429616703902
NsiI.TP409668,2,51206932,0.00102454509286653,NA,-0.221526372593718
PstI.TP806112,2,57558204,0.00100740956883032,NA,0.294607600566872
NsiI.TP804201,2,57593984,0.00959206467768172,NA,-0.203673484184145
PstI.TP1168670,2,62220844,0.00124036890685488,NA,0.211351701693518
PstI.TP491361,2,62891449,0.00359010995234574,NA,0.216877875564524
PstI.TP332893,2,63934460,0.00892982577824271,NA,0.305550078814609
PstI.TP803926,2,65327202,0.00649945893396535,NA,0.501984006639714
PstI.TP1022511,2,65574264,0.0094026767494564,NA,-0.557744413796573
NsiI.TP444892,2,66583539,0.00347910497854723,NA,-0.331913310532534
PstI.TP1215048,2,67348111,0.00501283293693297,NA,-0.307658096503142
PstI.TP1059677,2,70210119,0.00500633785413788,NA,-0.204183672716637
NsiI.TP174448,2,72030473,0.00807483980068934,NA,0.267124181295313
NsiI.TP772242,2,72242394,0.00517605281431074,NA,-0.270411853070565
PstI.TP5429,2,74605041,9.9338738587871e-07,NA,-0.290851949739552
NsiI.TP513342,2,76805949,0.00288652803845557,NA,0.229365261145179
PstI.TP799869,3, 1332119,0.0051067870639305,NA,0.527972521659372
NsiI.TP384364,3, 3518092,0.00348517442071358,NA,-0.2752088570403
PstI.TP1080621,3, 3657091,0.00181202376074578,NA,-0.206967565961842
NsiI.TP527015,3, 4676752,0.00987151557324747,NA,-0.175459557432627
NsiI.TP614930,3, 6164151,0.00517870098267276,NA,-0.142999512050809
NsiI.TP458763,3, 8481480,0.00358424471638174,NA,-0.197518387935043
PstI.TP422072,3, 9885778,0.00260121029718034,NA,0.170200756472119
PstI.TP487519,3,14750766,0.00642781649669007,NA,-0.19406121576821
NsiI.TP88373,3,36475016,0.00724835943708468,NA,0.141068400965824
NsiI.TP514212,3,41353039,0.000789775869702654,NA,0.203704249530846
NsiI.TP149005,3,55409152,0.00907430179764845,NA,0.181326268897432
PstI.TP1211769,3,55780732,0.00593060312880181,NA,-0.160493132314371
PstI.TP15910,3,56379124,0.00561547414287007,NA,-0.377536992637161
PstI.TP1154630,3,57496992,0.00697178371188785,NA,-0.202294993320597
NsiI.TP446634,3,58146955,0.00382948076801638,NA,-0.291368437475154
PstI.TP796812,3,58281108,0.0067396888580715,NA,0.264040647449435
PstI.TP701332,3,60121147,1.77149740627038e-05,NA,0.413099340064226
PstI.TP1040466,3,61038224,0.00627827348629956,NA,-0.218861245301633
NsiI.TP156140,3,61466152,0.00708033721182779,NA,0.161606366040539
NsiI.TP526301,3,61655465,0.00823560703046942,NA,-0.341321166893779
PstI.TP213377,3,62690207,0.00227774058172221,NA,0.442052138867107
PstI.TP1149685,3,62713314,0.00456833829759479,NA,0.228530304753932
NsiI.TP590626,3,62733679,0.00832428002744904,NA,0.138725443917766
NsiI.TP131543,3,63252906,0.00439195477291995,NA,-0.173590948747889
NsiI.TP503413,3,63835388,0.00372093667972043,NA,0.204245426771851
NsiI.TP755634,3,63871706,0.00195843070607592,NA,-0.20180755528026
NsiI.TP63419,3,66931944,0.00341332818069589,NA,0.463992504649508
PstI.TP867194,3,66952812,0.00698375417556223,NA,-0.257163976873094
NsiI.TP128678,3,69000501,1.1592523819825e-05,NA,0.275569380442482
PstI.TP366766,3,69394739,0.00186995106701734,NA,-0.227114410533564
NsiI.TP295096,3,71320519,0.00360271034664755,NA,-0.163543182015543
PstI.TP346735,3,71414448,0.00893599766794704,NA,0.309746287172192
PstI.TP132713,4, 1009711,0.00691242593934516,NA,0.22209362665968
PstI.TP77040,4, 1147463,0.000576500487794782,NA,-0.192916728171245
NsiI.TP183869,4, 4904863,0.00828394298828508,NA,-0.289948138336347
NsiI.TP154371,4, 5011408,0.00522258434992246,NA,0.276640957671028
NsiI.TP765606,4, 6898244,0.00623295932000253,NA,-0.232618554097647
NsiI.TP126939,4, 7198403,0.000817976567716095,NA,-0.362209845609769
PstI.TP738123,4,10269389,0.00533100606793776,NA,-0.392445956311256
NsiI.TP801221,4,15709616,0.00671695716269085,NA,-0.589025007107131
PstI.TP801959,4,51656199,0.00326954578040296,NA,-0.40898223219361
NsiI.TP127922,4,54754163,0.000862770652288555,NA,-0.230398294269869
PstI.TP40101,4,55013427,0.00521546722194067,NA,-0.45111702975389
NsiI.TP661404,4,57708595,0.00423170171183093,NA,-0.211889674953415
NsiI.TP402511,4,58096507,0.00771469633705273,NA,-0.217559016086581
PstI.TP87622,4,59482310,0.00953663863588122,NA,-0.534877168779671
NsiI.TP625413,4,59613955,0.000395952085352127,NA,-0.283992300899269
PstI.TP469498,4,60622173,0.00391892722984818,NA,-0.176194842221552
PstI.TP1044887,4,61384101,0.00383209558681682,NA,0.185454829841373
PstI.TP47906,4,62352139,0.00925613227928704,NA,-0.184701851941226
PstI.TP1132955,4,63683010,0.00426299254618965,NA,-0.352441542470758
PstI.TP1069480,4,64046844,0.00269107739985266,NA,-0.179759783397804
