SNP,Chromosome,Position,P.value,maf,effect
NsiI.TP413787,1,  481003,0.00363100393810041,NA,0.0298731959596449
NsiI.TP619705,1,  820317,0.00509846144242815,NA,-0.0366852024178789
PstI.TP343137,1, 3988996,0.00255457032174058,NA,-0.0390491362861402
PstI.TP736289,1, 4314719,0.000324791512375101,NA,0.0321657338571786
NsiI.TP497468,1, 4342825,0.0032264241609061,NA,-0.021177064986638
PstI.TP426343,1, 4584120,0.004950656275989,NA,-0.0826552303184152
PstI.TP1104113,1, 6159260,0.00426594654487784,NA,-0.0355110634964478
PstI.TP308053,1, 8330660,0.00485159681242049,NA,-0.0363817744103009
PstI.TP390724,1, 9756005,0.00883153360673488,NA,-0.0208603734606813
PstI.TP336105,1,11324961,0.00573225290247624,NA,0.0463192434866426
PstI.TP969394,1,11931933,0.000562525459741231,NA,-0.0303731773092683
PstI.TP1204396,1,13845263,0.00381861301477665,NA,0.0328403551867175
NsiI.TP269042,1,14064552,0.00299762843752554,NA,-0.0220629678691097
PstI.TP115083,1,18065275,0.00691182675707507,NA,-0.0191741524717695
NsiI.TP20060,1,18191763,0.00369153009660839,NA,-0.0178695397486243
PstI.TP687051,1,55830875,0.00269227161656331,NA,-0.0544730028419042
PstI.TP822327,1,56871868,0.00742065809160291,NA,-0.0175095218277188
GFSSContig240_200,1,58341822,0.00911585755290405,NA,-0.0233923300100359
PstI.TP524080,1,59840300,0.00993802939036884,NA,-0.0199627254001632
PstI.TP111781,1,61899166,0.00169719580493695,NA,-0.0341099569019629
PstI.TP84880,1,63680478,0.00339685938191859,NA,-0.0374849674575278
PstI.TP477722,1,65237049,2.32167160623676e-13,NA,-0.067070911962691
PstI.TP819380,1,66643342,0.00240469736046473,NA,0.0508029130015317
PstI.TP764441,1,67384225,0.00763863332515037,NA,-0.0253356662565541
PstI.TP841826,1,67635003,0.0026200919957126,NA,-0.0416353186504656
PstI.TP502366,1,68255723,0.00549085312928822,NA,0.0504892328145518
PstI.TP374675,1,69016680,0.00080396622201649,NA,-0.121444695119353
NsiI.TP19909,1,69328566,0.0022327590151366,NA,-0.0607546133686518
PstI.TP1134597,1,69556754,0.00682101818352519,NA,0.0175152870674159
PstI.TP204294,1,70307594,0.00143332191449322,NA,-0.0225017462950437
NsiI.TP632002,1,70863814,6.12764249518106e-05,NA,0.0245889800361239
NsiI.TP469911,1,72682614,0.00833991082458406,NA,-0.0214519835909767
PstI.TP180465,1,73062507,0.0055300483859187,NA,-0.0304074967955928
NsiI.TP406463,1,74297745,0.00442011689000551,NA,0.0207384209049658
NsiI.TP783071,1,74489443,0.00117002361126898,NA,0.0379646802036729
PstI.TP180742,1,74850089,0.00898222050860517,NA,0.0816575335555683
PstI.TP911508,1,77105026,0.00968883307513946,NA,0.047619404761175
PstI.TP6990,1,79172378,0.000163429303057004,NA,-0.0263472862533567
NsiI.TP369347,1,79354958,0.000253601605254543,NA,0.0245219963771334
PstI.TP168893,1,79361956,0.00659505201139257,NA,-0.0489487724066218
NsiI.TP233465,2, 1118892,0.00641849686880599,NA,-0.0376898191651389
PstI.TP107881,2, 1829534,0.00312380104253032,NA,-0.038099944387258
NsiI.TP797433,2, 3066400,0.00228659605457749,NA,0.0258480444240712
NsiI.TP4997,2, 3335341,0.00336576978894587,NA,0.0520569762977747
NsiI.TP493686,2, 6471155,0.00604022219469446,NA,-0.036319298538437
NsiI.TP331117,2, 7123575,0.000698143672308272,NA,0.0256797817067617
