SNP,Chromosome,Position,P.value,maf,effect
PstI.TP1252633,1,64114120,0.00390896209261308,NA,0.180611796766088
PstI.TP961110,1,65184135,0.00133251634721226,NA,0.113826694489459
PstI.TP786567,1,65736737,7.1812662337334e-05,NA,0.12027841843169
PstI.TP494387,1,70689700,0.00732824667404187,NA,0.303816739453977
NsiI.TP421785,1,78510321,0.00144136675899147,NA,0.248066033114677
PstI.TP229147,2, 3390758,0.00660771944689403,NA,0.182798599826549
PstI.TP117081,2,45986549,0.000225915863058874,NA,0.246076249822986
PstI.TP476886,2,55394288,0.00275166566426418,NA,-0.129030648669751
PstI.TP513843,3, 2577255,0.00447322590530389,NA,0.10424875065138
PstI.TP286131,3, 4213473,0.000938751124737314,NA,-0.305678316117987
PstI.TP762772,3, 6044042,0.00152014642202727,NA,-0.391213790219627
PstI.TP1208950,3, 8740326,0.000133339468194071,NA,-0.423695457838491
PstI.TP704244,3,50687892,1.93636320647364e-07,NA,-0.362307280490668
PstI.TP1292760,3,66753576,0.00178467040734402,NA,0.125033470667416
PstI.TP778226,4, 7580398,0.00946232889321426,NA,0.21761004434232
PstI.TP1040729,4,54844080,0.000246518508588647,NA,0.110312478708415
PstI.TP33111,4,60575085,0.00456859547851889,NA,0.360758096927763
PstI.TP710636,6,45894338,0.000701328796829338,NA,0.146705178008276
PstI.TP941941,6,50199458,0.00147008467066697,NA,-0.14994292050985
PstI.TP347563,6,51192256,0.00168515703583096,NA,-0.0858270679801381
PstI.TP651659,6,56962308,0.00222436861136338,NA,0.288144722215171
NsiI.TP681322,8,10554261,0.00887293628900507,NA,0.328027647772202
PstI.TP290055,8,16103749,2.77568193167447e-08,NA,0.738453756994089
PstI.TP299726,9, 2970040,0.00405929475794723,NA,-0.211602315619902
NsiI.TP702587,10, 2441199,0.00129116327629706,NA,0.274271995746084
PstI.TP683701,10,10614565,0.0063082171354996,NA,-0.0815841327281039
PstI.TP288834,11,    2294,0.00835613190007789,NA,-0.271595138833472
PstI.TP619311,11,    4342,0.00919941488660647,NA,0.136544624509389
PstI.TP651415,11,    4591,0.00827482982366621,NA,-0.193140106945395
PstI.TP1102598,11,    7715,0.000145041456308571,NA,-0.161663936121939
NsiI.TP406701,11,   13592,0.00788404156660431,NA,0.234929545792829
NsiI.TP428457,11,   14002,0.00545893358569939,NA,0.377064061317171
NsiI.TP742717,11,   18226,0.00505726974817312,NA,0.105196608757644
