SNP,Chromosome,Position,P.value,maf,effect
PstI.TP21889,1, 3705780,7.01194774874626e-07,NA,0.323389507042941
PstI.TP308053,1, 8330660,0.00094184914631489,NA,-0.205651856546138
PstI.TP1106149,1,10181736,0.00698817081409063,NA,-0.226856998837677
PstI.TP392482,1,17611146,0.00432874555039744,NA,-0.627627584645125
PstI.TP352846,1,71717994,0.0031515472974629,NA,-0.189407140675921
PstI.TP219584,2, 3429973,0.00738865610976444,NA,-0.16914119768614
PstI.TP478908,2,14478233,0.00122626190075533,NA,0.199185591204909
PstI.TP523465,2,75496167,6.38965556354383e-05,NA,0.44831773522689
PstI.TP219830,2,76708479,1.41453641134079e-06,NA,-0.916120412450946
PstI.TP1040729,4,54844080,0.00848012011647239,NA,0.153372000199573
PstI.TP651320,5,35481232,0.00670725084020682,NA,-0.235901794276758
PstI.TP166492,6, 2200069,0.00454615440504449,NA,0.251862810661353
NsiI.TP615807,6,27281645,4.98644647321971e-05,NA,0.436405749735579
PstI.TP55941,6,51146867,0.000209469896361184,NA,-0.223592635019178
PstI.TP664921,6,56510699,4.6291285205015e-10,NA,-1.37747944052549
PstI.TP345529,6,60263361,0.00322995242504994,NA,-0.400865511978507
PstI.TP315072,8, 3139123,1.56306254510728e-09,NA,0.371699918656355
PstI.TP401147,11,    3119,9.6579924017334e-10,NA,-0.574467414902155
PstI.TP429929,11,    3315,0.00225380455272311,NA,0.349642473275158
PstI.TP1071296,11,    7466,0.00129317552599281,NA,0.286800321385612
PstI.TP1275363,11,    8983,0.00103661725077822,NA,0.317615491977589
NsiI.TP482576,11,   14924,0.00123198524504698,NA,-0.582190864765208
NsiI.TP497596,11,   15195,0.00425167653964894,NA,0.285736837256263
