SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
NsiI.TP447144,3,63530717,3.18423054001593e-07,-24.3545442652105,NsiI.TP447144,0.0849056603773585,106
PstI.TP737962,11,5096,2.40708612836907e-06,11.3927623851917,PstI.TP737962,0.415094339622642,106
PstI.TP57846,4,4201581,4.74237693836121e-06,15.2331940300934,PstI.TP57846,0.221698113207547,106
PstI.TP745785,6,45615805,1.03980421028798e-05,-10.4200376950713,PstI.TP745785,0.377358490566038,106
PstI.TP507422,8,44877842,1.69081989276016e-05,32.3329320540822,PstI.TP507422,0.0188679245283019,106
PstI.TP433679,11,3324,2.8865633209139e-05,14.7060574277413,PstI.TP433679,0.113207547169811,106
PstI.TP771967,10,52242723,0.000114559371312594,10.2581376740236,PstI.TP771967,0.231132075471698,106
NsiI.TP758763,1,57499558,0.000121046704493681,-18.8501308072703,NsiI.TP758763,0.0566037735849057,106
NsiI.TP764967,11,18545,0.000404394332142563,-9.41407226851546,NsiI.TP764967,0.311320754716981,106
PstI.TP703969,1,80877289,0.000515281410435774,16.1231085661892,PstI.TP703969,0.122641509433962,106
PstI.TP1022872,11,7101,0.000758037520246981,10.0642769190544,PstI.TP1022872,0.179245283018868,106
PstI.TP1229865,11,8666,0.000787494242832468,-10.3234200166571,PstI.TP1229865,0.122641509433962,106
PstI.TP937213,11,6556,0.00103310852850821,7.11962642817841,PstI.TP937213,0.471698113207547,106
PstI.TP757921,1,26848011,0.00107299424600727,7.31936383825381,PstI.TP757921,0.410377358490566,106
PstI.TP297863,10,57956117,0.00129906596242272,9.61221047528374,PstI.TP297863,0.306603773584906,106
PstI.TP721763,1,67560203,0.00129921262487898,16.8549517821625,PstI.TP721763,0.0613207547169812,106
NsiI.TP424524,11,13911,0.00155673102410613,9.53621614012229,NsiI.TP424524,0.165094339622642,106
PstI.TP55941,6,51146867,0.00162587369973858,-9.10423064850814,PstI.TP55941,0.254716981132076,106
PstI.TP901498,10,59750699,0.00164589809959924,7.85723541172636,PstI.TP901498,0.424528301886792,106
PstI.TP754297,9,52383960,0.00175549580924073,-7.82575793864709,PstI.TP754297,0.490566037735849,106
PstI.TP868305,3,57307103,0.00177206613176033,-13.126775654735,PstI.TP868305,0.113207547169811,106
PstI.TP413677,11,3201,0.00187205997090799,-14.5021685213397,PstI.TP413677,0.0990566037735849,106
PstI.TP1020277,1,23246220,0.00210511581191676,22.3696857965178,PstI.TP1020277,0.0330188679245283,106
PstI.TP488184,1,70532632,0.00213218932211071,-9.9649748877201,PstI.TP488184,0.141509433962264,106
NsiI.TP383201,4,62497766,0.00223412361721538,9.55847382890077,NsiI.TP383201,0.155660377358491,106
PstI.TP995173,2,70172526,0.00237890236827835,-7.5938846039362,PstI.TP995173,0.306603773584906,106
PstI.TP840235,3,50897546,0.00238401419760477,-9.51854317535054,PstI.TP840235,0.174528301886792,106
NsiI.TP441983,10,47252955,0.00272988713097908,-10.1198291417998,NsiI.TP441983,0.0943396226415094,106
PstI.TP459121,1,78162835,0.00275463139877955,-16.3646628656552,PstI.TP459121,0.0707547169811321,106
PstI.TP1199327,11,8475,0.00275522731016074,-10.9436030200268,PstI.TP1199327,0.150943396226415,106
NsiI.TP237501,10,3978732,0.0027953587304233,-12.5390807862171,NsiI.TP237501,0.089622641509434,106
PstI.TP70600,9,46098921,0.00285530673422275,-8.39277572787514,PstI.TP70600,0.452830188679245,106
PstI.TP547968,11,4053,0.00292261565505985,11.1947520134705,PstI.TP547968,0.339622641509434,106
PstI.TP645994,1,72633618,0.00299183452031098,9.35372809276192,PstI.TP645994,0.212264150943396,106
PstI.TP966432,1,2596832,0.00303464251816606,20.9973888436378,PstI.TP966432,0.0330188679245284,106
PstI.TP260494,2,69620378,0.00314972347299809,-11.0536395909449,PstI.TP260494,0.141509433962264,106
PstI.TP1123350,9,49499779,0.00317431416229524,-10.5380908965283,PstI.TP1123350,0.188679245283019,106
NsiI.TP101365,10,58707662,0.00334782058168562,7.31456945720303,NsiI.TP101365,0.372641509433962,106
PstI.TP478429,4,15891301,0.00354329399103133,9.53676079624804,PstI.TP478429,0.127358490566038,106
PstI.TP306737,3,71220834,0.00372785399412626,13.7327460690173,PstI.TP306737,0.0849056603773585,106
PstI.TP577552,2,61335361,0.00383644245473671,24.20469026598,PstI.TP577552,0.0283018867924528,106
NsiI.TP455167,11,14524,0.00405160577748073,-6.63721191827879,NsiI.TP455167,0.481132075471698,106
NsiI.TP96017,11,10177,0.00411920050620656,7.7543591699665,NsiI.TP96017,0.207547169811321,106
NsiI.TP475814,8,15919288,0.0041202999648205,-11.691328782413,NsiI.TP475814,0.089622641509434,106
PstI.TP95450,1,74768149,0.00414201548953184,-9.40438236627222,PstI.TP95450,0.14622641509434,106
PstI.TP1223116,2,55714459,0.00425612130776905,-13.4588317516937,PstI.TP1223116,0.108490566037736,106
PstI.TP798238,3,73087364,0.00428741645035629,10.9277789586282,PstI.TP798238,0.25,106
PstI.TP588448,9,53165297,0.0043923035423778,-11.891067837306,PstI.TP588448,0.245283018867924,106
PstI.TP424159,1,63417435,0.00465139448633981,9.50935846818256,PstI.TP424159,0.127358490566038,106
NsiI.TP217838,3,3586934,0.00474555160359097,13.5506569428258,NsiI.TP217838,0.0518867924528302,106
PstI.TP814395,3,12067947,0.00493746869554359,-13.5247096357819,PstI.TP814395,0.0660377358490566,106
NsiI.TP609151,5,68282440,0.00494635708551462,-15.188047134823,NsiI.TP609151,0.089622641509434,106
NsiI.TP173658,3,64787835,0.00498656705983881,-6.92930305732005,NsiI.TP173658,0.476415094339623,106
PstI.TP4963,3,65245788,0.00516600442012039,8.34340535323132,PstI.TP4963,0.212264150943396,106
NsiI.TP18199,3,61934242,0.00517702669652115,-9.26750058223351,NsiI.TP18199,0.165094339622642,106
NsiI.TP739117,9,59004735,0.00519012816769042,-7.76623946283036,NsiI.TP739117,0.254716981132076,106
PstI.TP623813,10,10751887,0.00521902002473073,13.216220298327,PstI.TP623813,0.0849056603773585,106
PstI.TP104310,11,857,0.00537186820812808,-25.0124030888962,PstI.TP104310,0.0188679245283019,106
PstI.TP1193013,6,60825902,0.00544373008735953,12.6430522127667,PstI.TP1193013,0.113207547169811,106
PstI.TP774963,6,1911989,0.00562695554438039,-10.2627366678743,PstI.TP774963,0.169811320754717,106
NsiI.TP255959,3,11040031,0.00577870176790438,6.48089951634808,NsiI.TP255959,0.490566037735849,106
NsiI.TP769989,6,55440097,0.00577900547008856,14.8583561245144,NsiI.TP769989,0.0707547169811321,106
PstI.TP508387,3,54826011,0.00578648902402237,-13.0347616193449,PstI.TP508387,0.0613207547169812,106
PstI.TP33111,4,60575085,0.00586468344751575,25.1739808220733,PstI.TP33111,0.0188679245283019,106
PstI.TP317655,3,70764880,0.00587616153085722,-18.7080077778166,PstI.TP317655,0.10377358490566,106
PstI.TP339012,4,23730556,0.00600960758092679,-16.884967312945,PstI.TP339012,0.0660377358490566,106
PstI.TP880132,3,14454738,0.00611406952475555,-8.22713576919921,PstI.TP880132,0.283018867924528,106
PstI.TP941904,11,6590,0.00614167789798456,7.17806072104768,PstI.TP941904,0.400943396226415,106
NsiI.TP24278,1,3414839,0.00622771983411716,-18.163543139582,NsiI.TP24278,0.0377358490566038,106
PstI.TP873911,2,65476325,0.00634378647008222,13.1596182053939,PstI.TP873911,0.10377358490566,106
PstI.TP108652,2,15963619,0.00639122896538693,-6.6380323216143,PstI.TP108652,0.39622641509434,106
PstI.TP883382,11,6167,0.00670269531069805,7.10816710050288,PstI.TP883382,0.268867924528302,106
PstI.TP135750,8,2838380,0.00680809547486277,13.6796733928126,PstI.TP135750,0.0613207547169811,106
