SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.863679082280987,-0.0206554805000447,0.0410414197769591,124
GFSSContig17137_940,1,36536,0.209255402378661,-0.0772190586614499,0.0808345748213998,124
PstI.TP989644,1,80828,0.770552495247892,-0.0141563735875489,0.193612603177584,124
PstI.TP312105,1,81356,0.220704955356924,-0.0414779029882142,0.416423992334501,124
NsiI.TP481742,1,154583,0.903781056292177,0.00419795350735294,0.295198594684769,124
PstI.TP863331,1,161269,0.208289792726192,-0.0767504847582666,0.0645161290322581,124
NsiI.TP71772,1,180079,0.117765037361318,0.064044453406939,0.221782537639579,124
NsiI.TP611047,1,185165,0.227156288634277,-0.100603850823068,0.0443548387096774,124
NsiI.TP611046,1,185173,0.557038664274215,-0.0265203971965815,0.10642563590511,124
PstI.TP1169914,1,194807,0.584501172481701,0.0371743124533461,0.0348666002097252,124
NsiI.TP96063,1,195779,0.0450293873540238,-0.0946267934785937,0.377127800854126,124
PstI.TP1189410,1,250990,0.136354225690224,-0.483151121225622,0.0942532590141497,124
NsiI.TP521153,1,258294,0.867905212558878,-0.00973651839710729,0.0600097459463824,124
PstI.TP271714,1,262844,0.507577737137865,0.0430256066740415,0.0736879019484056,124
PstI.TP931820,1,284314,0.794601342678174,0.0274273592996704,0.0282258064516129,124
NsiI.TP426085,1,284999,0.666252301300355,-0.0504040739416562,0.0216870169890613,124
NsiI.TP148773,1,285352,0.450336077378424,0.0374824976243843,0.120967741935484,124
PstI.TP710662,1,335281,0.546437014570939,-0.0567717338535092,0.0337891263528228,124
NsiI.TP579900,1,335878,0.586730175664124,0.0609139058073991,0.0202828500830398,124
NsiI.TP443857,1,339059,0.101270983076151,-0.135488608710118,0.0611820331189106,124
PstI.TP1043926,1,365816,0.858105336602683,0.00831488977962255,0.121485343659031,124
NsiI.TP414280,1,378096,0.678948458396882,-0.0560700151012705,0.315423150882954,124
NsiI.TP807695,1,389941,0.0347781808774741,-0.0787332125185952,0.216235613938984,124
NsiI.TP701463,1,396123,0.973029048810681,0.00470729193144281,0.0213673815416811,124
PstI.TP585790,1,399151,0.697915040321182,-0.0938082386142636,0.0471973182712115,124
NsiI.TP622255,1,399695,0.924515991018894,-0.251871053272112,0.00104355379592536,124
PstI.TP948856,1,403321,0.509759778692237,0.0271723101617834,0.419434285980477,124
PstI.TP1037554,1,403777,0.454992661335392,0.0512834867358692,0.0704868593303063,124
