SNP,Chromosome,Position,P.value,maf,effect
GFSSContig16734_2201,2,37100980,0.00667945698752225,NA,-0.16904845998213
GFSSContig19553_1853,3,10802480,0.00591634305809463,NA,0.148196286772964
PstI.TP14229,9,57790410,0.000218462196084051,NA,0.163272203624981
PstI.TP21529,2, 2371944,4.56584025111589e-06,NA,-0.298079342341268
PstI.TP29837,11,     231,0.0016724490877947,NA,-0.177245585624438
PstI.TP58484,11,     490,0.00961700454358605,NA,0.18329546756373
PstI.TP89664,4, 6990475,0.00286952710528829,NA,-0.189001107922614
PstI.TP134453,2,61861955,0.00272247335143318,NA,0.146434472016952
PstI.TP159505,11,    1310,0.00889915604918664,NA,0.13175917440181
PstI.TP175303,7,63151935,0.00898051190032746,NA,0.171007938326524
PstI.TP187975,1,78022358,0.00336997055606432,NA,0.407489052760602
PstI.TP194136,6,49203102,0.0084905588142503,NA,0.17542852661838
PstI.TP221824,11,    1819,0.00570013646678182,NA,-0.139382774501574
PstI.TP302812,1, 5912934,0.00814356461911631,NA,-0.199138509099599
PstI.TP343944,3,73164839,0.00203778018158175,NA,0.22701004097188
PstI.TP385438,2,64341110,0.00646946665281639,NA,0.135233517046025
PstI.TP393494,1,62823011,0.00756075954474422,NA,-0.129023820690872
PstI.TP418429,11,    3241,0.00492955617772085,NA,0.135885120738984
PstI.TP451152,10,53319182,0.00892284491053522,NA,-0.721553725551694
PstI.TP478785,6,58929159,9.68456007577846e-05,NA,-0.25366892288731
PstI.TP626260,11,    4392,0.00260617837725406,NA,-0.608867543288448
PstI.TP676397,7, 3778096,1.37692360545157e-08,NA,-0.422476823090418
PstI.TP690744,2,58500961,0.00440581988192581,NA,-0.206116957519748
PstI.TP695764,6,46297528,0.00571778869471481,NA,-0.203782193885883
PstI.TP698304,6,48379168,0.00481120680021492,NA,0.372280980158112
PstI.TP744195,1,54999176,0.00789658422597654,NA,-0.289280077117315
PstI.TP765192,11,    5281,0.00966500132468634,NA,0.195448798920874
PstI.TP770044,2,73737012,0.00169887405524301,NA,0.227927870832625
PstI.TP780329,11,    5383,0.00249563762539598,NA,0.298014332609571
PstI.TP808595,11,    5607,0.00282059727845094,NA,0.329837780113285
PstI.TP809359,11,    5610,0.00772556070841048,NA,-0.706035637880628
PstI.TP818854,11,    5669,0.00737922582805628,NA,0.154573450360582
PstI.TP833857,11,    5770,0.00610515942864196,NA,-0.171492495446655
PstI.TP866769,11,    6044,0.00830846959111888,NA,0.145876001347143
PstI.TP876310,11,    6113,0.00558026101808702,NA,-0.146601837877925
PstI.TP886396,1,78622501,0.00702482764320112,NA,-0.760147256353703
PstI.TP907830,8,  810319,0.00541285844174488,NA,0.62712374610234
PstI.TP951992,1,69324980,0.00925806507189962,NA,-0.172480121696467
PstI.TP986639,11,    6842,0.00587133104110683,NA,0.189195793091927
PstI.TP998425,1,71688433,0.00946638968653095,NA,-0.242153892438656
PstI.TP1034808,6,50384753,1.2354474524385e-06,NA,0.378906727349034
PstI.TP1042921,9,57481010,0.00425598000435637,NA,-0.626065034025354
PstI.TP1087146,10,40906684,0.000408457447786171,NA,-1.15027596112121
PstI.TP1123380,3, 3557266,0.00455899607839849,NA,-0.327825681975894
PstI.TP1145813,5,69264081,4.92618655436923e-07,NA,-0.35056810725103
PstI.TP1157239,11,    8122,0.00950710186644287,NA,-0.150668341478546
PstI.TP1273524,3,64005585,0.00289500120119973,NA,0.191394085712176
NsiI.TP3078,11,    9168,0.00814668467158363,NA,-0.226722370399291
NsiI.TP8544,2,71503634,0.00603937792167708,NA,-0.203948674825751
NsiI.TP58669,1,10757346,0.000122231938237552,NA,-0.409703974267986
NsiI.TP60744,2,66109409,0.00345109967521565,NA,0.306299813392026
NsiI.TP121077,11,   10440,0.00575141621564737,NA,0.264365354644235
NsiI.TP152872,10, 6300840,0.00939457381197194,NA,0.124023972772188
NsiI.TP188814,10, 4222455,0.00261712100766555,NA,0.298412950394213
NsiI.TP201240,11,   11364,0.00772741212077791,NA,0.150117744001439
NsiI.TP204714,2, 1424597,3.23405779701939e-07,NA,0.419817260919147
NsiI.TP212159,2,62211242,0.00306929510843364,NA,-0.253762047219461
NsiI.TP280131,11,   12240,0.00727635526753338,NA,1.02658183774663
NsiI.TP290914,11,   12333,0.00240105809953637,NA,-0.216000700281342
NsiI.TP326464,11,   12714,0.00680384859844673,NA,-0.972028274897502
NsiI.TP372179,11,   13245,0.00538779479553038,NA,-0.18395087298133
NsiI.TP406028,4, 5561041,0.00770850085469488,NA,0.267087529740172
NsiI.TP415547,8,62220173,0.00543854420770104,NA,-0.169289525082107
NsiI.TP442547,11,   14330,0.00448278156153074,NA,-0.14382167948367
NsiI.TP443632,11,   14359,0.00142418954526867,NA,-0.159730983265073
NsiI.TP470728,6,59267758,0.00948663942827685,NA,-0.176430620805417
NsiI.TP494104,11,   15133,0.00993906631912394,NA,-0.134821967018853
NsiI.TP506284,1,75748041,1.33597241194571e-05,NA,0.2354286365179
NsiI.TP521023,10, 3170008,0.00897621157298282,NA,-0.743943846975724
NsiI.TP551883,11,   15946,0.00623555297448822,NA,0.345341608185333
