SNP,Chromosome,Position,P.value,maf,effect
GFSSContig12763_195,6,51595863,0.00720613042638766,NA,0.240349371594262
PstI.TP2175,11,      13,0.00348561839016121,NA,0.441910300712717
PstI.TP6445,11,      42,0.002324134682497,NA,-1.95132095709303
PstI.TP9129,5, 1938138,0.00707439489515604,NA,0.982082699781961
PstI.TP14194,3,37389847,0.00232413732196432,NA,-55.8132848267095
PstI.TP15074,1,55573654,0.00272830857350386,NA,0.400423104403459
PstI.TP15637,11,     124,0.00756857001999805,NA,0.247772757047387
PstI.TP48949,4,59372371,0.00623880279321363,NA,0.418727822973697
PstI.TP51183,1,13535059,0.00272414699262374,NA,-234.646854597249
PstI.TP54867,11,     454,0.000135900493033096,NA,0.326165667332222
PstI.TP55941,6,51146867,0.00135763236129545,NA,-0.360251096942983
PstI.TP68087,10, 1263551,0.00232403769175847,NA,-340.819716220942
PstI.TP82865,1,74447451,0.000110356147558563,NA,-0.608266932077299
PstI.TP82969,11,     695,0.000674985132123073,NA,0.526226512243455
PstI.TP82997,3,26681365,0.000999421132908383,NA,-0.289827376320851
PstI.TP87305,9, 2769065,0.00335044532040207,NA,-1.35747083498074
PstI.TP96953,11,     798,0.000909118807754932,NA,0.694697442121009
PstI.TP108360,4,55774145,0.00950540261640927,NA,-0.282558969626166
PstI.TP109908,10,17977412,7.21835518312045e-05,NA,0.572414381206063
PstI.TP118266,11,     976,0.00934972522347486,NA,0.331979277578655
PstI.TP122077,4,67379354,0.00143993390797284,NA,-0.809908021548703
PstI.TP179166,10,57199840,0.00844344705526109,NA,-0.567886416205284
PstI.TP187643,4,52943944,0.00442555615774741,NA,-0.471168417809969
PstI.TP209176,11,    1707,0.00611533343215849,NA,0.218797286046715
PstI.TP217069,9,54574752,0.00232413351879264,NA,-36.304483816914
PstI.TP219830,2,76708479,0.00130086629344883,NA,-0.944414221011668
PstI.TP221816,3, 4376021,0.00838707459071435,NA,-0.381294220652257
PstI.TP225325,4,20955190,0.00848035916273741,NA,-0.873060241548564
PstI.TP226488,11,    1859,0.00439140820196755,NA,0.309055063741837
PstI.TP227782,11,    1868,0.00156641886236702,NA,-0.271397297714135
PstI.TP259628,11,    2112,0.00594481490673529,NA,0.230743631910315
PstI.TP278850,11,    2250,0.0047618975834242,NA,-0.373600504855054
PstI.TP306288,1,59166326,0.000526367475295888,NA,-0.329861291413503
PstI.TP320970,11,    2542,0.00289549189986516,NA,-0.469892715585001
PstI.TP320980,1,74998289,0.000783686696638224,NA,0.398918677877058
PstI.TP325104,11,    2580,0.0017857583394704,NA,-0.400803084221437
PstI.TP347563,6,51192256,0.00444144393523479,NA,-0.238721410483045
PstI.TP360206,4,63745993,0.00903745322650199,NA,-0.272707140542329
PstI.TP360315,11,    2851,0.00441936063797579,NA,-0.437593991535874
PstI.TP375377,11,    2938,0.00488675100909079,NA,-0.325497724189295
PstI.TP377002,6,61062556,0.00976264756862266,NA,-0.273046709054935
PstI.TP393757,11,    3070,0.0088798912676542,NA,0.385132560068781
PstI.TP397988,4,54041708,0.00961358870559727,NA,-0.35781244757872
PstI.TP434866,6, 3914949,4.73016037086527e-07,NA,0.499502897421521
PstI.TP437391,11,    3349,0.00622525636526853,NA,-13.3527253018666
PstI.TP451152,10,53319182,0.00897892347128504,NA,-1.22285326757107
PstI.TP455257,7,56772945,0.00145741557144744,NA,-1.46859945631443
PstI.TP490731,11,    3724,0.00582359683345308,NA,0.249513412716245
PstI.TP587513,10,60215855,0.00399296741471675,NA,0.367935471138741
PstI.TP624280,8, 1089442,0.00233782363002224,NA,0.259562876047949
PstI.TP641877,11,    4509,0.00738704234471429,NA,0.424682719357737
PstI.TP653886,8, 3133140,0.000122625000946416,NA,-0.490899380968673
PstI.TP670583,10,60567004,0.00364149076750871,NA,0.270720622699772
PstI.TP682615,6,46570239,7.51290904783357e-07,NA,-0.956453818219934
PstI.TP687377,8, 1062861,0.00722876097547245,NA,-0.881519557624903
PstI.TP722220,10,11801957,0.00458225575627065,NA,-0.257623133625584
PstI.TP738822,11,    5099,0.00573805635399958,NA,-0.392271224666754
PstI.TP753678,8, 3216415,0.00408885986315349,NA,0.371778637787357
PstI.TP788417,7,  776026,0.00169827089708836,NA,-0.766920935188148
PstI.TP788586,6,57442567,0.00911109728817742,NA,-0.355887907967483
PstI.TP794004,5,54648750,0.00553359471713075,NA,-0.527641360471544
PstI.TP804144,11,    5574,0.0052977812147449,NA,0.285671932598046
PstI.TP812468,11,    5625,0.00633975393072322,NA,0.452873689448855
PstI.TP842838,6,60343852,0.00402827289915932,NA,0.345928487913951
PstI.TP873698,1,66791800,0.00324524809402383,NA,0.369023526983839
PstI.TP883563,3,71236884,0.00531362477088852,NA,0.281169001613168
PstI.TP887701,4,62264852,0.0096329992068683,NA,1.03525545529559
PstI.TP966301,5,13005870,0.007507516114296,NA,-0.575877955905171
PstI.TP977013,3, 7090045,0.00503077945243418,NA,-0.245302017756727
PstI.TP982415,11,    6812,0.00869018661297727,NA,-0.456236198633846
PstI.TP984914,3,69664430,0.0078902503172877,NA,0.354779010399409
PstI.TP1053156,11,    7312,0.00833575305212362,NA,-0.313965863613296
PstI.TP1066588,11,    7430,0.000664847305726755,NA,0.308443860377905
PstI.TP1068347,7,62120815,0.00328437353992923,NA,-0.430904416115101
PstI.TP1069375,11,    7443,0.00770067631103302,NA,-0.229730135349248
PstI.TP1087146,10,40906684,0.000690591226053886,NA,-2.11597307582065
PstI.TP1092854,1,66590767,3.53156309328105e-06,NA,-0.434122297660254
PstI.TP1100017,11,    7695,0.00192841296232745,NA,-0.769296031647614
PstI.TP1104501,5,34221999,0.00932530782873424,NA,13.4999306643132
PstI.TP1105907,7,53011045,0.00675903044665344,NA,0.53684891986238
PstI.TP1106009,3,71024476,0.0023241034284733,NA,-138.132803677011
PstI.TP1129605,2,60533982,0.00564637748386394,NA,0.557208908644299
PstI.TP1160032,9,14600158,0.00121144847759851,NA,0.395091377887513
PstI.TP1165816,8, 4690368,0.00573026787017827,NA,-0.269571856872196
PstI.TP1167987,6,49444643,0.00750891061620035,NA,-0.244544728538279
PstI.TP1175096,11,    8274,0.000752071659701443,NA,-0.435676936723504
PstI.TP1175604,11,    8282,0.00690498113995894,NA,-0.282773523566884
PstI.TP1180648,11,    8322,0.00431050684509964,NA,-0.421942442380142
PstI.TP1191619,4,62207517,0.00561159499245298,NA,1.35104823196807
PstI.TP1220879,2,47479697,0.00389055819466551,NA,0.255437985426813
PstI.TP1239613,10,35395182,0.00484647768471491,NA,-0.517661855761116
PstI.TP1245956,6,53760660,5.14428524606811e-06,NA,-0.994548549341907
PstI.TP1248945,11,    8792,0.00658288915947481,NA,-4.49014438679925
PstI.TP1255657,5,63399714,0.000449897969308972,NA,0.503494846203248
PstI.TP1258817,11,    8864,0.00771700837281608,NA,-0.530295920412038
PstI.TP1263658,1,77519864,0.000633249404376602,NA,0.30411138574483
PstI.TP1272009,11,    8958,0.00614109997149702,NA,0.363393343310035
PstI.TP1272710,1,72295373,0.0063788506278567,NA,0.280915093511661
PstI.TP1276319,6,44590086,0.00846026893281364,NA,-3.36599970570881
NsiI.TP28119,11,    9435,0.000552600486280535,NA,-0.445673340965463
NsiI.TP33518,7, 4232211,0.00419285435569201,NA,-0.485361328249014
NsiI.TP58669,1,10757346,9.07665735164164e-05,NA,-0.698500449235219
NsiI.TP60435,5,61407093,0.00499634687715061,NA,-0.396459330649903
NsiI.TP82489,6,58904532,0.000941158618578802,NA,0.315903368135199
NsiI.TP95070,1,50298058,0.00608672158719122,NA,-0.556178601688126
NsiI.TP96063,1,  195779,0.00203054283139814,NA,0.402071625717442
NsiI.TP102967,1, 6105258,0.00597019943248872,NA,0.266296914963072
NsiI.TP103859,8,15213871,0.00671343856363741,NA,0.239061905641279
NsiI.TP115990,11,   10376,0.00937144287288147,NA,-0.259698571566525
NsiI.TP120447,11,   10424,0.00302544289308265,NA,-1.80549898123442
NsiI.TP130440,5,64727219,0.00996520177616524,NA,-0.349142170224122
NsiI.TP167553,11,   10991,0.003804294125067,NA,-0.387134824072157
NsiI.TP168812,11,   11004,0.00192161953457918,NA,-0.322225264840423
NsiI.TP187793,3,71720682,0.0016650661040589,NA,0.436296551381829
NsiI.TP223178,11,   11630,0.00606636190255848,NA,-0.820550511230532
NsiI.TP238695,2,56851247,0.00935786956670325,NA,0.207469536690257
NsiI.TP283773,11,   12284,0.00940039224207884,NA,0.1935085423532
NsiI.TP296282,6,55547385,0.00196399462930278,NA,-0.2832659612022
NsiI.TP301376,11,   12409,0.00291937668944108,NA,0.309887801047947
NsiI.TP304798,10,49051120,0.00913811196707145,NA,-0.248665566801659
NsiI.TP310382,6,47272723,0.00944715662564126,NA,0.859534714543833
NsiI.TP327359,11,   12723,0.00848047629178842,NA,-0.474575567525522
NsiI.TP338590,4,52709492,0.00682963423228995,NA,-0.24747082859862
NsiI.TP357178,11,   13055,0.00542341022217813,NA,-0.330682332396451
NsiI.TP388715,10,44723018,0.00600514958939368,NA,0.32074768283137
NsiI.TP394305,11,   13476,0.00416354714237021,NA,0.919074752861605
NsiI.TP396295,3,50627087,0.00969870016362282,NA,-0.199300819420912
NsiI.TP396526,11,   13494,0.00300167317874945,NA,0.649489147265291
NsiI.TP401943,1,77869379,0.00894560285032582,NA,0.543284901003439
NsiI.TP402300,3,71093583,0.00500978771367657,NA,0.251154888154124
NsiI.TP417144,2,65360114,0.00472241204645039,NA,0.263369960514831
NsiI.TP433926,11,   14127,0.00221344804650324,NA,-0.262813335094731
NsiI.TP434261,11,   14137,0.00400259256263085,NA,-0.631368270920472
NsiI.TP444108,11,   14367,0.00512645283692037,NA,0.241485180823086
NsiI.TP471012,9,57843502,0.00778693057175409,NA,-0.361869974191021
NsiI.TP480922,11,   14891,0.00740025324045102,NA,-0.384195790447668
NsiI.TP484341,11,   14956,4.46153437029983e-05,NA,-0.601466448168175
NsiI.TP490519,2,75142389,0.00974451167982854,NA,-0.258702422951948
NsiI.TP495572,11,   15165,0.00755649846397822,NA,-0.24642710820257
NsiI.TP509152,11,   15396,0.00932693625590263,NA,0.376514069021583
NsiI.TP513344,11,   15472,0.00789552874305743,NA,0.259587381788857
NsiI.TP515911,11,   15500,0.000224929355735493,NA,-1.05435361982935
NsiI.TP522318,10, 3483785,0.00616357075584333,NA,-0.305513787595351
NsiI.TP543109,11,   15824,0.00512711883506952,NA,-15.0211701183863
NsiI.TP560502,1,75823863,0.00158853996590639,NA,-0.334595092024232
NsiI.TP575768,11,   16270,0.00655828029372163,NA,0.238793095564222
