SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.666897192475502,NA,0.0321790317970602,116
GFSSContig17137_940,1,36536,0.63572481594671,NA,0.0862068965517241,116
PstI.TP989644,1,80828,0.982644799446871,NA,0.188726831574302,116
PstI.TP312105,1,81356,0.414292893571189,NA,0.412344178309765,116
NsiI.TP481742,1,154583,0.540586930828889,NA,0.312043293626361,116
PstI.TP863331,1,161269,0.242889506257934,NA,0.0689655172413793,116
NsiI.TP71772,1,180079,0.21245403416726,NA,0.235375580792364,116
NsiI.TP611047,1,185165,0.790947342913268,NA,0.0474137931034483,116
NsiI.TP611046,1,185173,0.549172567515648,NA,0.11253354717829,116
PstI.TP1169914,1,194807,0.59990794691542,NA,0.0369348389048582,116
NsiI.TP96063,1,195779,0.0440306905066459,NA,0.376832065007927,116
PstI.TP1189410,1,250990,0.0503111530415876,NA,0.099025861422445,116
NsiI.TP521153,1,258294,0.930516036777124,NA,0.0641483491150984,116
PstI.TP271714,1,262844,0.339314338793581,NA,0.0732758620689655,116
PstI.TP931820,1,284314,0.50373124035595,NA,0.0301724137931034,116
NsiI.TP426085,1,284999,0.566925170858568,NA,0.0231826733331344,116
NsiI.TP148773,1,285352,0.588512635829896,NA,0.129310344827586,116
PstI.TP710662,1,335281,0.320921067406168,NA,0.0346205904051248,116
NsiI.TP579900,1,335878,0.177126929560322,NA,0.021681667330146,116
NsiI.TP443857,1,339059,0.0312347532656241,NA,0.0612678159616484,116
PstI.TP1043926,1,365816,0.508778293856721,NA,0.127965515918372,116
NsiI.TP414280,1,378096,0.122309968081779,NA,0.285593649399381,116
NsiI.TP807695,1,389941,0.452207119776935,NA,0.229700145264557,116
NsiI.TP701463,1,396123,0.360581113734047,NA,0.0215983139969824,116
PstI.TP585790,1,399151,0.167775962249997,NA,0.0383065651191253,116
NsiI.TP622255,1,399695,0.369962809812604,NA,0.00111552302323059,116
PstI.TP948856,1,403321,0.602073719907778,NA,0.424557259322272,116
PstI.TP1037554,1,403777,0.335292064518416,NA,0.0622335820884556,116
NsiI.TP122940,1,430012,0.315782810886363,NA,0.14217917810128,116
NsiI.TP755662,1,447763,0.878036126936263,NA,0.0171864082110921,116
NsiI.TP703893,1,450123,0.370385537475193,NA,0.426871119178131,116
PstI.TP1026667,1,480929,0.820596751193441,NA,0.0110435152222879,116
NsiI.TP413787,1,481003,0.799899727376962,NA,0.18526100311036,116
PstI.TP213420,1,508729,0.161524364810273,NA,0.0410513682804232,116
NsiI.TP591161,1,512907,0.726921864535102,NA,0.184953985865164,116
PstI.TP747136,1,552332,0.33910968077925,NA,0.0535786719769799,116
PstI.TP184304,1,572620,0.392557211772687,NA,0.452563710445644,116
PstI.TP1132231,1,588023,0.512676034885898,NA,0.191122775306705,116
NsiI.TP144536,1,588858,0.127973030277344,NA,0.0111722440694334,116
PstI.TP536170,1,662254,0.323593773990209,NA,0.253495277713752,116
PstI.TP1181766,1,679657,0.402277132190707,NA,0.0143703015843945,116
PstI.TP854736,1,683267,0.502898833671653,NA,0.0526246376524658,116
PstI.TP83381,1,713539,0.5923541729901,NA,0.125,116
PstI.TP94792,1,731905,0.781189182930927,NA,0.381516456365037,116
NsiI.TP802651,1,754114,0.229111330919442,NA,0.0698016067410883,116
NsiI.TP513479,1,757107,0.652669871197281,NA,0.22969654528945,116
PstI.TP1039014,1,759496,0.246489639584952,NA,0.146196837859514,116
PstI.TP1248576,1,760805,0.361137596270192,NA,0.163476934222045,116
NsiI.TP241552,1,773227,0.736817871830023,NA,0.37598280675637,116
NsiI.TP241535,1,773253,0.194040909734837,NA,0.0934430466781968,116
NsiI.TP282375,1,773642,0.767235501573977,NA,0.158245598043324,116
PstI.TP579974,1,783866,0.539246432198196,NA,0.074639894211557,116
PstI.TP1090052,1,815564,0.437663467398453,NA,0.325248480111086,116
NsiI.TP199750,1,819727,0.834027596533466,NA,0.128796938852344,116
PstI.TP537601,1,822113,0.418530747965354,NA,0.0529332756544915,116
PstI.TP686078,1,827145,0.314806537527718,NA,0.0835797361245154,116
NsiI.TP585976,1,829048,0.614783365362857,NA,0.133761368615239,116
NsiI.TP603024,1,882892,0.325563392169735,NA,0.358900465396721,116
PstI.TP2218,1,905152,0.160333629411224,NA,0.303903231911282,116
NsiI.TP410050,1,907438,0.560150715291868,NA,0.117807633932024,116
PstI.TP34534,1,923689,0.436956656706184,NA,0.252502788561288,116
PstI.TP383349,1,950724,0.136098050699429,NA,0.0980902412311445,116
PstI.TP39577,1,959521,0.262471346304581,NA,0.0290212685638218,116
PstI.TP1246584,1,1015480,0.341927101707039,NA,0.435344827586207,116
NsiI.TP443042,1,1033284,0.383242747362809,NA,0.245624946917261,116
PstI.TP646979,1,1034275,0.435376184500856,NA,0.00579764939274541,116
PstI.TP354591,1,1050082,0.282941578303281,NA,0.318965517241379,116
NsiI.TP309907,1,1143439,0.190989378690127,NA,0.0612959233100128,116
PstI.TP968458,1,1145895,0.374489229469243,NA,0.31773606994529,116
PstI.TP979329,1,1145899,0.124138506739447,NA,0.0172589264057004,116
NsiI.TP379925,1,1174994,0.389772600948205,NA,0.316639794390047,116
PstI.TP775725,1,1175417,0.666883266104978,NA,0.0560344827586207,116
PstI.TP885953,1,1195721,0.307029181232542,NA,0.218780007152466,116
PstI.TP530416,1,1196937,0.897873475921245,NA,0.0924938931438193,116
NsiI.TP809990,1,1199529,0.318962927503413,NA,0.380477671741491,116
NsiI.TP621329,1,1209175,0.812819076331426,NA,0.0457645873720764,116
PstI.TP136460,1,1229717,0.112984847345161,NA,0.129469416899954,116
NsiI.TP61582,1,1231430,0.637891508361628,NA,0.00910307984884928,116
NsiI.TP624,1,1250700,0.270668236143818,NA,0.0051053334331177,116
PstI.TP952646,1,1257515,0.9995246170274,NA,0.0803931185095152,116
NsiI.TP429501,1,1266624,0.00561880962699158,NA,0.27032410965524,116
PstI.TP112674,1,1270544,0.746193463564728,NA,0.0531629239740328,116
NsiI.TP321203,1,1270985,0.633531159170478,NA,0.196540348983862,116
PstI.TP761288,1,1274696,0.31604808286002,NA,0.0356405547485508,116
NsiI.TP83302,1,1275020,0.513064153360365,NA,0.177666987026933,116
PstI.TP250182,1,1293920,0.318756151696367,NA,0.134238529780259,116
NsiI.TP554955,1,1318484,0.465152984709376,NA,0.0183007574390761,116
PstI.TP52331,1,1328877,0.455146663617769,NA,0.0311201682140113,116
PstI.TP219964,1,1343660,0.53135340344958,NA,0.191793173558031,116
NsiI.TP280619,1,1353156,0.989242385399459,NA,0.0380554756133634,116
NsiI.TP476134,1,1354429,0.0674905063973175,NA,0.0796473179620952,116
PstI.TP919568,1,1369588,0.917038031162254,NA,0.0197419554402566,116
PstI.TP646654,1,1399111,0.428069997328559,NA,0.0643444244703766,116
NsiI.TP279368,1,1408065,0.0862873966888087,NA,0.0276732028588131,116
NsiI.TP72077,1,1422420,0.879400952075194,NA,0.034836274084496,116
GFSSContig11377_769,1,1481480,0.0860223258989056,NA,0.0631155142405646,116
PstI.TP486283,1,1495289,0.383716700124683,NA,0.0301936327083646,116
NsiI.TP707218,1,1504041,0.912831705718435,NA,0.0148272001431288,116
NsiI.TP229070,1,1511230,0.667190247415749,NA,0.026892378058624,116
PstI.TP13650,1,1521127,0.577904825445731,NA,0.0388283275538341,116
PstI.TP329515,1,1537490,0.152609407974873,NA,0.254310344827586,116
PstI.TP1121399,1,1542224,0.231850434685285,NA,0.114174133186759,116
PstI.TP312988,1,1615878,0.157196269606503,NA,0.29821183549991,116
PstI.TP115729,1,1627848,0.165356496601252,NA,0.0451744723648642,116
NsiI.TP830386,1,1644699,0.787967503538841,NA,0.116440704080839,116
PstI.TP1031399,1,1661159,0.0195391363033606,NA,0.190751779241937,116
PstI.TP264228,1,1676596,0.262645403181982,NA,0.00551435796384336,116
PstI.TP394777,1,1676644,0.994970217059341,NA,0.0683239131093434,116
PstI.TP455158,1,1676669,0.0615721814172359,NA,0.110368933810869,116
NsiI.TP796534,1,1682668,0.514175748130519,NA,0.0172413793103449,116
NsiI.TP709976,1,1682685,0.574426297977847,NA,0.101280142005344,116
PstI.TP340129,1,1696284,0.71721891935001,NA,0.213564150738365,116
PstI.TP879262,1,1711195,0.234285002341327,NA,0.486841499109396,116
NsiI.TP257038,1,1777966,0.191149647536129,NA,0.199415623497922,116
NsiI.TP331446,1,1795203,0.46211716581355,NA,0.0683646916054499,116
PstI.TP404971,1,1802717,0.255014639777046,NA,0.065372173662348,116
PstI.TP752031,1,1812794,0.816808356129931,NA,0.176280831882045,116
PstI.TP1164925,1,1823087,0.835869480321971,NA,0.0581226046014354,116
PstI.TP267190,1,1826471,0.867912939563692,NA,0.394563053504212,116
PstI.TP162847,1,1850794,0.740956749407887,NA,0.014472101209022,116
PstI.TP973765,1,1850824,0.421307797397425,NA,0.0775060118493037,116
PstI.TP662746,1,1875120,0.0910712577042228,NA,0.0608430418819711,116
