"","ID","Method","Trait.name","SNP","Chromosome","Position","P.value"
"1",1,"SUPER","GFW_1","NsiI.TP591161",1,512907,0.000101680636939438
"2",2,"SUPER","GFW_1","PstI.TP856852",1,1153760,0.00000635371774730136
"3",3,"SUPER","GFW_1","PstI.TP396517",1,1727743,0.000112464253667127
"4",4,"SUPER","GFW_1","PstI.TP218456",1,2917050,0.000129934264180008
"5",5,"SUPER","GFW_1","PstI.TP68903",1,5898727,0.000302251377540697
"6",6,"SUPER","GFW_1","NsiI.TP745811",1,5929386,0.0000191265561290985
"7",7,"SUPER","GFW_1","NsiI.TP476261",1,6164220,0.0000446281525431855
"8",8,"SUPER","GFW_1","NsiI.TP750756",1,6898016,0.000306500380303897
"9",9,"SUPER","GFW_1","NsiI.TP441010",1,7822032,0.0000657447831084553
"10",10,"SUPER","GFW_1","PstI.TP91211",1,10530796,0.0000386534819948404
"11",11,"SUPER","GFW_1","PstI.TP949560",1,12735786,0.000277783339198943
"12",12,"SUPER","GFW_1","NsiI.TP195180",1,12857502,0.0000349519576846492
"13",13,"SUPER","GFW_1","PstI.TP392482",1,17611146,0.0000876651250502869
"14",14,"SUPER","GFW_1","PstI.TP1040925",1,23057306,0.000338999406569645
"15",15,"SUPER","GFW_1","NsiI.TP241069",1,56195369,0.0000677676241076247
"16",16,"SUPER","GFW_1","PstI.TP1248141",1,57379416,0.000334112381641196
"17",17,"SUPER","GFW_1","NsiI.TP509280",1,58994548,0.000159460568516356
"18",18,"SUPER","GFW_1","PstI.TP1185674",1,60148122,0.00000873455719251482
"19",19,"SUPER","GFW_1","NsiI.TP123778",1,60586278,0.0000593124310473757
"20",20,"SUPER","GFW_1","NsiI.TP119595",1,61467903,0.000168702324020378
"21",21,"SUPER","GFW_1","NsiI.TP761443",1,62177665,0.00000590681772100982
"22",22,"SUPER","GFW_1","NsiI.TP549898",1,62918080,0.000308183666193614
"23",23,"SUPER","GFW_1","NsiI.TP444157",1,69418722,0.000256755759299037
"24",24,"SUPER","GFW_1","PstI.TP440583",1,70293723,0.000149417238253442
"25",25,"SUPER","GFW_1","PstI.TP1241952",1,70307543,0.000337983463450746
"26",26,"SUPER","GFW_1","NsiI.TP632002",1,70863814,0.0000467611819913572
"27",27,"SUPER","GFW_1","NsiI.TP607427",1,72380263,0.000032139019372889
"28",28,"SUPER","GFW_1","NsiI.TP469911",1,72682614,0.00000263121054212298
"29",29,"SUPER","GFW_1","NsiI.TP670301",1,75616619,0.000144900965527799
"30",30,"SUPER","GFW_1","NsiI.TP499936",1,76362441,0.00017836616849832
"31",31,"SUPER","GFW_1","NsiI.TP528762",1,76435180,0.0000100986683477308
"32",32,"SUPER","GFW_1","PstI.TP1031077",10,689016,0.000256401192612759
"33",33,"SUPER","GFW_1","PstI.TP14467",10,3103147,0.00000368504492777577
"34",34,"SUPER","GFW_1","NsiI.TP736628",10,3220056,0.000192858845514255
"35",35,"SUPER","GFW_1","NsiI.TP783302",10,3253711,0.0000514726004926294
"36",36,"SUPER","GFW_1","PstI.TP494123",10,4301743,0.000161532298157644
"37",37,"SUPER","GFW_1","NsiI.TP237545",10,5377137,0.000207408365727639
"38",38,"SUPER","GFW_1","NsiI.TP433359",10,6012505,0.000129704198972237
"39",39,"SUPER","GFW_1","NsiI.TP440694",10,6482395,0.000045121393679608
"40",40,"SUPER","GFW_1","PstI.TP1104477",10,9762760,0.000102172251967141
"41",41,"SUPER","GFW_1","PstI.TP77980",10,10346907,0.000120309460172966
"42",42,"SUPER","GFW_1","NsiI.TP321836",10,43096218,0.0000221280748515566
"43",43,"SUPER","GFW_1","PstI.TP195926",10,51681294,0.0000113412607241298
"44",44,"SUPER","GFW_1","NsiI.TP260208",10,52582112,0.000225432901239094
"45",45,"SUPER","GFW_1","PstI.TP134017",10,53064853,0.000093595362508988
"46",46,"SUPER","GFW_1","PstI.TP84709",10,53386370,0.0000698142702475855
"47",47,"SUPER","GFW_1","PstI.TP410728",10,54017261,0.000112912027553654
"48",48,"SUPER","GFW_1","NsiI.TP652320",10,54138549,0.0000611447030559483
"49",49,"SUPER","GFW_1","NsiI.TP152015",10,54557245,0.000192433552051416
"50",50,"SUPER","GFW_1","NsiI.TP627077",10,60121241,0.000207975271794517
"51",51,"SUPER","GFW_1","PstI.TP29396",11,227,0.0003074862864698
"52",52,"SUPER","GFW_1","PstI.TP43003",11,359,0.000157984631081245
"53",53,"SUPER","GFW_1","PstI.TP100020",11,817,0.0000822409261534179
"54",54,"SUPER","GFW_1","PstI.TP158011",11,1295,0.000201884306248628
"55",55,"SUPER","GFW_1","PstI.TP159372",11,1308,0.000245288967346679
"56",56,"SUPER","GFW_1","PstI.TP173114",11,1419,0.000274125328362757
"57",57,"SUPER","GFW_1","PstI.TP192620",11,1575,0.000317868999997428
"58",58,"SUPER","GFW_1","PstI.TP225347",11,1850,0.000207024184270825
"59",59,"SUPER","GFW_1","PstI.TP234053",11,1921,0.000123509903446138
"60",60,"SUPER","GFW_1","PstI.TP248137",11,2017,0.000158881144529082
"61",61,"SUPER","GFW_1","PstI.TP344604",11,2716,0.0000648721561607108
"62",62,"SUPER","GFW_1","PstI.TP355533",11,2805,0.000305977809579278
"63",63,"SUPER","GFW_1","PstI.TP366962",11,2898,0.000211129158723429
"64",64,"SUPER","GFW_1","PstI.TP474063",11,3601,0.0000294977583627194
"65",65,"SUPER","GFW_1","PstI.TP480563",11,3643,0.0000315042188349388
"66",66,"SUPER","GFW_1","PstI.TP492157",11,3737,0.0000613751146879389
"67",67,"SUPER","GFW_1","PstI.TP515539",11,3884,0.000344435603219653
"68",68,"SUPER","GFW_1","PstI.TP543485",11,4036,0.000120420962913841
"69",69,"SUPER","GFW_1","PstI.TP621310",11,4360,0.000190028671225998
"70",70,"SUPER","GFW_1","PstI.TP632245",11,4440,0.0000165686354893208
"71",71,"SUPER","GFW_1","PstI.TP643842",11,4529,0.000324583598602899
"72",72,"SUPER","GFW_1","PstI.TP662789",11,4624,0.000271409699212037
"73",73,"SUPER","GFW_1","PstI.TP685319",11,4739,0.00000961851349074345
"74",74,"SUPER","GFW_1","PstI.TP687504",11,4751,0.0000109279342862357
"75",75,"SUPER","GFW_1","PstI.TP698613",11,4826,0.000209898869287656
"76",76,"SUPER","GFW_1","PstI.TP726235",11,5012,0.0000684049430062116
"77",77,"SUPER","GFW_1","PstI.TP795437",11,5502,0.000112704393778253
"78",78,"SUPER","GFW_1","PstI.TP804124",11,5573,0.000115886308680853
"79",79,"SUPER","GFW_1","PstI.TP836173",11,5793,0.000241910605176674
"80",80,"SUPER","GFW_1","PstI.TP836762",11,5799,0.0000623220633640989
"81",81,"SUPER","GFW_1","PstI.TP885027",11,6185,0.0000393719080843841
"82",82,"SUPER","GFW_1","PstI.TP926161",11,6485,0.00000848820200641741
"83",83,"SUPER","GFW_1","PstI.TP937371",11,6558,0.000281198782687512
"84",84,"SUPER","GFW_1","PstI.TP941024",11,6587,0.0000356513328191757
"85",85,"SUPER","GFW_1","PstI.TP976336",11,6774,0.0000971137688174898
"86",86,"SUPER","GFW_1","PstI.TP989816",11,6875,0.0000011710045765192
"87",87,"SUPER","GFW_1","PstI.TP990430",11,6878,0.0000958721889916859
"88",88,"SUPER","GFW_1","PstI.TP996140",11,6915,0.00027616923025937
"89",89,"SUPER","GFW_1","PstI.TP1027140",11,7140,0.00000328825511084122
"90",90,"SUPER","GFW_1","PstI.TP1112734",11,7790,0.000208046029316065
"91",91,"SUPER","GFW_1","PstI.TP1124199",11,7891,0.000291047373825622
"92",92,"SUPER","GFW_1","PstI.TP1165702",11,8193,0.000000495480146556644
"93",93,"SUPER","GFW_1","PstI.TP1169376",11,8218,0.000185516252835276
"94",94,"SUPER","GFW_1","PstI.TP1188882",11,8398,0.000107967897906721
"95",95,"SUPER","GFW_1","PstI.TP1204787",11,8502,0.0000738683179309055
"96",96,"SUPER","GFW_1","PstI.TP1245564",11,8777,0.000158093569207561
"97",97,"SUPER","GFW_1","PstI.TP1273314",11,8970,0.000199989842556189
"98",98,"SUPER","GFW_1","PstI.TP1283654",11,9039,0.000197333628179745
"99",99,"SUPER","GFW_1","NsiI.TP13900",11,9274,0.000119391360882858
"100",100,"SUPER","GFW_1","NsiI.TP56325",11,9785,0.0000835959174792792
"101",101,"SUPER","GFW_1","NsiI.TP63305",11,9874,0.000092434137469042
"102",102,"SUPER","GFW_1","NsiI.TP91546",11,10135,0.00000653475868573562
"103",103,"SUPER","GFW_1","NsiI.TP106121",11,10257,0.000149535925824061
"104",104,"SUPER","GFW_1","NsiI.TP109633",11,10288,0.000242825874817125
"105",105,"SUPER","GFW_1","NsiI.TP110016",11,10292,0.0000415980941147565
"106",106,"SUPER","GFW_1","NsiI.TP111245",11,10315,0.0000923413126808417
"107",107,"SUPER","GFW_1","NsiI.TP135373",11,10639,0.0000201620463825554
"108",108,"SUPER","GFW_1","NsiI.TP146839",11,10736,0.0000968339268137144
"109",109,"SUPER","GFW_1","NsiI.TP185826",11,11195,0.000145087456346726
"110",110,"SUPER","GFW_1","NsiI.TP208538",11,11454,0.0000772950249220063
"111",111,"SUPER","GFW_1","NsiI.TP208628",11,11458,0.00000873747094886185
"112",112,"SUPER","GFW_1","NsiI.TP210502",11,11473,0.0000169812418980329
"113",113,"SUPER","GFW_1","NsiI.TP222886",11,11626,0.000252993759829201
"114",114,"SUPER","GFW_1","NsiI.TP257521",11,12015,0.0000151152171699114
"115",115,"SUPER","GFW_1","NsiI.TP280339",11,12243,0.000259303237771387
"116",116,"SUPER","GFW_1","NsiI.TP288843",11,12324,0.0000109987770701291
"117",117,"SUPER","GFW_1","NsiI.TP290592",11,12332,0.0000280233426231284
"118",118,"SUPER","GFW_1","NsiI.TP318460",11,12617,0.0000134982654915897
"119",119,"SUPER","GFW_1","NsiI.TP363117",11,13136,0.0000940815129356895
"120",120,"SUPER","GFW_1","NsiI.TP368101",11,13200,0.0000720410404560458
"121",121,"SUPER","GFW_1","NsiI.TP422932",11,13861,0.000165828563456418
"122",122,"SUPER","GFW_1","NsiI.TP424508",11,13910,0.000312342030631054
"123",123,"SUPER","GFW_1","NsiI.TP426523",11,13953,0.00000748937343080442
