"Trait ID","Trait name","Method","RS#","Chromosome","Marker Position (bp)","QTN effect","LOD score","-log10(P)","r2 (%)","MAF","Genotype  for code 1","Var_Error","Var_phen (total)"
"19","Trait34","FASTmrMLM","NsiI.TP257077","1","6103539","0.0031","1130.1279","Inf","2.1514","0.4868","C","0","4e-04"
"19","Trait34","FASTmrMLM","NsiI.TP102967","1","6105258","-6e-04","1055.5861","Inf","0.0971","0.2851","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP481176","1","7350098","0.002","1070.9277","Inf","0.322","0.2456","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP425431","1","29611471","-4e-04","1066.3583","Inf","0.042","0.4868","A","",""
"19","Trait34","FASTmrMLM","PstI.TP929267","1","63290479","-8e-04","1067.1192","Inf","0.0669","0.1886","C","",""
"19","Trait34","FASTmrMLM","PstI.TP820348","1","64116607","-4e-04","959.9003","Inf","0.0046","0.0175","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP222587","1","73275339","2e-04","977.1994","Inf","0.0088","0.1754","A","",""
"19","Trait34","FASTmrMLM","PstI.TP134743","1","73610397","-8e-04","1071.3613","Inf","0.027","0.0482","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP446938","1","75897062","-0.0013","1054.6543","Inf","0.2172","0.1009","G","",""
"19","Trait34","FASTmrMLM","PstI.TP537292","1","78162057","-5e-04","1037.5365","Inf","0.0559","0.2807","C","",""
"19","Trait34","FASTmrMLM","PstI.TP245404","1","79960134","-0.0017","1079.1059","Inf","0","0.1535","C","",""
"19","Trait34","FASTmrMLM","PstI.TP640960","1","80209769","0.0016","1072.8055","Inf","0.0658","0.0395","C","",""
"19","Trait34","FASTmrMLM","PstI.TP800800","2","66545388","-3e-04","1055.9043","Inf","0.0024","0.0482","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP133835","2","74932493","0.001","1066.7969","Inf","0.0759","0.0482","A","",""
"19","Trait34","FASTmrMLM","PstI.TP40160","2","77518912","6e-04","1043.4552","Inf","0.0167","0.0702","G","",""
"19","Trait34","FASTmrMLM","PstI.TP661215","3","54129611","0.0018","1086.6681","Inf","0.8173","0.2237","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP123780","3","55955099","-5e-04","1033.5971","Inf","0.0249","0.2632","C","",""
"19","Trait34","FASTmrMLM","PstI.TP513949","3","61369495","0.0013","1085.5105","Inf","0.4479","0.3553","A","",""
"19","Trait34","FASTmrMLM","PstI.TP332845","3","68039381","-3e-04","1034.0101","Inf","0.0163","0.4474","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP150749","3","69413427","-0.0013","1059.0667","Inf","0.0304","0.1272","C","",""
"19","Trait34","FASTmrMLM","PstI.TP572438","3","71178778","-3e-04","1043.9974","Inf","0.0088","0.1579","A","",""
"19","Trait34","FASTmrMLM","PstI.TP346735","3","71414448","8e-04","949.5276","Inf","0.0344","0.1272","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP454481","3","73353862","0.002","1076.7529","Inf","1.0003","0.2675","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP56457","4","4041209","-8e-04","1040.1466","Inf","0.1684","0.3246","A","",""
"19","Trait34","FASTmrMLM","PstI.TP876839","4","6887064","0.001","1038.5077","Inf","0.1809","0.4079","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP821811","4","48427329","-0.0025","1078.0207","Inf","1.0462","0.1667","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP750468","4","55101918","-0.0015","1019.8513","Inf","0.2877","0.1009","A","",""
"19","Trait34","FASTmrMLM","PstI.TP1281114","4","59340580","-0.0023","1040.9254","Inf","0.5391","0.3509","A","",""
"19","Trait34","FASTmrMLM","PstI.TP675318","4","60844616","-0.0015","971.5305","Inf","0.1718","0.1272","A","",""
"19","Trait34","FASTmrMLM","NsiI.TP205267","4","64749548","0.0014","1031.7462","Inf","0.1912","0.0921","C","",""
"19","Trait34","FASTmrMLM","NsiI.TP337243","4","67169550","-0.0014","1109.0737","Inf","0.3133","0.1184","C","",""
"19","Trait34","FASTmrMLM","PstI.TP644170","5","13189719","-3.6362e-05","1017.1673","Inf","0","0.0307","G","",""
"19","Trait34","FASTmrMLM","NsiI.TP245163","5","55180573","-5e-04","1037.8223","Inf","0.0712","0.3816","A","",""
