SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP8376,4,59384691,0.00013553727214833,0.19811320754717,96,NA,NA,NA
PstI.TP736289,1, 4314719,0.000203394394494898,0.0283018867924528,96,NA,NA,NA
NsiI.TP45036,3,  389776,0.000229804347973067,0.0424528301886793,96,NA,NA,NA
NsiI.TP533643,3,  471619,0.000229804347974201,0.0424528301886793,96,NA,NA,NA
PstI.TP217258,3, 3992070,0.00023364836289662,0.0424528301886793,96,NA,NA,NA
PstI.TP740179,3, 8414014,0.000404043970925566,0.0424528301886793,96,NA,NA,NA
PstI.TP1009631,1, 4625223,0.000431190874859024,0.0707547169811321,96,NA,NA,NA
PstI.TP308053,1, 8330660,0.000440767781773695,0.113207547169811,96,NA,NA,NA
NsiI.TP57283,6,49505312,0.000474779571894397,0.132075471698113,96,NA,NA,NA
PstI.TP168720,4,64338756,0.00050600287837058,0.0424528301886793,96,NA,NA,NA
NsiI.TP470421,3,50564096,0.000612926829360879,0.400943396226415,96,NA,NA,NA
NsiI.TP502976,3, 7719502,0.000703952524998768,0.0377358490566038,96,NA,NA,NA
NsiI.TP360999,1,10465743,0.000711531994245091,0.089622641509434,96,NA,NA,NA
NsiI.TP579169,7,40226521,0.000765517152560534,0.0377358490566038,96,NA,NA,NA
PstI.TP576366,2,  375350,0.000813937365450015,0.0471698113207547,96,NA,NA,NA
PstI.TP1136661,1, 6752030,0.000898654063111714,0.0283018867924528,96,NA,NA,NA
PstI.TP1107519,9, 3315165,0.000899395676617605,0.0471698113207547,96,NA,NA,NA
PstI.TP982139,4,41445278,0.00105700708867052,0.0660377358490566,96,NA,NA,NA
NsiI.TP743958,11,   18247,0.00118941288293598,0.0424528301886793,96,NA,NA,NA
PstI.TP521834,4,53924496,0.00122120039312747,0.0707547169811321,96,NA,NA,NA
PstI.TP85647,10,60886778,0.00122290577005264,0.0566037735849056,96,NA,NA,NA
PstI.TP762971,11,    5268,0.00125519187928013,0.0707547169811321,96,NA,NA,NA
PstI.TP13843,2,57967122,0.00126952536217826,0.0424528301886793,96,NA,NA,NA
PstI.TP459896,11,    3510,0.00134608577233955,0.0801886792452831,96,NA,NA,NA
NsiI.TP152407,2,59441712,0.00161991811757393,0.0707547169811321,96,NA,NA,NA
NsiI.TP521254,5,58096704,0.00175798842318086,0.0471698113207547,96,NA,NA,NA
PstI.TP1056336,6,60888540,0.00188861439239869,0.0849056603773585,96,NA,NA,NA
PstI.TP1000873,7,57426488,0.00190163580689168,0.0518867924528302,96,NA,NA,NA
PstI.TP807327,11,    5594,0.00195575153076665,0.0235849056603774,96,NA,NA,NA
PstI.TP570804,4, 4364673,0.00196733113771688,0.35377358490566,96,NA,NA,NA
PstI.TP1046316,3,72119163,0.00199904548585973,0.0990566037735849,96,NA,NA,NA
NsiI.TP274765,6,47625849,0.00203426569538594,0.320754716981132,96,NA,NA,NA
NsiI.TP37044,11,    9562,0.00207690087755454,0.0283018867924528,96,NA,NA,NA
NsiI.TP688992,4,66776482,0.00211973375131116,0.0754716981132075,96,NA,NA,NA
PstI.TP245404,1,79960134,0.00230139949206622,0.150943396226415,96,NA,NA,NA
PstI.TP246329,3,29389536,0.00234321629142967,0.0141509433962265,96,NA,NA,NA
NsiI.TP493151,3, 3481929,0.00243651188815024,0.0613207547169812,96,NA,NA,NA
PstI.TP212672,2,65281161,0.00252090654808836,0.0330188679245284,96,NA,NA,NA
PstI.TP63668,11,     530,0.00258202129889251,0.165094339622642,96,NA,NA,NA
PstI.TP1159423,11,    8140,0.00268268404113956,0.405660377358491,96,NA,NA,NA
NsiI.TP634700,7,56479768,0.00268880958821562,0.0613207547169812,96,NA,NA,NA
NsiI.TP494269,4,11587228,0.00291904608775083,0.127358490566038,96,NA,NA,NA
PstI.TP133700,2,57163911,0.00295798623954513,0.0283018867924528,96,NA,NA,NA
PstI.TP262001,6,54443824,0.00302249777091874,0.278301886792453,96,NA,NA,NA
PstI.TP865711,11,    6040,0.0032126961583306,0.481132075471698,96,NA,NA,NA
PstI.TP1129352,10, 4682258,0.0034574432086438,0.0849056603773585,96,NA,NA,NA
PstI.TP413677,11,    3201,0.00366714802557211,0.0990566037735849,96,NA,NA,NA
PstI.TP746826,5, 1609271,0.00368710902060873,0.0283018867924528,96,NA,NA,NA
PstI.TP643379,3, 5147929,0.00378120116353419,0.0660377358490566,96,NA,NA,NA
PstI.TP857720,4,67675201,0.00380765449945493,0.0660377358490566,96,NA,NA,NA
PstI.TP772632,2,65920887,0.00382194993063862,0.179245283018868,96,NA,NA,NA
PstI.TP105605,3,54845915,0.00399948201332894,0.0849056603773585,96,NA,NA,NA
NsiI.TP560012,11,   16067,0.00401169863383622,0.297169811320755,96,NA,NA,NA
NsiI.TP210953,1,17586467,0.00402071188903382,0.0518867924528302,96,NA,NA,NA
PstI.TP301119,11,    2374,0.0040625707546269,0.0754716981132075,96,NA,NA,NA
