SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP651320,5,35481232,0.000116710452099469,0.254716981132076,96,NA,NA,NA
NsiI.TP482576,11,   14924,0.000282778423636597,0.0283018867924528,96,NA,NA,NA
PstI.TP1193013,6,60825902,0.000312459411104913,0.108490566037736,96,NA,NA,NA
PstI.TP55941,6,51146867,0.000677695151234719,0.254716981132076,96,NA,NA,NA
PstI.TP995173,2,70172526,0.000763783572862542,0.297169811320755,96,NA,NA,NA
PstI.TP678449,3, 6895124,0.000823665138121488,0.0566037735849056,96,NA,NA,NA
NsiI.TP529124,3,63127607,0.00129337563874869,0.141509433962264,96,NA,NA,NA
NsiI.TP503258,6,51868615,0.00168745001074526,0.193396226415094,96,NA,NA,NA
PstI.TP353147,6,56747520,0.00244647236360655,0.0188679245283019,96,NA,NA,NA
NsiI.TP520621,4,66641853,0.0024645833791223,0.0330188679245284,96,NA,NA,NA
PstI.TP798238,3,73087364,0.00318814235501023,0.25,96,NA,NA,NA
PstI.TP693592,9,57832644,0.00326843792308551,0.212264150943396,96,NA,NA,NA
PstI.TP1076746,7, 1802206,0.00332918095758365,0.169811320754717,96,NA,NA,NA
PstI.TP352846,1,71717994,0.00433414503238412,0.278301886792453,96,NA,NA,NA
NsiI.TP436743,10,58539618,0.00459761329997529,0.0283018867924528,96,NA,NA,NA
PstI.TP245404,1,79960134,0.00495291956881084,0.150943396226415,96,NA,NA,NA
PstI.TP336268,3,55896402,0.00495775796800629,0.264150943396226,96,NA,NA,NA
PstI.TP622738,11,    4375,0.00496669888377916,0.0141509433962265,96,NA,NA,NA
PstI.TP188641,3, 6088178,0.00592151072807192,0.141509433962264,96,NA,NA,NA
NsiI.TP326794,1,58346265,0.00603600020439255,0.0330188679245284,96,NA,NA,NA
PstI.TP317589,5,59272686,0.00618165379381197,0.0235849056603774,96,NA,NA,NA
PstI.TP29613,3,56968925,0.00676279062208961,0.169811320754717,96,NA,NA,NA
PstI.TP8376,4,59384691,0.00687434365553404,0.19811320754717,96,NA,NA,NA
