SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP453248,1,    3988,114,-0.678330099030056,0.00723540455695397,-0.00164798979271401
GFSSContig17137_940,1,   36536,114,0.773340906929083,0.00723540455695397,0.00239162629095887
PstI.TP1112203,1,   63590,114,-0.613032688412513,0.00723540455695397,-0.000737517420359698
PstI.TP506588,1,   80675,114,-0.468028903232809,0.00723540455695397,-0.000564253866118995
PstI.TP989644,1,   80828,114,-1.9328861461304,0.00723540455695397,-0.00465658786424153
PstI.TP312105,1,   81356,114,0.0044714812884791,0.00723540455695397,6.69761662324721e-06
PstI.TP863331,1,  161269,114,-0.696763560957488,0.00723540455695397,-0.00102630107841498
NsiI.TP611047,1,  185165,114,1.38911554991587,0.00723540455695397,0.00205909734479985
NsiI.TP611046,1,  185173,114,-1.00899614157226,0.00723540455695397,-0.00118051311723021
PstI.TP1169914,1,  194807,114,-1.63533429151752,0.00723540455695397,-0.00213390376128163
NsiI.TP96063,1,  195779,114,-0.693296667231582,0.00723540455695397,-0.000886099003625152
NsiI.TP521153,1,  258294,114,-0.315141760480605,0.00723540455695397,-0.000423454722531478
PstI.TP271714,1,  262844,114,-0.985699778138003,0.00723540455695397,-0.00189322043446981
PstI.TP424788,1,  263370,114,-2.22915181464945,0.00723540455695397,-0.00310932062400748
PstI.TP811380,1,  281841,114,1.41496991235053,0.00723540455695397,0.00189589597301343
PstI.TP931820,1,  284314,114,-2.43624530454659,0.00723540455695397,-0.00353595454143549
NsiI.TP426085,1,  284999,114,1.94286561933997,0.00723540455695397,0.00258459481878048
NsiI.TP148773,1,  285352,114,0.564868530845,0.00723540455695397,0.000771562387886249
NsiI.TP148774,1,  285397,114,-0.659527298830431,0.00723540455695397,-0.00089655059324973
PstI.TP301730,1,  298129,114,-0.295164426848909,0.00723540455695397,-0.000378053385137266
PstI.TP710662,1,  335281,114,-0.177182292072336,0.00723540455695397,-0.000494778513169307
PstI.TP1043924,1,  365760,114,1.98919453961272,0.00723540455695397,0.00357201789094695
PstI.TP1043926,1,  365816,114,-0.782082545595286,0.00723540455695397,-0.00125395812651561
NsiI.TP414280,1,  378096,114,1.54308446131711,0.00723540455695397,0.00202073827418574
NsiI.TP807695,1,  389941,114,-0.32880062290908,0.00723540455695397,-0.000607721848246198
NsiI.TP687955,1,  398596,114,0.331020468219707,0.00723540455695397,0.000384419151103698
PstI.TP948856,1,  403321,114,0.191085797454851,0.00723540455695397,0.000225545528534519
NsiI.TP122940,1,  430012,114,-0.699595261768799,0.00723540455695397,-0.00120680793024248
NsiI.TP703893,1,  450123,114,0.121722886595862,0.00723540455695397,0.000171511235035521
PstI.TP1026667,1,  480929,114,-0.509269321217359,0.00723540455695397,-0.000578994777890255
NsiI.TP413787,1,  481003,114,0.642306132930481,0.00723540455695397,0.00111984373541333
NsiI.TP591161,1,  512907,114,0.810295558969434,0.00723540455695397,0.00106353132588569
NsiI.TP260303,1,  526218,114,1.6082032781189,0.00723540455695397,0.0024113953876367
NsiI.TP160827,1,  542721,114,1.89285483898334,0.00723540455695397,0.00426281587603762
PstI.TP425356,1,  569039,114,-0.40540189215526,0.00723540455695397,-0.00120430500720935
PstI.TP999740,1,  569491,114,-1.22880039244672,0.00723540455695397,-0.00153958643275248
PstI.TP184304,1,  572620,114,-0.594475301383455,0.00723540455695397,-0.00101435923064004
PstI.TP1132231,1,  588023,114,0.427861897474527,0.00723540455695397,0.000657466773534779
PstI.TP536170,1,  662254,114,0.539468887394362,0.00723540455695397,0.000809104001870901
PstI.TP854736,1,  683267,114,-0.63276653004755,0.00723540455695397,-0.00189156718331389
NsiI.TP35313,1,  692280,114,1.17541942554842,0.00723540455695397,0.00153083835842385
PstI.TP83381,1,  713539,114,1.45882063400676,0.00723540455695397,0.00183077124692421
PstI.TP94792,1,  731905,114,0.616683143231489,0.00723540455695397,0.000813018762764305
PstI.TP968891,1,  748410,114,-0.35402500502413,0.00723540455695397,-0.000543441277155429
NsiI.TP802651,1,  754114,114,-0.0769926888431085,0.00723540455695397,-0.00017012344315704
PstI.TP1039014,1,  759496,114,-0.38198591701656,0.00723540455695397,-0.000482381564679268
PstI.TP1248576,1,  760805,114,0.808289467202207,0.00723540455695397,0.00129113584704194
