SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP457393,1,60097068,0.000433391429439519,NA,0.219827586206897,116
PstI.TP777320,4,3534524,0.0009413685442671,NA,0.0344827586206896,116
PstI.TP745785,6,45615805,0.000956054156554515,NA,0.400862068965517,116
PstI.TP1071296,11,7466,0.00103676295813846,NA,0.146551724137931,116
PstI.TP577552,2,61335361,0.00145186840665098,NA,0.0258620689655172,116
PstI.TP339945,11,2686,0.00191081795641678,NA,0.0646551724137931,116
PstI.TP1000478,2,72314995,0.00260669331721469,NA,0.0258620689655172,116
PstI.TP789647,3,69354547,0.00272371686395867,NA,0.349137931034483,116
PstI.TP392482,1,17611146,0.00288633288471939,NA,0.021551724137931,116
PstI.TP219830,2,76708479,0.00304222002109729,NA,0.0344827586206896,116
PstI.TP110898,10,9880843,0.00322331712934111,NA,0.0517241379310345,116
PstI.TP459121,1,78162835,0.00335377939842071,NA,0.0689655172413793,116
PstI.TP1021466,1,68344473,0.00338952427941037,NA,0.0474137931034483,116
NsiI.TP262182,7,38847042,0.00371516975187243,NA,0.198275862068966,116
PstI.TP10996,6,57974096,0.00514299727269506,NA,0.120689655172414,116
PstI.TP1019197,11,7072,0.0051752610704667,NA,0.0344827586206897,116
PstI.TP1025634,2,71277610,0.0051821568005886,NA,0.0689655172413793,116
PstI.TP55941,6,51146867,0.00552498422609939,NA,0.25,116
PstI.TP411848,11,3188,0.00566574482574776,NA,0.461206896551724,116
PstI.TP209642,2,67215455,0.00604002885247362,NA,0.0258620689655172,116
PstI.TP834454,11,5776,0.00614210306830742,NA,0.0775862068965517,116
PstI.TP401147,11,3119,0.00624595613859644,NA,0.0991379310344828,116
NsiI.TP762935,6,3182336,0.00648124019518617,NA,0.0129310344827586,116
PstI.TP647611,4,59195320,0.00656699616578189,NA,0.142241379310345,116
PstI.TP329411,11,2608,0.00678906879762784,NA,0.021551724137931,116
NsiI.TP648509,10,41353679,0.00717621961274705,NA,0.0517241379310345,116
PstI.TP1040729,4,54844080,0.00736835195369838,NA,0.237068965517241,116
PstI.TP698154,11,4823,0.00824813613570582,NA,0.0646551724137931,116
PstI.TP1131191,6,56067093,0.00852458177652593,NA,0.0431034482758621,116
PstI.TP156037,11,1285,0.00860387966655198,NA,0.0129310344827586,116
PstI.TP1148558,2,62049812,0.00927723946328943,NA,0.0517241379310345,116
PstI.TP548667,1,53141843,0.0103971823854945,NA,0.0129310344827587,116
PstI.TP144683,4,68197743,0.0105061520715365,NA,0.202586206896552,116
PstI.TP1094077,9,47740265,0.0105847371256084,NA,0.0560344827586207,116
PstI.TP176663,10,1133877,0.0106123433118068,NA,0.0301724137931034,116
PstI.TP1000873,7,57426488,0.0106933754226536,NA,0.0517241379310345,116
PstI.TP890801,2,72613106,0.0108136959009822,NA,0.0862068965517241,116
PstI.TP433679,11,3324,0.0111612117087657,NA,0.129310344827586,116
PstI.TP1040444,1,61649660,0.0118581353272938,NA,0.0474137931034483,116
PstI.TP852023,4,51121423,0.0118782517463957,NA,0.0646551724137931,116
PstI.TP744920,11,5140,0.011935492825194,NA,0.0129310344827586,116
PstI.TP1238303,6,50987036,0.012202084592401,NA,0.133620689655172,116
PstI.TP142256,11,1187,0.0130072096751684,NA,0.202586206896552,116
NsiI.TP769756,1,9322002,0.0136429343813487,NA,0.0129310344827586,116
PstI.TP710636,6,45894338,0.0143110411769921,NA,0.193965517241379,116
PstI.TP217199,1,78396312,0.0144328998236349,NA,0.0560344827586207,116
PstI.TP797083,3,58432596,0.0147771722822405,NA,0.0991379310344828,116
PstI.TP588767,10,43265382,0.0149535470373692,NA,0.0258620689655172,116
PstI.TP454285,2,63153549,0.0153711202251978,NA,0.0646551724137931,116
PstI.TP745674,3,66083753,0.0155477428602431,NA,0.0991379310344828,116
PstI.TP339412,1,72911521,0.0157774148522006,NA,0.021551724137931,116
NsiI.TP375399,11,13278,0.0158345273010517,NA,0.0129310344827586,116
NsiI.TP350913,11,12980,0.0159171600141865,NA,0.0560344827586207,116
PstI.TP1200270,2,13518060,0.0160459525828954,NA,0.103448275862069,116
PstI.TP258621,1,74361721,0.0162788772113426,NA,0.0732758620689655,116
PstI.TP82969,11,695,0.0167835154888151,NA,0.0905172413793103,116
PstI.TP1213378,1,46786394,0.0171434238023595,NA,0.0474137931034483,116
PstI.TP428592,9,59017930,0.0171607541066095,NA,0.0172413793103448,116
PstI.TP176880,1,28241729,0.017176657562247,NA,0.0517241379310345,116
PstI.TP856013,11,5962,0.0171993202520536,NA,0.0560344827586207,116
PstI.TP152056,5,64031521,0.0177974079964546,NA,0.0646551724137931,116
PstI.TP249621,6,51555200,0.0180132672259073,NA,0.142241379310345,116
PstI.TP401749,7,8817658,0.0183118060191476,NA,0.163793103448276,116
PstI.TP993272,2,58286678,0.0184593906254462,NA,0.469827586206897,116
PstI.TP384871,9,47612549,0.019029318520419,NA,0.0387931034482759,116
PstI.TP946951,7,61799723,0.0194797516888925,NA,0.0301724137931034,116
PstI.TP820348,1,64116607,0.0202040213759065,NA,0.021551724137931,116
PstI.TP664921,6,56510699,0.0206279949389919,NA,0.021551724137931,116
PstI.TP881941,11,6157,0.0207078349349248,NA,0.456896551724138,116
PstI.TP419952,1,13194145,0.020718662883672,NA,0.0431034482758621,116
PstI.TP955356,3,67880743,0.0211785588782941,NA,0.193965517241379,116
PstI.TP220394,11,1803,0.0212185229282786,NA,0.0431034482758621,116
PstI.TP143220,11,1205,0.0213738036619678,NA,0.0172413793103448,116
PstI.TP702574,6,57893505,0.0220555411429912,NA,0.0258620689655172,116
PstI.TP897375,11,6255,0.0223267532263066,NA,0.0646551724137931,116
PstI.TP1094666,3,66462116,0.0223623067636984,NA,0.0301724137931034,116
NsiI.TP57283,6,49505312,0.0225543128428586,NA,0.129310344827586,116
PstI.TP1193013,6,60825902,0.0225913768990541,NA,0.103448275862069,116
PstI.TP1227790,9,48696731,0.0234828321389225,NA,0.0129310344827587,116
PstI.TP938416,11,6563,0.0236845892617543,NA,0.0560344827586207,116
PstI.TP904259,3,66075604,0.0238981571141612,NA,0.0560344827586207,116
NsiI.TP680194,11,17508,0.0239350008091707,NA,0.0172413793103448,116
PstI.TP815977,8,47698137,0.024223972427637,NA,0.331896551724138,116
PstI.TP544549,6,2226986,0.0243102113085621,NA,0.0129310344827587,116
PstI.TP773822,1,60097008,0.0245031710192005,NA,0.0344827586206897,116
PstI.TP494387,1,70689700,0.0251207679089506,NA,0.021551724137931,116
PstI.TP445858,1,57330069,0.0257208511858529,NA,0.0172413793103449,116
PstI.TP178843,10,51681279,0.0262513520606957,NA,0.0818965517241379,116
PstI.TP510424,10,7091437,0.0264204204412906,NA,0.129310344827586,116
PstI.TP504809,4,5155593,0.0266234694017209,NA,0.40948275862069,116
PstI.TP104467,1,76678896,0.0267937146657795,NA,0.0172413793103448,116
PstI.TP166160,10,18059383,0.027094341064722,NA,0.189655172413793,116
PstI.TP304860,1,74969305,0.0273572386551725,NA,0.021551724137931,116
PstI.TP1071406,6,9087147,0.0275112145788985,NA,0.0172413793103449,116
PstI.TP132713,4,1009711,0.0276625846800765,NA,0.0344827586206897,116
PstI.TP140016,6,57096158,0.0279395914489808,NA,0.323275862068966,116
PstI.TP117081,2,45986549,0.0282194790235301,NA,0.0862068965517241,116
PstI.TP1153192,3,6746550,0.0283642988447406,NA,0.0258620689655172,116
PstI.TP774033,7,64851531,0.0288606091729915,NA,0.0775862068965517,116
PstI.TP18098,2,23769344,0.028865185655492,NA,0.0818965517241379,116
PstI.TP130695,11,1099,0.0294731053851371,NA,0.0431034482758621,116
PstI.TP31817,11,252,0.0296940435934507,NA,0.258620689655172,116
PstI.TP285571,3,56007559,0.0301237975611858,NA,0.0775862068965517,116
PstI.TP589466,11,4216,0.03040071814647,NA,0.211206896551724,116
PstI.TP1036003,3,59881138,0.0305296785636495,NA,0.021551724137931,116
PstI.TP353147,6,56747520,0.0305906529593106,NA,0.0172413793103449,116
PstI.TP455545,1,75986610,0.0317320577305417,NA,0.46551724137931,116
PstI.TP891455,6,51677486,0.0323240104287732,NA,0.0301724137931034,116
NsiI.TP420988,2,7976608,0.0325012850069033,NA,0.0172413793103448,116
PstI.TP927424,1,73127829,0.032573809842085,NA,0.021551724137931,116
NsiI.TP358081,6,42784766,0.0326042014356299,NA,0.142241379310345,116
PstI.TP622738,11,4375,0.0330044257507504,NA,0.0129310344827587,116
PstI.TP961110,1,65184135,0.0331591564503891,NA,0.155172413793103,116
PstI.TP114052,3,56021734,0.0333656392019519,NA,0.0301724137931034,116
PstI.TP1178902,5,2776062,0.0335843817523506,NA,0.0258620689655172,116
NsiI.TP827851,4,12330408,0.0338026629997191,NA,0.0387931034482759,116
PstI.TP1096280,3,1833730,0.0341558410506412,NA,0.0732758620689655,116
PstI.TP1181476,5,2299991,0.0345155463297332,NA,0.228448275862069,116
PstI.TP1213036,3,59319881,0.0349263163803627,NA,0.0344827586206896,116
PstI.TP646910,11,4558,0.0357789331130572,NA,0.0560344827586207,116
NsiI.TP482724,3,2931654,0.0362278072610754,NA,0.0474137931034483,116
