SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP577552,2,61335361,0.000326158926269995,0.0258620689655172,116,0.407765077361148,0.484156275206984,1.47794245345386
PstI.TP774963,6, 1911989,0.000534462629449362,0.163793103448276,116,0.407765077361148,0.478384390973734,-0.611268991655698
PstI.TP10996,6,57974096,0.000671688322527688,0.120689655172414,116,0.407765077361148,0.475739439149468,-0.651489695515894
PstI.TP1040444,1,61649660,0.0011098654967718,0.0474137931034483,116,0.407765077361148,0.46998616519517,-0.872058265135838
PstI.TP547023,2,75564773,0.00120175652462323,0.0689655172413793,116,0.407765077361148,0.469082462041777,0.706899594396996
PstI.TP411848,11,    3188,0.00137128515898961,0.461206896551724,116,0.407765077361148,0.467587905824266,-0.376508234264204
PstI.TP789647,3,69354547,0.00149380258292939,0.349137931034483,116,0.407765077361148,0.466621842997985,0.378753086700765
PstI.TP856013,11,    5962,0.00164928778940858,0.0560344827586207,116,0.407765077361148,0.465507137609815,1.00394856949836
PstI.TP110898,10, 9880843,0.00165616040689216,0.0517241379310345,116,0.407765077361148,0.465460400078235,0.742942370886769
PstI.TP33111,4,60575085,0.0017192308190442,0.0172413793103448,116,0.407765077361148,0.465040577124497,1.35119763220922
PstI.TP299726,9, 2970040,0.00282558376506409,0.0646551724137931,116,0.407765077361148,0.4595061137051,-0.671385514400433
PstI.TP457393,1,60097068,0.00311976775513614,0.219827586206897,116,0.407765077361148,0.458413383969882,-0.516200125848083
PstI.TP1153192,3, 6746550,0.00319485704906253,0.0258620689655172,116,0.407765077361148,0.458151513887817,1.11410084436973
PstI.TP1019197,11,    7072,0.00371992875121039,0.0344827586206897,116,0.407765077361148,0.456481110892943,0.913506819014528
PstI.TP459121,1,78162835,0.00381891514917541,0.0689655172413793,116,0.407765077361148,0.456193688195636,-0.731391227479522
NsiI.TP375399,11,   13278,0.0038772483482164,0.0129310344827586,116,0.407765077361148,0.456027895395101,-1.75864491043657
PstI.TP392482,1,17611146,0.00427517391172082,0.021551724137931,116,0.407765077361148,0.454961480005908,-1.19721714437871
PstI.TP400705,7, 1246953,0.00438430727175365,0.0301724137931034,116,0.407765077361148,0.454686930058511,-1.10082886567094
PstI.TP946951,7,61799723,0.0045309632632255,0.0301724137931034,116,0.407765077361148,0.454328922645076,-1.02734636494896
PstI.TP433679,11,    3324,0.00453123588630465,0.129310344827586,116,0.407765077361148,0.454328268298903,0.423800200213303
NsiI.TP56624,1,63509426,0.00484527971588488,0.0344827586206896,116,0.407765077361148,0.453600440400322,-0.846000314383251
PstI.TP881941,11,    6157,0.0050431127910154,0.456896551724138,116,0.407765077361148,0.453166618958908,0.344324256674571
NsiI.TP262182,7,38847042,0.00556668619907141,0.198275862068966,116,0.407765077361148,0.452098518013479,-0.502576552871851
NsiI.TP769756,1, 9322002,0.00577047547382077,0.0129310344827586,116,0.407765077361148,0.451710691654392,-1.63478920995468
PstI.TP777320,4, 3534524,0.0061185503984026,0.0344827586206896,116,0.407765077361148,0.451080014322715,-0.88455093237471
PstI.TP1082413,11,    7556,0.00636593671497472,0.0258620689655172,116,0.407765077361148,0.450654016137756,-1.01904145377226
NsiI.TP3581,5,68467677,0.00763442704729829,0.021551724137931,116,0.407765077361148,0.448709267915605,1.58103770204401
NsiI.TP648509,10,41353679,0.00770811624982294,0.0517241379310345,116,0.407765077361148,0.44860686750257,-0.687048237157448
PstI.TP867146,11,    6048,0.00838247614607149,0.116379310344828,116,0.407765077361148,0.447714232308051,-0.446612284521085
PstI.TP852023,4,51121423,0.00841081227216873,0.0646551724137931,116,0.407765077361148,0.447678377830893,0.59518349074312
PstI.TP353147,6,56747520,0.00841952410943429,0.0172413793103449,116,0.407765077361148,0.447667373436029,-1.08584258136718
PstI.TP1020277,1,23246220,0.00849323975043095,0.0301724137931034,116,0.407765077361148,0.447574788770858,0.904493259775524
NsiI.TP827851,4,12330408,0.00996070682303901,0.0387931034482759,116,0.407765077361148,0.445887722504586,0.867900621249863
PstI.TP339945,11,    2686,0.0102949740603545,0.0646551724137931,116,0.407765077361148,0.445539711300351,-0.773052132493314
NsiI.TP213158,2,67720379,0.010450808901416,0.288793103448276,116,0.407765077361148,0.445381473160133,-0.332770929016958
PstI.TP1148558,2,62049812,0.0107266180525083,0.0517241379310345,116,0.407765077361148,0.445107342052171,0.898825215675179
PstI.TP733771,11,    5061,0.010757402336281,0.0818965517241379,116,0.407765077361148,0.445077205776709,0.613777789650667
