SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP577552,2,61335361,5.57234978940089e-05,0.0258620689655172,116,0.411304855379637,0.508366045368772,1.56348731181367
PstI.TP856013,11,    5962,0.000233236883356434,0.0560344827586207,116,0.411304855379637,0.491177538670198,1.10149477077725
PstI.TP411848,11,    3188,0.000278134424970793,0.461206896551724,116,0.411304855379637,0.489105785946152,-0.389623977834339
PstI.TP110898,10, 9880843,0.00030036921381338,0.0517241379310345,116,0.411304855379637,0.488203676575815,0.822087699197219
PstI.TP774963,6, 1911989,0.000349254956245974,0.163793103448276,116,0.411304855379637,0.486440175106249,-0.604421678378551
PstI.TP789647,3,69354547,0.000411273074130859,0.349137931034483,116,0.411304855379637,0.484536412258949,0.385727259951241
PstI.TP10996,6,57974096,0.000599161040278441,0.120689655172414,116,0.411304855379637,0.480185422819789,-0.578127176451631
PstI.TP1040444,1,61649660,0.000610225767509939,0.0474137931034483,116,0.411304855379637,0.47997495948178,-0.917876353200912
PstI.TP33111,4,60575085,0.0006436406310675,0.0172413793103448,116,0.411304855379637,0.479362393588336,1.43297018276137
PstI.TP547023,2,75564773,0.000651383504710027,0.0689655172413793,116,0.411304855379637,0.479225115733495,0.724531059210644
PstI.TP1019197,11,    7072,0.000689731553339181,0.0344827586206897,116,0.411304855379637,0.478569043905609,1.05883992953087
PstI.TP1153192,3, 6746550,0.000717691522586344,0.0258620689655172,116,0.411304855379637,0.478113908308845,1.21480967708274
PstI.TP457393,1,60097068,0.000724128554936659,0.219827586206897,116,0.411304855379637,0.478011707368639,-0.562404872826902
NsiI.TP56624,1,63509426,0.000744396461391977,0.0344827586206896,116,0.411304855379637,0.477695908050885,-1.00869871685414
PstI.TP392482,1,17611146,0.000798890434902046,0.021551724137931,116,0.411304855379637,0.476888782508195,-1.39901748222865
PstI.TP946951,7,61799723,0.000987206608355295,0.0301724137931034,116,0.411304855379637,0.474480403103369,-1.1635131625935
NsiI.TP769756,1, 9322002,0.000998880105037469,0.0129310344827586,116,0.411304855379637,0.474347067384845,-1.94488778495358
PstI.TP433679,11,    3324,0.00120717468345134,0.129310344827586,116,0.411304855379637,0.472205012452103,0.46440935442677
PstI.TP1082413,11,    7556,0.00144483024181205,0.0258620689655172,116,0.411304855379637,0.470183586244079,-1.13522264309983
NsiI.TP375399,11,   13278,0.00144505591144823,0.0129310344827586,116,0.411304855379637,0.470181834202477,-1.89152131644734
PstI.TP733771,11,    5061,0.00160315125225772,0.0818965517241379,116,0.411304855379637,0.469018947935689,0.675019262980834
NsiI.TP3581,5,68467677,0.00178844072260725,0.021551724137931,116,0.411304855379637,0.467797865028331,1.81232185034586
PstI.TP353147,6,56747520,0.00181641875714461,0.0172413793103449,116,0.411304855379637,0.467624895184898,-1.18586292560115
NsiI.TP213158,2,67720379,0.00228938995733565,0.288793103448276,116,0.411304855379637,0.465056093441923,-0.351313512617737
NsiI.TP827851,4,12330408,0.00248232724436144,0.0387931034482759,116,0.411304855379637,0.464162387457764,0.981581013507278
PstI.TP1148558,2,62049812,0.00249230612897946,0.0517241379310345,116,0.411304855379637,0.46411813413185,0.951115403572038
PstI.TP459121,1,78162835,0.0025153187366192,0.0689655172413793,116,0.411304855379637,0.464016773567825,-0.677494519570055
PstI.TP400705,7, 1246953,0.00275703787458223,0.0301724137931034,116,0.411304855379637,0.463006514796224,-1.05963593851517
PstI.TP867146,11,    6048,0.00278011555592772,0.116379310344828,116,0.411304855379637,0.462914888168196,-0.482491075229875
PstI.TP26215,9,  583262,0.00287806346188222,0.0517241379310345,116,0.411304855379637,0.462534550319419,0.688937018138794
PstI.TP1020277,1,23246220,0.0032126317185648,0.0301724137931034,116,0.411304855379637,0.461329443685347,0.990230152490398
PstI.TP994751,10,60309696,0.00324365842360947,0.0775862068965517,116,0.411304855379637,0.461224329594028,0.678404096401785
PstI.TP1123778,2,61958273,0.00343187530643879,0.0905172413793103,116,0.411304855379637,0.460608145026096,-0.546011316364462
PstI.TP454285,2,63153549,0.00351214245708917,0.0646551724137931,116,0.411304855379637,0.460355921175424,0.761292226422779
PstI.TP1212372,10, 6070004,0.00353324376705936,0.125,116,0.411304855379637,0.460290603432296,-0.584602005394507
PstI.TP229147,2, 3390758,0.00363833631561367,0.0517241379310345,116,0.411304855379637,0.459971190495347,0.868031165356937
PstI.TP299726,9, 2970040,0.00379032131820385,0.0646551724137931,116,0.411304855379637,0.459525745556579,-0.636864511486113
PstI.TP1071296,11,    7466,0.00380103042995187,0.146551724137931,116,0.411304855379637,0.459495058753314,0.546414891875437
PstI.TP130605,10, 3473673,0.00423157479502873,0.021551724137931,116,0.411304855379637,0.458330215660294,1.21240173227541
PstI.TP881941,11,    6157,0.00451383707216451,0.456896551724138,116,0.411304855379637,0.4576313269611,0.311344416171412
PstI.TP488970,7,59514670,0.00457025143471303,0.0517241379310345,116,0.411304855379637,0.457497079020672,0.785269831344809
PstI.TP401749,7, 8817658,0.00457145219561967,0.163793103448276,116,0.411304855379637,0.457494240281043,0.481432128228292
PstI.TP339945,11,    2686,0.0047159879090423,0.0646551724137931,116,0.411304855379637,0.45715806361822,-0.727769825885098
PstI.TP852023,4,51121423,0.00475118002051416,0.0646551724137931,116,0.411304855379637,0.457077825285518,0.634146973297839
NsiI.TP350913,11,   12980,0.00477491471280001,0.0560344827586207,116,0.411304855379637,0.457024056792885,0.838682075039018
NsiI.TP459313,1,57397568,0.00478336201834826,0.0301724137931034,116,0.411304855379637,0.457004987074539,0.807534867267547
PstI.TP1040911,9,57488127,0.00480860047793782,0.0344827586206897,116,0.411304855379637,0.456948218578074,-0.912169298782662
NsiI.TP482724,3, 2931654,0.00505514517626217,0.0474137931034483,116,0.411304855379637,0.456409373459695,0.579792390651392
PstI.TP777320,4, 3534524,0.00542854651572947,0.0344827586206896,116,0.411304855379637,0.455643051797482,-0.890221489960572
PstI.TP523933,1, 6018181,0.00548819437584817,0.262931034482759,116,0.411304855379637,0.455525718904603,-0.320898658534713
PstI.TP209642,2,67215455,0.00561127317737875,0.0258620689655172,116,0.411304855379637,0.455287734678869,0.870940260083078
PstI.TP350443,10,53018412,0.00572187487024624,0.168103448275862,116,0.411304855379637,0.455078448688007,-0.393163437179353
NsiI.TP648509,10,41353679,0.00626709110026086,0.0517241379310345,116,0.411304855379637,0.454104561179941,-0.66670656378387
NsiI.TP717162,3,63834924,0.00633798285793341,0.0517241379310345,116,0.411304855379637,0.45398443333542,-0.586353503544805
NsiI.TP262182,7,38847042,0.00638319776315112,0.198275862068966,116,0.411304855379637,0.453908541656372,-0.446232964041309
PstI.TP1178902,5, 2776062,0.00668174416352416,0.0258620689655172,116,0.411304855379637,0.453421032424556,-0.987098038728191
PstI.TP890801,2,72613106,0.00670521045026401,0.0862068965517241,116,0.411304855379637,0.453383676574732,-0.491024702490213
PstI.TP794569,2, 3715278,0.00742236329464508,0.0646551724137931,116,0.411304855379637,0.452303151885716,0.531077364034476
NsiI.TP609151,5,68282440,0.00762197856464931,0.0862068965517241,116,0.411304855379637,0.452021649830171,-1.05272316005531
PstI.TP1050629,4,60884477,0.00770762915380986,0.254310344827586,116,0.411304855379637,0.451903204515222,-0.38655333500973
PstI.TP702574,6,57893505,0.00774991903319523,0.0258620689655172,116,0.411304855379637,0.451845225778586,0.89555784311587
NsiI.TP364137,6,56610072,0.0078187754781855,0.0301724137931034,116,0.411304855379637,0.451751524732118,-1.20887284065162
PstI.TP15780,9,56211895,0.00785336059200981,0.181034482758621,116,0.411304855379637,0.451704783828076,-0.353710769122594
NsiI.TP57283,6,49505312,0.00814899709528489,0.129310344827586,116,0.411304855379637,0.451313760261381,-0.461214713611594
PstI.TP891455,6,51677486,0.00823613695162336,0.0301724137931034,116,0.411304855379637,0.451201315527839,-0.784630602119199
PstI.TP629514,6,40243524,0.00827147991956518,0.0905172413793103,116,0.411304855379637,0.451156061426066,-0.503993096275279
PstI.TP235369,1, 8337767,0.00829785617675697,0.0301724137931034,116,0.411304855379637,0.451122419378426,0.977657828592228
PstI.TP1025634,2,71277610,0.00859908710139524,0.0689655172413793,116,0.411304855379637,0.4507459124973,0.611971329695066
PstI.TP861964,1,20685961,0.00864542764779227,0.0258620689655172,116,0.411304855379637,0.450689211873538,0.814693281728322
PstI.TP336967,7,63960044,0.00867641361843726,0.021551724137931,116,0.411304855379637,0.450651474657605,1.03503983949891
PstI.TP1272933,11,    8969,0.00895012758829483,0.103448275862069,116,0.411304855379637,0.450324090104701,-0.533266697695098
PstI.TP1000873,7,57426488,0.00899073135381994,0.0517241379310345,116,0.411304855379637,0.450276413726607,-0.680475550402627
NsiI.TP503227,7,   87451,0.00932570539633664,0.0646551724137931,116,0.411304855379637,0.449891438176175,-0.533370034026119
PstI.TP57846,4, 4201581,0.00952843089758858,0.228448275862069,116,0.411304855379637,0.44966538269732,0.442203186986427
PstI.TP834454,11,    5776,0.00958671092876174,0.0775862068965517,116,0.411304855379637,0.449601321833099,-0.798662120684147
PstI.TP844985,2,58637331,0.00959703550127085,0.0991379310344828,116,0.411304855379637,0.449590015465478,-0.681792746122225
PstI.TP614866,1, 7824409,0.00971780060423594,0.0344827586206896,116,0.411304855379637,0.449458699181022,0.76058762479165
PstI.TP48643,11,     411,0.00977932494878456,0.112068965517241,116,0.411304855379637,0.449392451486366,0.446511706580064
PstI.TP1252197,1, 5912854,0.00984135330375648,0.0818965517241379,116,0.411304855379637,0.449326099093573,0.4893218245351
PstI.TP132713,4, 1009711,0.00995394061341322,0.0344827586206897,116,0.411304855379637,0.449206768746097,-0.801561262915608
PstI.TP1250222,11,    8799,0.00999475009181212,0.0517241379310345,116,0.411304855379637,0.449163861966952,-0.514111489363064
PstI.TP59966,7, 7754399,0.0102940632319463,0.0258620689655172,116,0.411304855379637,0.448854637617373,0.820134241839505
PstI.TP798247,10, 4317874,0.0104391969217682,0.443965517241379,116,0.411304855379637,0.448708054652778,0.308278301065067
