"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00947418285172904,0.00994789199431549,0.00994789199431549,0.0104216011369019,0.0113690194220748,0.0123164377072477,0.0151586925627665
"0.05",0.049265750828991,0.0516342965419233,0.0530554239696826,0.0549502605400284,0.0625296068214116,0.0767408810990052,0.0928469919469446
"0.1",0.0994789199431549,0.102321174798674,0.104216011369019,0.108953102794884,0.123638086215064,0.147797252486973,0.184746565608716
"0.2",0.199431549028896,0.20558976788252,0.211274277593558,0.225485551871151,0.251539554713406,0.315016579819991,0.38323069635244
"0.3",0.299384178114638,0.308858360966367,0.315016579819991,0.336807200378967,0.370914258645192,0.4405495026054,0.525817148270962
"0.4",0.399336807200379,0.406442444339176,0.417337754618664,0.435812411179536,0.474656560871625,0.568450971103742,0.681193747039318
"0.5",0.49928943628612,0.506868782567504,0.514448128848887,0.54334438654666,0.599715774514448,0.712458550450024,0.821411653244908
"0.6",0.599242065371862,0.606347702510659,0.619137849360493,0.649928943628612,0.710563713879678,0.820937944102321,0.945049739459972
"0.7",0.699194694457603,0.709616295594505,0.721459024159166,0.752250118427286,0.810990052108006,0.929417337754619,1
"0.8",0.799147323543344,0.810990052108006,0.818569398389389,0.855992420653719,0.917574609189957,1,1
"0.9",0.899099952629086,0.917574609189957,0.929417337754619,0.966840360018948,1,1,1
"1",0.999526290857414,1,1,1,1,1,1
