SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP863331,1,  161269,110,-0.287327451266474,0,-0.0628036304536903
NsiI.TP148773,1,  285352,110,0.990521835433618,0,0.15940866460994
PstI.TP425356,1,  569039,110,1.00673745242498,0,0.242306312316841
PstI.TP999740,1,  569491,110,1.70476906024825,0,0.325142946401195
NsiI.TP585976,1,  829048,110,-3.02968124671388,0,-0.499247710272528
PstI.TP1246584,1, 1015480,110,-2.00856438561795,0,-0.190894033279345
PstI.TP354591,1, 1050082,110,-0.816093379511153,0,-0.11321529682995
PstI.TP856852,1, 1153760,110,2.47842296641007,0,0.382995302923082
PstI.TP775725,1, 1175417,110,0.966565001563777,0,0.211270419516526
PstI.TP417865,1, 2030761,110,0.100959420449126,0,0.0166366542831322
NsiI.TP666080,1, 2031570,110,-2.73542629505265,0,-0.476904105068481
PstI.TP885267,1, 2084430,110,2.05818789278678,0,0.437853208995661
PstI.TP1294018,1, 2280325,110,-1.12890770875394,0,-0.215311497139575
PstI.TP441536,1, 2816855,110,-0.146820306824822,0,-0.0149372245328597
PstI.TP1085601,1, 2820903,110,0.0726851159799855,0,0.0181814109824199
PstI.TP525202,1, 2884119,110,-2.12847099511131,0,-0.398415318555351
PstI.TP1268585,1, 2988383,110,-0.476394990541469,0,-0.0819007074260873
PstI.TP849876,1, 3050119,110,-0.147417254558987,0,-0.0238671567068395
PstI.TP626124,1, 3342723,110,-2.43944214637677,0,-0.549101452925134
PstI.TP1059573,1, 3357749,110,-1.06059972146542,0,-0.170337884649454
PstI.TP1244443,1, 3397749,110,-0.427358609658249,0,-0.0697848369073886
PstI.TP726521,1, 3535515,110,2.77079486846201,0,0.589451249264776
PstI.TP374511,1, 3576636,110,1.03744808319127,0,0.144565274425118
PstI.TP1267977,1, 3576713,110,0.368861321030302,0,0.0669199004181451
PstI.TP961085,1, 3705536,110,1.9029547813451,0,0.207972590733842
PstI.TP21889,1, 3705780,110,0.41762615054845,0,0.0534741490801629
PstI.TP1053336,1, 3955998,110,2.08396439414192,0,0.319362239175923
NsiI.TP403662,1, 3957731,110,-1.27704869389397,0,-0.218989275509324
PstI.TP891020,1, 4033768,110,0.293623748343493,0,0.0597454664417736
PstI.TP629259,1, 4276027,110,-2.81824414321259,0,-0.300777990737554
PstI.TP140451,1, 4460094,110,2.05885373162978,0,0.311539942870659
PstI.TP1250346,1, 4555696,110,2.6270026032669,0,0.545021162205834
NsiI.TP468762,1, 4620729,110,1.45613806824386,0,0.267230998924704
PstI.TP307588,1, 4762662,110,-2.78677832356667,0,-0.541814576643939
PstI.TP920636,1, 4777048,110,-2.10888023787636,0,-0.377017415640631
PstI.TP683907,1, 4900973,110,0.349600519346944,0,0.0491361993839586
