"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00947418285172904,0.0108953102794884,0.0118427285646613,0.0118427285646613,0.0127901468498342,0.0165798199905258,0.025106584557082
"0.05",0.049265750828991,0.0511605873993368,0.0521080056845097,0.0568450971103742,0.0701089531027949,0.104216011369019,0.127427759355756
"0.1",0.0994789199431549,0.102321174798674,0.104216011369019,0.111795357650403,0.122216958787305,0.157745144481288,0.188536238749408
"0.2",0.199431549028896,0.203221222169588,0.208905731880625,0.22169587873046,0.246328754144955,0.298910468972051,0.359071530080531
"0.3",0.299384178114638,0.309332070108953,0.317385125532923,0.331596399810516,0.360018948365703,0.424443391757461,0.496447181430602
"0.4",0.399336807200379,0.405495026054003,0.410705826622454,0.436759829464709,0.467077214590242,0.548081477972525,0.632401705352913
"0.5",0.49928943628612,0.509237328280436,0.518711511132165,0.542396968261487,0.582188536238749,0.665087636191378,0.748460445286594
"0.6",0.599242065371862,0.605400284225486,0.617243012790147,0.64092846991947,0.677877783041213,0.766935101847466,0.857887257224064
"0.7",0.699194694457603,0.708668877309332,0.715774514448129,0.74372335386073,0.787304594978683,0.881099005210801,0.97726196115585
"0.8",0.799147323543344,0.809568924680246,0.817621980104216,0.846991946944576,0.889625769777357,0.981999052581715,1
"0.9",0.899099952629086,0.910468972051161,0.91994315490289,0.950260540028423,0.991473235433444,1,1
"1",0.999526290857414,1,1,1,1,1,1
