SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
NsiI.TP436966,3,208286,0.000261665423266243,NA,0.0990566037735849,NA,NA,0.695380032454088,NA
PstI.TP1159423,11,8140,0.000504629921955071,NA,0.405660377358491,NA,NA,0.695380032454088,NA
PstI.TP1052140,6,19137861,0.00103326971162573,NA,0.0990566037735849,NA,NA,0.934349733260832,NA
PstI.TP457393,1,60097068,0.00135609540386188,NA,0.207547169811321,NA,NA,0.934349733260832,NA
PstI.TP895159,11,6243,0.00277895288012829,NA,0.160377358490566,NA,NA,0.949167324132071,NA
PstI.TP245404,1,79960134,0.00327799629467384,NA,0.150943396226415,NA,NA,0.949167324132071,NA
PstI.TP1071296,11,7466,0.00377722836078332,NA,0.132075471698113,NA,NA,0.949167324132071,NA
NsiI.TP819458,11,19172,0.00400801146547396,NA,0.108490566037736,NA,NA,0.949167324132071,NA
NsiI.TP394481,1,72690463,0.00415679593401137,NA,0.316037735849057,NA,NA,0.949167324132071,NA
NsiI.TP55777,4,64398950,0.00439616973673472,NA,0.108490566037736,NA,NA,0.949167324132071,NA
NsiI.TP560012,11,16067,0.00447317319308538,NA,0.297169811320755,NA,NA,0.949167324132071,NA
PstI.TP360841,2,2832783,0.00547735420524068,NA,0.400943396226415,NA,NA,0.949167324132071,NA
PstI.TP365645,1,61353360,0.00576601060596594,NA,0.108490566037736,NA,NA,0.949167324132071,NA
PstI.TP490779,11,3725,0.00582412908607858,NA,0.0613207547169811,NA,NA,0.949167324132071,NA
NsiI.TP481176,1,7350098,0.00582558376475198,NA,0.245283018867925,NA,NA,0.949167324132071,NA
PstI.TP532426,7,64966356,0.00589111333276742,NA,0.476415094339623,NA,NA,0.949167324132071,NA
PstI.TP708955,4,2043677,0.00680837352780614,NA,0.10377358490566,NA,NA,0.949167324132071,NA
PstI.TP325958,3,54129415,0.0068708402835727,NA,0.283018867924528,NA,NA,0.949167324132071,NA
PstI.TP865711,11,6040,0.00800313883268034,NA,0.481132075471698,NA,NA,0.949167324132071,NA
PstI.TP1100905,3,73743770,0.00863320624622652,NA,0.080188679245283,NA,NA,0.949167324132071,NA
PstI.TP548709,2,61335066,0.00936344383106618,NA,0.0660377358490566,NA,NA,0.949167324132071,NA
PstI.TP1226186,3,7342289,0.00938734485023158,NA,0.292452830188679,NA,NA,0.949167324132071,NA
PstI.TP1009631,1,4625223,0.00966643852592061,NA,0.0707547169811321,NA,NA,0.949167324132071,NA
PstI.TP1281273,9,52305676,0.00990104099365389,NA,0.264150943396226,NA,NA,0.949167324132071,NA
PstI.TP332845,3,68039381,0.0107662919317616,NA,0.452830188679245,NA,NA,0.949167324132071,NA
PstI.TP719659,10,54993631,0.0109863622537614,NA,0.433962264150943,NA,NA,0.949167324132071,NA
