"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.010183299389002,0.010183299389002,0.010183299389002,0.0122199592668024,0.0169721656483367,0.0291921249151392
"0.05",0.0488798370672098,0.0515953835709437,0.0529531568228106,0.0583842498302783,0.0672097759674134,0.0943652410047522,0.126272912423625
"0.1",0.0991174473862865,0.100475220638153,0.103190767141887,0.11541072640869,0.130346232179226,0.161575016972166,0.213849287169043
"0.2",0.198913781398506,0.207060420909708,0.211812627291242,0.226748133061779,0.257298031228785,0.331975560081466,0.409368635437882
"0.3",0.298710115410726,0.308214528173795,0.316361167684997,0.341479972844535,0.38357094365241,0.479972844534963,0.575695858791582
"0.4",0.39918533604888,0.408010862186015,0.414120841819416,0.446028513238289,0.4989816700611,0.59877800407332,0.701968771215207
"0.5",0.4989816700611,0.509843856076035,0.517311608961303,0.545824847250509,0.599456890699253,0.701968771215207,0.816700610997963
"0.6",0.59877800407332,0.608282416836388,0.614392396469789,0.640190088255261,0.701968771215207,0.816700610997963,0.936863543788187
"0.7",0.699253224711473,0.710115410726409,0.717583163611677,0.745417515274949,0.814663951120163,0.934147997284454,1
"0.8",0.799049558723693,0.808553971486762,0.820095044127631,0.860828241683639,0.914460285132383,1,1
"0.9",0.898845892735913,0.909708078750849,0.923964697895451,0.949762389680923,1,1,1
"1",0.999321113374066,1,1,1,1,1,1
