"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.010183299389002,0.010183299389002,0.0122199592668024,0.0169721656483367,0.0285132382892057,0.0454854039375424
"0.05",0.0488798370672098,0.0515953835709437,0.0529531568228106,0.0610997963340122,0.0733197556008147,0.100475220638153,0.145960624575696
"0.1",0.0991174473862865,0.100475220638153,0.104548540393754,0.114052953156823,0.143245078071962,0.182620502376103,0.245756958587916
"0.2",0.198913781398506,0.206381534283775,0.212491513917176,0.23489477257298,0.270875763747454,0.362525458248472,0.449422946367957
"0.3",0.298710115410726,0.305498981670061,0.317718940936864,0.346232179226069,0.386286490156144,0.486082824168364,0.602851323828921
"0.4",0.39918533604888,0.409368635437882,0.423625254582485,0.45213849287169,0.511201629327902,0.619823489477257,0.742701968771215
"0.5",0.4989816700611,0.512559402579769,0.524779361846572,0.550577053632043,0.611676849966056,0.728445349626612,0.869653767820774
"0.6",0.59877800407332,0.610319076714189,0.61846571622539,0.645621181262729,0.711473183978276,0.852681602172437,0.978954514596062
"0.7",0.699253224711473,0.713509843856076,0.725050916496945,0.774609640190088,0.844534962661236,0.966055668703327,1
"0.8",0.799049558723693,0.813306177868296,0.822131704005431,0.857433808553971,0.926001357773252,1,1
"0.9",0.898845892735913,0.913781398506449,0.926680244399185,0.962661235573659,1,1,1
"1",0.999321113374066,1,1,1,1,1,1
