"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.00950441276306857,0.010183299389002,0.0108621860149355,0.0122199592668024,0.0257976917854718,0.0380176510522743
"0.05",0.0488798370672098,0.0522742701968771,0.0529531568228106,0.0583842498302783,0.0692464358452139,0.0923285811269518,0.116768499660557
"0.1",0.0991174473862865,0.100475220638153,0.102511880515954,0.114731839782756,0.136456211812627,0.18194161575017,0.244399185336049
"0.2",0.198913781398506,0.205023761031908,0.213170400543109,0.228784792939579,0.259334691106585,0.331296673455533,0.404616429056348
"0.3",0.298710115410726,0.306177868295995,0.312287847929396,0.336727766463001,0.368635437881874,0.475220638153428,0.571622539035981
"0.4",0.39918533604888,0.408010862186015,0.412763068567549,0.456211812627291,0.505091649694501,0.61846571622539,0.73591310251188
"0.5",0.4989816700611,0.505770536320434,0.515953835709437,0.548540393754243,0.607603530210455,0.728445349626612,0.846571622539036
"0.6",0.59877800407332,0.611676849966056,0.625254582484725,0.661235573659199,0.721656483367278,0.838424983027834,0.957230142566191
"0.7",0.699253224711473,0.709436524100475,0.720298710115411,0.74949083503055,0.811948404616429,0.934826883910387,1
"0.8",0.799049558723693,0.811948404616429,0.826883910386965,0.858791581805838,0.919891378139851,1,1
"0.9",0.898845892735913,0.917175831636117,0.934147997284454,0.96673455532926,1,1,1
"1",0.999321113374066,1,1,1,1,1,1
