"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.00950441276306857,0.00950441276306857,0.011541072640869,0.0156143923964698,0.0278343516632722,0.044806517311609
"0.05",0.0488798370672098,0.0522742701968771,0.054989816700611,0.0604209097080788,0.0760353021045485,0.129667345553293,0.186014935505771
"0.1",0.0991174473862865,0.104548540393754,0.107942973523422,0.130346232179226,0.156143923964698,0.219959266802444,0.310930074677529
"0.2",0.198913781398506,0.206381534283775,0.21724372029871,0.238968092328581,0.284453496266124,0.389002036659878,0.527494908350306
"0.3",0.298710115410726,0.311608961303462,0.320434487440597,0.350984385607604,0.413441955193483,0.549219280380177,0.697895451459606
"0.4",0.39918533604888,0.413441955193483,0.429056347589952,0.46775288526816,0.537678207739308,0.682281059063136,0.830957230142566
"0.5",0.4989816700611,0.515274949083503,0.528173794976239,0.562118126272912,0.639511201629328,0.785471826205024,0.947725729803123
"0.6",0.59877800407332,0.61642905634759,0.63204344874406,0.680923285811269,0.750848608282417,0.909029192124915,1
"0.7",0.699253224711473,0.712152070604209,0.729803122878479,0.76917854718262,0.84928716904277,1,1
"0.8",0.799049558723693,0.816700610997963,0.836388323150034,0.881873727087576,0.971486761710794,1,1
"0.9",0.898845892735913,0.91581805838425,0.932790224032587,0.983706720977597,1,1,1
"1",0.999321113374066,1,1,1,1,1,1
