SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP475426,6,51284047,1.61380649281718e-08,0.399193548387097,124,0,0.297888306655856,0.00020975155723467,0.752602112831409
PstI.TP1031387,11,    7167,1.76159833001637e-08,0.315423150882954,124,0,0.296083220957686,0.00020975155723467,1.35503525990048
NsiI.TP251198,11,   11959,2.398622671739e-08,0.169181035461555,124,0,0.289746787264165,0.00020975155723467,1.32169407331893
NsiI.TP788653,10,43096241,3.91487434825513e-08,0.41852623891346,124,0,0.279761222137113,0.00020994874334132,1.11948535719797
NsiI.TP656596,11,   17207,4.27922139919675e-08,0.498524857816981,124,0,0.277956661294007,0.00020994874334132,1.12548871857654
PstI.TP1176683,11,    8290,5.38271994899603e-08,0.133674994750814,124,0,0.273317433589535,0.00020994874334132,1.20653128842737
PstI.TP1059831,9,42337221,5.60204773724648e-08,0.325087053094007,124,0,0.272511765869522,0.00020994874334132,-0.857850626720442
PstI.TP1108784,10,60551645,6.58156411660096e-08,0.375647880398967,124,0,0.269266955225495,0.000211264250787846,1.15838760627276
PstI.TP928866,2,59221226,8.88153619319844e-08,0.229301051634262,124,0,0.26325682401434,0.000211264250787846,-0.770516376345182
PstI.TP1101578,3,66383201,1.00025209090366e-07,0.483254151191157,124,0,0.260882128215191,0.000211264250787846,1.35563709552032
NsiI.TP9939,11,    9230,1.05852013799721e-07,0.386984256000859,124,0,0.2597527337218,0.000211264250787846,-0.92656077616513
NsiI.TP596715,9, 5732661,1.13502738330968e-07,0.495999150068434,124,0,0.258362316285931,0.000211264250787846,-0.980615627199976
PstI.TP1271311,8,59289474,1.17574024178437e-07,0.200547657774953,124,0,0.257660823873277,0.000211264250787846,1.04193230240954
PstI.TP227983,2, 1895497,1.20584172380616e-07,0.177321589817599,124,0,0.25715788945956,0.000211264250787846,-0.981473220916055
PstI.TP803702,11,    5570,1.20796057094522e-07,0.127954261372741,124,0,0.25712297075723,0.000211264250787846,-0.958600773410882
NsiI.TP693777,1,69767711,1.68366481610672e-07,0.384042750046127,124,0,0.250538638862911,0.00025673613016162,-1.47742142086768
PstI.TP337856,6,43347995,1.71306792328841e-07,0.360824330260191,124,0,0.250196405468145,0.00025673613016162,-0.688929660787604
NsiI.TP771022,4,47845770,1.86188034115559e-07,0.305743563908091,124,0,0.248551259940813,0.00025673613016162,0.91457693831632
NsiI.TP450682,11,   14469,2.09429651813182e-07,0.111575807226143,124,0,0.246232351477109,0.00025673613016162,0.942931047273512
NsiI.TP291680,11,   12345,2.09696980153274e-07,0.152081680597419,124,0,0.246207231250526,0.00025673613016162,-0.835659633930504
NsiI.TP448700,3,70521931,2.11890664282887e-07,0.255428411829882,124,0,0.246002319055376,0.00025673613016162,1.12578172338968
NsiI.TP672133,11,   17407,2.15300558952338e-07,0.437638477875277,124,0,0.245688050089421,0.00025673613016162,0.895487243795371
NsiI.TP336234,11,   12829,2.73002314175678e-07,0.122775345466312,124,0,0.24102460914118,0.000295003840860996,-0.901698401564465
NsiI.TP85829,11,   10080,2.84760437873849e-07,0.461751377096276,124,0,0.240198534391372,0.000295003840860996,-1.00104393347994
PstI.TP1191629,11,    8424,2.87061825688249e-07,0.0846774193548387,124,0,0.240040919000615,0.000295003840860996,-1.40979343706624
PstI.TP412468,5, 2785213,2.96260631515438e-07,0.310774558613214,124,0,0.239423515083275,0.000295003840860996,-0.706673081741746
PstI.TP389984,5,14746564,3.03617584174998e-07,0.389618684684474,124,0,0.238943621479117,0.000295003840860996,-1.19959895971044
PstI.TP769916,10,20422502,3.17558232536815e-07,0.137510631870658,124,0,0.238065904881225,0.000297529381156101,-0.985622669654617
NsiI.TP248673,11,   11927,3.484434170025e-07,0.298992261074995,124,0,0.236253510128909,0.000307399312316884,0.882231230898944
PstI.TP654004,9, 2357362,3.60610237023998e-07,0.359442963678494,124,0,0.235584085538839,0.000307399312316884,0.893536143468773
