SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
NsiI.TP632002,1,70863814,0.000121194540906892,0.229259510700863,116,0.338595489138312,0.429738228890551,0.982263158071433,0.170859953163917
NsiI.TP463976,1,75324039,0.000176764692081484,0.110306707230113,116,0.338595489138312,0.42507670195778,0.982263158071433,-0.29610860616018
NsiI.TP369347,1,79354958,0.0002227549906498,0.390194303332835,116,0.338595489138312,0.422241046451999,0.982263158071433,0.128814583379628
NsiI.TP728788,11,   18071,0.000228521666578722,0.0943236053990847,116,0.338595489138312,0.421928610372763,0.982263158071433,-0.296725846609738
PstI.TP319062,11,    2525,0.000289814314508861,0.103219239558457,116,0.338595489138312,0.41903327158343,0.982263158071433,-0.230880589014875
PstI.TP1165702,11,    8193,0.000320843864828799,0.0991379310344828,116,0.338595489138312,0.41779900505481,0.982263158071433,0.295412840662623
NsiI.TP32455,6, 6026230,0.000339482928117274,0.0568748064634922,116,0.338595489138312,0.417115114275549,0.982263158071433,0.241796983953115
NsiI.TP544241,7,55634342,0.00036591654727102,0.103448275862069,116,0.338595489138312,0.416208506351336,0.982263158071433,-0.218692700317647
NsiI.TP338725,7,57292523,0.000491670589586427,0.103448275862069,116,0.338595489138312,0.412653396854274,0.982263158071433,0.197143731098578
NsiI.TP789014,1,28276920,0.000513717830750429,0.123297651976148,116,0.338595489138312,0.412127771445607,0.982263158071433,0.255214121727284
PstI.TP491926,3,62555932,0.000582818734120959,0.462751079538923,116,0.338595489138312,0.410618845813158,0.982263158071433,0.21166083656691
PstI.TP135889,1,73564522,0.000680088939865834,0.148884002682248,116,0.338595489138312,0.408780152804985,0.982263158071433,-0.203510095750114
NsiI.TP534247,4, 6601698,0.000686924692957142,0.1295751211178,116,0.338595489138312,0.408661270832013,0.982263158071433,0.306715414028737
PstI.TP112712,8,62314513,0.000690229644331719,0.394711604273356,116,0.338595489138312,0.408604228540598,0.982263158071433,0.139667268793021
PstI.TP28921,11,     220,0.00082072489791838,0.287326028357833,116,0.338595489138312,0.406551129231252,0.982263158071433,-0.127071465951346
NsiI.TP431718,9,57738826,0.000837904042199525,0.221296063062054,116,0.338595489138312,0.406306155058138,0.982263158071433,-0.248486793165608
NsiI.TP723677,3,62767764,0.000897900870838547,0.348465277759109,116,0.338595489138312,0.40548933914497,0.982263158071433,0.119678054483995
PstI.TP212432,11,    1738,0.00105450223394413,0.0824450521959627,116,0.338595489138312,0.403596476125719,0.982263158071433,0.225001292467056
PstI.TP202284,10,56175041,0.0010615048009867,0.285813818062054,116,0.338595489138312,0.403518726487878,0.982263158071433,0.151148795129413
NsiI.TP697503,6,11491757,0.00114301677993173,0.370436798688194,116,0.338595489138312,0.402650616293144,0.982263158071433,0.233386379968032
NsiI.TP631772,10,49543233,0.00120930755733494,0.214468715011865,116,0.338595489138312,0.401990304680127,0.982263158071433,-0.194687559896275
PstI.TP819380,1,66643342,0.0012360604918899,0.0533054122710548,116,0.338595489138312,0.401734302049038,0.982263158071433,0.262264012569107
NsiI.TP691582,11,   17641,0.00124193950957145,0.246719966659231,116,0.338595489138312,0.401678808692608,0.982263158071433,0.138297605043436
NsiI.TP559357,11,   16057,0.00126796024831965,0.113593682183004,116,0.338595489138312,0.401436393925738,0.982263158071433,0.185888169101507
NsiI.TP404690,11,   13569,0.00126995290926361,0.121650745261427,116,0.338595489138312,0.401418041228823,0.982263158071433,-0.170456961178442
NsiI.TP819642,11,   19177,0.00130231546348989,0.223032022911479,116,0.338595489138312,0.401124054348764,0.982263158071433,0.148311770160157
PstI.TP879786,11,    6143,0.00131133302374372,0.0943673838201494,116,0.338595489138312,0.401043474884231,0.982263158071433,0.250312861027762
NsiI.TP712947,11,   17912,0.00151134036445119,0.237556894106043,116,0.338595489138312,0.399389342134001,0.982263158071433,0.215880715568321
