SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP454165,7, 1503587,0.000363857946644456,0.0258620689655172,106,NA,NA,NA
PstI.TP1193013,6,60825902,0.000391542413100179,0.103448275862069,106,NA,NA,NA
PstI.TP208272,6,53679758,0.000925037555961367,0.370689655172414,106,NA,NA,NA
PstI.TP417865,1, 2030761,0.000931199542112616,0.362068965517241,106,NA,NA,NA
PstI.TP836656,2,74973104,0.0013230066359487,0.137931034482759,106,NA,NA,NA
PstI.TP1012704,11,    7027,0.00144309644372673,0.107758620689655,106,NA,NA,NA
PstI.TP613754,9, 2094002,0.00160630255900823,0.211206896551724,106,NA,NA,NA
PstI.TP677745,1, 5751851,0.00160905966555574,0.211206896551724,106,NA,NA,NA
PstI.TP1059573,1, 3357749,0.00166355163124708,0.163793103448276,106,NA,NA,NA
PstI.TP701371,1, 9558859,0.001796926345895,0.0732758620689655,106,NA,NA,NA
PstI.TP801278,6,48713165,0.00226191429083498,0.0603448275862069,106,NA,NA,NA
PstI.TP1275363,11,    8983,0.00246138600395556,0.0775862068965517,106,NA,NA,NA
PstI.TP153473,2,49922484,0.00253430063034051,0.487068965517241,106,NA,NA,NA
PstI.TP1161045,2,61497818,0.00274702306920869,0.0560344827586207,106,NA,NA,NA
PstI.TP114435,6,51935989,0.00299745892275293,0.413793103448276,106,NA,NA,NA
PstI.TP364228,9,56945624,0.0031581727418547,0.193965517241379,106,NA,NA,NA
PstI.TP1141531,11,    7998,0.00333624569029405,0.237068965517241,106,NA,NA,NA
PstI.TP212400,11,    1736,0.00412336013976407,0.0258620689655172,106,NA,NA,NA
PstI.TP374544,3,63699323,0.00432900600895903,0.0129310344827587,106,NA,NA,NA
PstI.TP143719,6,59895028,0.00498700394455902,0.0301724137931034,106,NA,NA,NA
PstI.TP751721,9,50513395,0.00539212429030923,0.15948275862069,106,NA,NA,NA
PstI.TP349556,9,56207028,0.0054892320318593,0.0689655172413793,106,NA,NA,NA
PstI.TP357677,1,76102511,0.00664146985478624,0.387931034482759,106,NA,NA,NA
NsiI.TP766057,7,61710211,0.00707143471601641,0.107758620689655,106,NA,NA,NA
NsiI.TP39895,11,    9610,0.00710374428828178,0.267241379310345,106,NA,NA,NA
PstI.TP374511,1, 3576636,0.00741377270187777,0.133620689655172,106,NA,NA,NA
NsiI.TP742789,1,56568036,0.00765845965450865,0.0474137931034483,106,NA,NA,NA
PstI.TP581762,4,62741281,0.00822887496450611,0.0258620689655172,106,NA,NA,NA
PstI.TP338249,9, 1847859,0.0083358878044658,0.021551724137931,106,NA,NA,NA
PstI.TP1173442,11,    8253,0.00838242778474153,0.0775862068965517,106,NA,NA,NA
