SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP453248,1,    3988,114,0.223137538191213,0.599866050599874,0.0758824717405064
GFSSContig17137_940,1,   36536,114,-0.643618679501242,0.599866050599874,-0.344342976063577
PstI.TP1112203,1,   63590,114,0.296096599408186,0.599866050599874,0.0488938015679404
PstI.TP506588,1,   80675,114,-1.02862824096162,0.599866050599874,-0.171917940205089
PstI.TP989644,1,   80828,114,-1.02622733996315,0.599866050599874,-0.320353047053173
PstI.TP312105,1,   81356,114,1.01828294454622,0.599866050599874,0.221528842694395
PstI.TP863331,1,  161269,114,0.0546141119311405,0.599866050599874,0.0112528477232455
NsiI.TP611047,1,  185165,114,-0.458822590382647,0.599866050599874,-0.0891476119464691
NsiI.TP611046,1,  185173,114,0.702848328657994,0.599866050599874,0.116161130848957
PstI.TP1169914,1,  194807,114,-0.326261470057029,0.599866050599874,-0.0589336502319306
NsiI.TP96063,1,  195779,114,-0.0417269542702492,0.599866050599874,-0.00813375997614443
NsiI.TP521153,1,  258294,114,0.46982498195092,0.599866050599874,0.0909506422520103
PstI.TP271714,1,  262844,114,0.144558617101241,0.599866050599874,0.0427468196180449
PstI.TP424788,1,  263370,114,-1.03586491441124,0.599866050599874,-0.204133811448209
PstI.TP811380,1,  281841,114,0.651703600258174,0.599866050599874,0.117625974602709
PstI.TP931820,1,  284314,114,-0.789120049104343,0.599866050599874,-0.16003139212609
NsiI.TP426085,1,  284999,114,-0.41155706916645,0.599866050599874,-0.0817666077511097
NsiI.TP148773,1,  285352,114,0.641990041115309,0.599866050599874,0.125185636694697
NsiI.TP148774,1,  285397,114,-0.440223741737109,0.599866050599874,-0.090246551944323
PstI.TP301730,1,  298129,114,1.18785059261311,0.599866050599874,0.234251710491704
PstI.TP710662,1,  335281,114,1.15691687839105,0.599866050599874,0.452756155888228
PstI.TP1043924,1,  365760,114,-0.659396322947737,0.599866050599874,-0.166913494100293
PstI.TP1043926,1,  365816,114,-0.881733898511612,0.599866050599874,-0.194251535690268
NsiI.TP414280,1,  378096,114,0.600001244698185,0.599866050599874,0.11227899009275
NsiI.TP807695,1,  389941,114,-1.19012974120887,0.599866050599874,-0.299424301166774
NsiI.TP687955,1,  398596,114,0.59185628779176,0.599866050599874,0.0990489981617256
PstI.TP948856,1,  403321,114,-0.20773980228436,0.599866050599874,-0.0357057298717598
NsiI.TP122940,1,  430012,114,-0.418124801968278,0.599866050599874,-0.0981576948012138
NsiI.TP703893,1,  450123,114,-1.50032426040276,0.599866050599874,-0.30178130310142
PstI.TP1026667,1,  480929,114,-0.658794822451571,0.599866050599874,-0.104707239365728
NsiI.TP413787,1,  481003,114,0.161100454928822,0.599866050599874,0.0422482030713888
NsiI.TP591161,1,  512907,114,-2.27074566473198,0.599866050599874,-0.405665134277989
NsiI.TP260303,1,  526218,114,-0.542628116281809,0.599866050599874,-0.117465919170816
