SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
NsiI.TP56527,11,    9790,1.60647615454735e-14,0.0772743622339823,114,NA,NA,4.21442954383953e-10,NA
PstI.TP450151,4,64705272,3.96499769976532e-11,0.0624019169704249,114,NA,NA,3.79161328454709e-07,NA
NsiI.TP216625,7,57473921,4.33591516872808e-11,0.0770873420713858,114,NA,NA,3.79161328454709e-07,NA
NsiI.TP616628,8,62167326,9.86274679767087e-11,0.240951934692428,114,NA,NA,6.46848248725244e-07,NA
NsiI.TP282845,2,21883367,2.43418197717581e-10,0.124746922385099,114,NA,NA,1.08354677424369e-06,NA
NsiI.TP245242,10,15872817,2.47818885624081e-10,0.110390085668675,114,NA,NA,1.08354677424369e-06,NA
NsiI.TP95031,6,54950661,6.73522912205164e-10,0.0810761510444037,114,NA,NA,2.52417143982718e-06,NA
NsiI.TP618185,11,   16758,1.94878361865393e-09,0.0622118716477931,114,NA,NA,6.00437290741357e-06,NA
PstI.TP1176715,11,    8291,2.05989769637578e-09,0.0502967995410798,114,NA,NA,6.00437290741357e-06,NA
PstI.TP992537,11,    6892,2.35505212419773e-09,0.0611716895926809,114,NA,NA,6.17824374262033e-06,NA
PstI.TP485067,10,46676286,5.09265345084705e-09,0.0733565511685634,114,NA,NA,1.21455155117747e-05,NA
NsiI.TP151699,5,12373387,5.65443041120237e-09,0.0901586527156447,114,NA,NA,1.23615272839569e-05,NA
NsiI.TP454398,3,27980767,6.76479315696852e-09,0.054444013731742,114,NA,NA,1.36513525907625e-05,NA
NsiI.TP423888,9, 7279333,2.76350150882419e-08,0.0937571536455095,114,NA,NA,5.1784070416067e-05,NA
NsiI.TP296058,7,41533730,4.63264896006534e-08,0.235294117647059,114,NA,NA,8.10219418789027e-05,NA
NsiI.TP510014,10, 3497449,9.0280070871299e-08,0.0923788606860253,114,NA,NA,0.000148025461202354,NA
NsiI.TP375196,2,67765806,1.10882060003709e-07,0.0564018548285407,114,NA,NA,0.000166296627463548,NA
PstI.TP983141,1, 8569458,1.14101520711438e-07,0.0570139268121579,114,NA,NA,0.000166296627463548,NA
NsiI.TP622418,10,54090606,1.80758686982615e-07,0.061649965732586,114,NA,NA,0.000249580178647469,NA
NsiI.TP825160,10, 1851025,2.43904824189799e-07,0.0722606331763228,114,NA,NA,0.000308008684329842,NA
PstI.TP1225942,11,    8638,2.46557229965948e-07,0.069461733916892,114,NA,NA,0.000308008684329842,NA
NsiI.TP427815,11,   13987,2.99216193731258e-07,0.14573428441354,114,NA,NA,0.000347174767505716,NA
PstI.TP858495,8, 3962414,3.16176125249504e-07,0.054018286480198,114,NA,NA,0.000347174767505716,NA
NsiI.TP516545,11,   15502,3.17610521465929e-07,0.0673983182577477,114,NA,NA,0.000347174767505716,NA
PstI.TP410682,11,    3180,4.00831925329606e-07,0.0505237965745414,114,NA,NA,0.000420616989163875,NA
PstI.TP378617,2,76813654,4.16875123576065e-07,0.0702777969815438,114,NA,NA,0.00042062699968825,NA
PstI.TP468410,11,    3560,4.78748087755998e-07,0.117856877877127,114,NA,NA,0.000447207027039446,NA
NsiI.TP112574,11,   10334,4.83320275946018e-07,0.0909720158845924,114,NA,NA,0.000447207027039446,NA
