SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP939255,7,61030767,0.00018576194379993,0.11437908496732,106,NA,NA,0.93502342567783,NA
NsiI.TP127729,4, 7462596,0.00022287193158961,0.0858593056013548,106,NA,NA,0.93502342567783,NA
PstI.TP652759,11,    4604,0.000241488522888314,0.430758004567757,106,NA,NA,0.93502342567783,NA
NsiI.TP420913,4,66929585,0.000242625155579301,0.107843137254902,106,NA,NA,0.93502342567783,NA
PstI.TP62991,2,63693247,0.000301325923128316,0.0851552002915039,106,NA,NA,0.93502342567783,NA
NsiI.TP701971,11,   17760,0.000523706082246943,0.126222163678784,106,NA,NA,0.93502342567783,NA
NsiI.TP735068,9,50754621,0.000527144858877873,0.226367870622606,106,NA,NA,0.93502342567783,NA
PstI.TP467914,10,55974804,0.000606435036046762,0.0699225704081087,106,NA,NA,0.93502342567783,NA
NsiI.TP78640,11,   10014,0.00100449079871428,0.0737395918634195,106,NA,NA,0.93502342567783,NA
PstI.TP68682,1,65572744,0.00102270140765682,0.057536150974163,106,NA,NA,0.93502342567783,NA
PstI.TP78611,6,44917420,0.00107967660501388,0.0863779918567646,106,NA,NA,0.93502342567783,NA
NsiI.TP271839,11,   12135,0.0010849230653274,0.0725201165951974,106,NA,NA,0.93502342567783,NA
NsiI.TP514212,3,41353039,0.00112247300798629,0.495533456868918,106,NA,NA,0.93502342567783,NA
NsiI.TP811762,11,   19074,0.00120361102965587,0.170532929040775,106,NA,NA,0.93502342567783,NA
NsiI.TP575345,11,   16257,0.00128205839994516,0.118525923062919,106,NA,NA,0.93502342567783,NA
PstI.TP49186,11,     416,0.00130153474402243,0.133505128989562,106,NA,NA,0.93502342567783,NA
PstI.TP761159,4, 5265528,0.00130298399176259,0.465781530342228,106,NA,NA,0.93502342567783,NA
PstI.TP119679,11,     995,0.00134242210365544,0.0542056701933749,106,NA,NA,0.93502342567783,NA
PstI.TP1103719,11,    7722,0.00134457201588399,0.186883775332262,106,NA,NA,0.93502342567783,NA
NsiI.TP30286,11,    9470,0.00135930989384108,0.0695155940119068,106,NA,NA,0.93502342567783,NA
PstI.TP1114341,1,23513036,0.00141755438021662,0.0840671553401671,106,NA,NA,0.93502342567783,NA
NsiI.TP822312,11,   19213,0.00151240684863344,0.0639724542352484,106,NA,NA,0.93502342567783,NA
