SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.438901549192874,NA,0.0272717609490506,116
PstI.TP453248,1,3988,0.49568188714329,NA,0.0862068965517241,116
GFSSContig17137_1860,1,35412,0.201461732585272,NA,0.0631155142405646,116
GFSSContig17137_940,1,36536,0.457299744696512,NA,0.0689655172413793,116
PstI.TP1112203,1,63590,0.58267790505419,NA,0.446540404737908,116
PstI.TP506588,1,80675,0.60740698479025,NA,0.434425937665112,116
PstI.TP989644,1,80828,0.0393533945806254,NA,0.0889383418239136,116
PstI.TP312105,1,81356,0.886082277648344,NA,0.341688464634489,116
NsiI.TP481742,1,154583,0.849441121364732,NA,0.0561104548580927,116
PstI.TP863331,1,161269,0.494274666194359,NA,0.30910554741954,116
NsiI.TP71772,1,180079,0.989146581843515,NA,0.0476336647095063,116
NsiI.TP611047,1,185165,0.213694318582025,NA,0.349394867573544,116
NsiI.TP611046,1,185173,0.331655912843007,NA,0.375149410434738,116
PstI.TP1169914,1,194807,0.0462560319883335,NA,0.411349766425558,116
NsiI.TP96063,1,195779,0.428716217712409,NA,0.372490146445912,116
NsiI.TP521153,1,258294,0.7792349627288,NA,0.272249872591269,116
PstI.TP271714,1,262844,0.33103262764653,NA,0.279779640903051,116
PstI.TP424788,1,263370,0.0134960900638843,NA,0.376013705198771,116
PstI.TP811380,1,281841,0.168675740380532,NA,0.304038069782942,116
PstI.TP931820,1,284314,0.00956996569976049,NA,0.167011712938672,116
NsiI.TP426085,1,284999,0.0463733981943009,NA,0.394489816471597,116
NsiI.TP148773,1,285352,0.515033774309006,NA,0.249106270398507,116
NsiI.TP148774,1,285397,0.42370019623499,NA,0.345698783365816,116
PstI.TP301730,1,298129,0.748579331179258,NA,0.465761290680047,116
PstI.TP710662,1,335281,0.714041060408918,NA,0.0607408163032074,116
NsiI.TP579900,1,335878,0.933019170894462,NA,0.0590825934353091,116
NsiI.TP443857,1,339059,0.970299377384933,NA,0.0576987671495282,116
PstI.TP1043924,1,365760,0.0420770587410639,NA,0.153709779728126,116
PstI.TP1043926,1,365816,0.493177222421474,NA,0.220266039211381,116
NsiI.TP414280,1,378096,0.124228453335158,NA,0.213218315285854,116
