SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP863331,1,  161269,96,0.316500894073425,0,0.142989497894438
PstI.TP271714,1,  262844,96,-1.2340003748329,0,-0.53766342305288
NsiI.TP148773,1,  285352,96,1.31267595189161,0,0.449736550019433
PstI.TP425356,1,  569039,96,-0.155185788680515,0,-0.0853553446581476
PstI.TP999740,1,  569491,96,0.511127924536026,0,0.216883231898402
NsiI.TP802651,1,  754114,96,0.298322575924082,0,0.117600269814144
NsiI.TP585976,1,  829048,96,-0.460191915733843,0,-0.20584803401462
PstI.TP1246584,1, 1015480,96,-2.00216452053651,0,-0.408597850146823
PstI.TP354591,1, 1050082,96,1.13323388038079,0,0.339981817182057
PstI.TP856852,1, 1153760,96,1.81097942621588,0,0.806288542406463
PstI.TP775725,1, 1175417,96,-0.384675756918325,0,-0.190911056714113
PstI.TP329515,1, 1537490,96,-0.290581838460805,0,-0.0805878892524815
PstI.TP1031399,1, 1661159,96,0.161688076970725,0,0.0432847848177498
PstI.TP417865,1, 2030761,96,0.02609304641256,0,0.00990206150452683
NsiI.TP666080,1, 2031570,96,-1.28570653186077,0,-0.552528174888838
PstI.TP885267,1, 2084430,96,0.0589716005930685,0,0.039395152188066
PstI.TP1294018,1, 2280325,96,-0.059213425717152,0,-0.0242813871778321
PstI.TP441536,1, 2816855,96,0.736400383667194,0,0.157307757190915
PstI.TP1085601,1, 2820903,96,0.928356887746176,0,0.483865926028486
PstI.TP525202,1, 2884119,96,-0.0946186940286984,0,-0.0425308283618287
PstI.TP1268585,1, 2988383,96,-1.47379440541214,0,-0.678066909538212
PstI.TP849876,1, 3050119,96,0.165841506570808,0,0.0559793077051542
PstI.TP626124,1, 3342723,96,0.302144655702705,0,0.227348656136701
PstI.TP1059573,1, 3357749,96,-0.838889954530532,0,-0.374843179456787
PstI.TP1244443,1, 3397749,96,-1.26715413033886,0,-0.459325644338124
PstI.TP726521,1, 3535515,96,0.567816929031725,0,0.309998499522282
PstI.TP374511,1, 3576636,96,1.46434499046868,0,0.569602352409203
PstI.TP1267977,1, 3576713,96,-0.00564702798895192,0,-0.00213619200385118
PstI.TP961085,1, 3705536,96,0.551204228132741,0,0.131950385180365
PstI.TP21889,1, 3705780,96,1.29294640332526,0,0.345000201656763
PstI.TP1053336,1, 3955998,96,-0.945300987994823,0,-0.469198908059502
NsiI.TP403662,1, 3957731,96,0.100083634318129,0,0.0336427659775673
PstI.TP891020,1, 4033768,96,0.469348860768372,0,0.189434182213066
PstI.TP629259,1, 4276027,96,1.55292789283427,0,0.417782551556143
PstI.TP140451,1, 4460094,96,0.0883144630658734,0,0.0272966011061047
NsiI.TP39399,1, 4465777,96,0.490780669708165,0,0.18037934744497
