"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00943396226415094,0.00979680696661829,0.0108853410740203,0.0119738751814224,0.0134252539912917,0.0188679245283019,0.0279390420899855
"0.05",0.0493468795355588,0.0522496371552975,0.0547895500725689,0.0660377358490566,0.079100145137881,0.108490566037736,0.141872278664731
"0.1",0.0994194484760522,0.103047895500726,0.106676342525399,0.11611030478955,0.131349782293179,0.172714078374456,0.227503628447025
"0.2",0.199564586357039,0.206095791001451,0.209361393323657,0.227503628447025,0.263788098693759,0.333454281567489,0.414368650217707
"0.3",0.299346879535559,0.306966618287373,0.314586357039187,0.340711175616836,0.381349782293179,0.461175616835994,0.554426705370102
"0.4",0.399492017416546,0.40711175616836,0.41799709724238,0.443396226415094,0.484034833091437,0.584179970972424,0.683236574746009
"0.5",0.499637155297533,0.511611030478955,0.522496371552975,0.545718432510885,0.601233671988389,0.698476052249637,0.798621190130624
"0.6",0.599419448476052,0.608127721335268,0.621190130624093,0.649854862119013,0.697024673439768,0.796806966618287,0.912191582002903
"0.7",0.699564586357039,0.707910014513788,0.719521044992743,0.750362844702467,0.800435413642961,0.916908563134978,1
"0.8",0.799346879535559,0.812046444121916,0.821117561683599,0.851233671988389,0.915094339622642,1,1
"0.9",0.899492017416546,0.913642960812772,0.928519593613933,0.959361393323657,1,1,1
"1",0.999637155297533,1,1,1,1,1,1
