SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP392482,1,17611146,0.000102930681501762,NA,0.0147058823529412,102
PstI.TP110898,10,9880843,0.000824962774411871,NA,0.0490196078431373,102
PstI.TP1071296,11,7466,0.000830178493377678,NA,0.137254901960784,102
PstI.TP577552,2,61335361,0.00106378572030139,NA,0.0294117647058824,102
PstI.TP114052,3,56021734,0.00145321874510694,NA,0.0294117647058824,102
NsiI.TP482576,11,14924,0.00147781756879724,NA,0.0245098039215686,102
PstI.TP373489,4,12025790,0.00157413894821949,NA,0.0196078431372549,102
PstI.TP1040729,4,54844080,0.0015961841405573,NA,0.225490196078431,102
PstI.TP1227790,9,48696731,0.00175945875092309,NA,0.0147058823529411,102
PstI.TP220394,11,1803,0.00180927778770238,NA,0.0294117647058824,102
PstI.TP401147,11,3119,0.00198313657704734,NA,0.0882352941176471,102
PstI.TP494387,1,70689700,0.00228555549254411,NA,0.0245098039215687,102
PstI.TP1094077,9,47740265,0.0023033734547478,NA,0.0441176470588235,102
PstI.TP1021466,1,68344473,0.0025266029282666,NA,0.0392156862745098,102
PstI.TP777320,4,3534524,0.00252846823012267,NA,0.0343137254901961,102
PstI.TP704244,3,50687892,0.00270374809370044,NA,0.053921568627451,102
PstI.TP794410,11,5494,0.00284856818924817,NA,0.053921568627451,102
PstI.TP188641,3,6088178,0.00287117347824784,NA,0.137254901960784,102
PstI.TP737962,11,5096,0.00292622084616441,NA,0.406862745098039,102
PstI.TP890801,2,72613106,0.00294156952888993,NA,0.0980392156862745,102
PstI.TP219830,2,76708479,0.00298569119332161,NA,0.0196078431372549,102
NsiI.TP486649,1,2601704,0.00321782935180693,NA,0.0441176470588235,102
PstI.TP130695,11,1099,0.00374509033824936,NA,0.0490196078431373,102
PstI.TP55941,6,51146867,0.00375240389112043,NA,0.254901960784314,102
PstI.TP1019197,11,7072,0.00408114543181988,NA,0.0392156862745098,102
PstI.TP63668,11,530,0.00432641263625682,NA,0.166666666666667,102
PstI.TP852023,4,51121423,0.00458934514384306,NA,0.0735294117647059,102
PstI.TP773822,1,60097008,0.00462762028252551,NA,0.0392156862745098,102
PstI.TP807327,11,5594,0.0046712128907453,NA,0.0245098039215687,102
PstI.TP10996,6,57974096,0.00540998683482677,NA,0.127450980392157,102
PstI.TP339945,11,2686,0.00593765775434157,NA,0.0637254901960784,102
PstI.TP664921,6,56510699,0.00595249330751271,NA,0.0245098039215687,102
PstI.TP1242757,11,8753,0.00644410098468648,NA,0.294117647058823,102
PstI.TP315072,8,3139123,0.00677342692126094,NA,0.382352941176471,102
PstI.TP1285,9,51564139,0.00692801004307404,NA,0.0490196078431373,102
PstI.TP770895,1,13263569,0.00708273200235606,NA,0.117647058823529,102
PstI.TP585747,7,57701465,0.00773033637991588,NA,0.0833333333333334,102
PstI.TP548667,1,53141843,0.00775065179142284,NA,0.0147058823529411,102
PstI.TP144413,11,1220,0.00792058363931545,NA,0.485294117647059,102
PstI.TP419952,1,13194145,0.00797242828253016,NA,0.0490196078431373,102
NsiI.TP130440,5,64727219,0.0087636169921311,NA,0.181372549019608,102
PstI.TP329239,11,2605,0.0088345215261366,NA,0.0147058823529412,102
PstI.TP938416,11,6563,0.00887177491221239,NA,0.053921568627451,102
PstI.TP209642,2,67215455,0.00888938608764938,NA,0.0245098039215687,102
PstI.TP249621,6,51555200,0.0091307552459728,NA,0.117647058823529,102
PstI.TP329411,11,2608,0.0092363818702953,NA,0.0196078431372549,102
PstI.TP1193013,6,60825902,0.00933214508394215,NA,0.112745098039216,102
PstI.TP457393,1,60097068,0.0096108044395389,NA,0.205882352941177,102
PstI.TP664847,11,4637,0.00966333618358785,NA,0.0392156862745098,102
PstI.TP277254,9,815106,0.00970608082906328,NA,0.318627450980392,102
PstI.TP552710,11,4086,0.00978873502786855,NA,0.0245098039215686,102
NsiI.TP241826,6,45324775,0.00986466362644061,NA,0.053921568627451,102
PstI.TP759023,6,46253378,0.010167249877651,NA,0.5,102
PstI.TP834454,11,5776,0.0102292989288247,NA,0.0784313725490196,102
PstI.TP308053,1,8330660,0.0102296478599952,NA,0.117647058823529,102
NsiI.TP609151,5,68282440,0.0107203216163216,NA,0.0931372549019608,102
PstI.TP1210085,4,5549411,0.0108164442927888,NA,0.0245098039215686,102
PstI.TP1172225,6,3890042,0.0108337924673065,NA,0.0147058823529411,102
PstI.TP1213378,1,46786394,0.0112371943776366,NA,0.0490196078431373,102
NsiI.TP262182,7,38847042,0.0116869913436792,NA,0.186274509803922,102
NsiI.TP499343,1,64103746,0.0118227947292104,NA,0.0196078431372549,102
PstI.TP205616,3,67708245,0.0118823543524005,NA,0.0490196078431373,102
PstI.TP582448,11,4183,0.0119160263572166,NA,0.0490196078431373,102
PstI.TP1148558,2,62049812,0.0122687926956727,NA,0.053921568627451,102
PstI.TP258621,1,74361721,0.0128114546717494,NA,0.0784313725490197,102
PstI.TP745785,6,45615805,0.0130765319672485,NA,0.382352941176471,102
PstI.TP1131191,6,56067093,0.0131460443871765,NA,0.0392156862745098,102
PstI.TP904259,3,66075604,0.0134909457441811,NA,0.0637254901960784,102
PstI.TP459121,1,78162835,0.0135364202078376,NA,0.0637254901960784,102
NsiI.TP758763,1,57499558,0.0138160197631748,NA,0.053921568627451,102
PstI.TP521834,4,53924496,0.014264195028019,NA,0.0735294117647058,102
NsiI.TP769756,1,9322002,0.0143010831122806,NA,0.00490196078431373,102
PstI.TP476886,2,55394288,0.0147155291202638,NA,0.215686274509804,102
PstI.TP166160,10,18059383,0.0150007985428951,NA,0.186274509803922,102
PstI.TP1059365,4,3535002,0.0150496284818362,NA,0.0245098039215686,102
NsiI.TP575744,1,66841969,0.0150674874714854,NA,0.0343137254901961,102
PstI.TP1132955,4,63683010,0.0152687540088172,NA,0.191176470588235,102
PstI.TP651320,5,35481232,0.0153104194413387,NA,0.259803921568627,102
PstI.TP1153923,3,72256661,0.0153479925948636,NA,0.0392156862745098,102
PstI.TP178843,10,51681279,0.0157895532941716,NA,0.0784313725490197,102
PstI.TP1175455,6,49891048,0.0158382899661308,NA,0.0343137254901961,102
PstI.TP1080476,11,7547,0.0160262009681522,NA,0.0245098039215687,102
NsiI.TP440766,3,5753690,0.0164404957499458,NA,0.0490196078431373,102
PstI.TP548769,11,4062,0.0166482986519617,NA,0.053921568627451,102
PstI.TP339412,1,72911521,0.0170441550182854,NA,0.0245098039215686,102
PstI.TP164629,6,45941359,0.0178279030892976,NA,0.0196078431372549,102
PstI.TP411848,11,3188,0.0183895375485655,NA,0.475490196078431,102
PstI.TP1200270,2,13518060,0.0189327696566892,NA,0.112745098039216,102
PstI.TP460627,1,59468543,0.0189882618565932,NA,0.0294117647058824,102
PstI.TP424478,11,3280,0.0190589677644325,NA,0.0294117647058824,102
NsiI.TP501941,3,65413138,0.0191999967441407,NA,0.0245098039215687,102
PstI.TP132713,4,1009711,0.0192359844753404,NA,0.0294117647058824,102
PstI.TP744920,11,5140,0.0192822213449907,NA,0.0147058823529412,102
PstI.TP15780,9,56211895,0.0195617085149564,NA,0.17156862745098,102
PstI.TP702574,6,57893505,0.0195782465531907,NA,0.0294117647058824,102
PstI.TP464711,10,50362823,0.019751877599219,NA,0.0245098039215687,102
PstI.TP1280623,3,7412529,0.0197944471738449,NA,0.0588235294117647,102
PstI.TP124945,5,41255313,0.0201202977685705,NA,0.127450980392157,102
PstI.TP1106149,1,10181736,0.0201811673767804,NA,0.191176470588235,102
PstI.TP229716,2,52006699,0.0201944138785451,NA,0.0294117647058824,102
NsiI.TP766407,4,7198620,0.0202552202182874,NA,0.0294117647058824,102
PstI.TP1181476,5,2299991,0.0203724026389205,NA,0.235294117647059,102
PstI.TP1020277,1,23246220,0.0204773406628553,NA,0.0343137254901961,102
PstI.TP143333,4,44467739,0.0211002117597242,NA,0.0735294117647059,102
PstI.TP226901,11,1863,0.021142106996099,NA,0.0637254901960784,102
PstI.TP1153192,3,6746550,0.0212751476993193,NA,0.0196078431372549,102
PstI.TP256025,6,39923562,0.0212834741859139,NA,0.42156862745098,102
PstI.TP809778,10,8543510,0.0214964150973255,NA,0.0343137254901961,102
PstI.TP1040911,9,57488127,0.0217715541252643,NA,0.0294117647058824,102
NsiI.TP311723,6,61255833,0.0218893443299235,NA,0.21078431372549,102
PstI.TP1027117,3,70383646,0.0219196579593781,NA,0.0686274509803922,102
PstI.TP929497,2,60716322,0.0224545748447525,NA,0.117647058823529,102
PstI.TP304860,1,74969305,0.0226304906434386,NA,0.0245098039215687,102
PstI.TP1025634,2,71277610,0.0228590648672816,NA,0.0735294117647059,102
PstI.TP454285,2,63153549,0.0232075443051518,NA,0.0637254901960784,102
PstI.TP856013,11,5962,0.0237483012063678,NA,0.053921568627451,102
PstI.TP544549,6,2226986,0.0238722824945377,NA,0.0147058823529411,102
NsiI.TP503258,6,51868615,0.0242161759398799,NA,0.200980392156863,102
PstI.TP1250222,11,8799,0.0242182483891777,NA,0.053921568627451,102
NsiI.TP436743,10,58539618,0.0244125244531315,NA,0.0294117647058824,102
