SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP727162,5,15122057,0.000336694871658668,NA,0.153846153846154,104
PstI.TP935926,6,55352294,0.000388780022057161,NA,0.317307692307692,104
PstI.TP364469,1,15807512,0.000497664780107569,NA,0.0961538461538461,104
NsiI.TP362113,11,13122,0.000861087158697019,NA,0.0144230769230769,104
PstI.TP694469,2,61192392,0.00125927194936813,NA,0.288461538461538,104
PstI.TP1077538,11,7514,0.00145461853752559,NA,0.177884615384615,104
PstI.TP780884,7,54360893,0.00153687070058438,NA,0.0817307692307692,104
NsiI.TP211613,4,51742137,0.00172843969804057,NA,0.0192307692307692,104
PstI.TP881184,2,76620224,0.00180134281148224,NA,0.100961538461538,104
PstI.TP686919,3,15422502,0.00221395826924302,NA,0.264423076923077,104
PstI.TP931336,4,65707584,0.00240559121043301,NA,0.139423076923077,104
PstI.TP114435,6,51935989,0.0026092990851025,NA,0.418269230769231,104
NsiI.TP56324,9,53718156,0.00295061440255998,NA,0.110576923076923,104
PstI.TP770204,3,67523376,0.00305473445291225,NA,0.0576923076923077,104
PstI.TP206335,11,1688,0.00315759225119286,NA,0.110576923076923,104
NsiI.TP452950,4,59507302,0.00339172215348116,NA,0.177884615384615,104
NsiI.TP443225,11,14351,0.00341756452541092,NA,0.0769230769230769,104
PstI.TP126255,6,50898138,0.00348028005993898,NA,0.235576923076923,104
PstI.TP581839,11,4176,0.00412307596776613,NA,0.168269230769231,104
PstI.TP765640,4,48027712,0.00495045253787672,NA,0.0432692307692307,104
NsiI.TP820289,8,57687842,0.00539274804661928,NA,0.375,104
PstI.TP535662,6,59819342,0.0055893450792056,NA,0.0144230769230769,104
PstI.TP306460,5,13194806,0.00671289644746119,NA,0.158653846153846,104
NsiI.TP51047,2,13453548,0.00694568225705134,NA,0.0240384615384616,104
NsiI.TP577131,7,61216038,0.0072989581590792,NA,0.168269230769231,104
PstI.TP77625,9,53718156,0.00782700196252829,NA,0.125,104
NsiI.TP240864,11,11838,0.00801262642302991,NA,0.120192307692308,104
PstI.TP49139,1,80477608,0.00834685604011168,NA,0.0528846153846154,104
PstI.TP1080476,11,7547,0.00836205408883813,NA,0.0240384615384616,104
PstI.TP1112563,8,6325389,0.00872021344964756,NA,0.0384615384615384,104
NsiI.TP337751,1,60167980,0.00875644502357789,NA,0.384615384615385,104
PstI.TP30317,6,54709438,0.0092566243943447,NA,0.139423076923077,104
PstI.TP778721,2,72456067,0.00966407350025223,NA,0.0432692307692308,104
PstI.TP276796,11,2248,0.0098333773907963,NA,0.134615384615385,104
PstI.TP379031,3,68701578,0.00990316862698641,NA,0.413461538461538,104
PstI.TP308868,3,50361949,0.00996275701644554,NA,0.0769230769230769,104
PstI.TP513006,1,73971974,0.0104910853474054,NA,0.230769230769231,104
PstI.TP241235,3,9336109,0.0106987129660129,NA,0.0288461538461539,104
NsiI.TP91904,3,61568869,0.0109385628145353,NA,0.163461538461538,104
NsiI.TP434679,3,11842346,0.0109805297344257,NA,0.105769230769231,104
PstI.TP332845,3,68039381,0.0117152863252823,NA,0.466346153846154,104
PstI.TP700381,8,56933270,0.0119727885696307,NA,0.0144230769230769,104
PstI.TP1087235,11,7587,0.0119918081414801,NA,0.0336538461538462,104
PstI.TP1027226,10,5400847,0.0122162364995441,NA,0.245192307692308,104
NsiI.TP436966,3,208286,0.0122800782531532,NA,0.100961538461538,104
PstI.TP869093,1,11187262,0.0126230567557916,NA,0.192307692307692,104
PstI.TP1250993,4,666401,0.0130255833603653,NA,0.278846153846154,104
PstI.TP38299,3,51647164,0.0138149645365315,NA,0.0192307692307692,104
PstI.TP643018,3,13625505,0.01394752854225,NA,0.0288461538461539,104
NsiI.TP403662,1,3957731,0.0142791797696552,NA,0.0865384615384616,104
PstI.TP166501,1,18793961,0.0152557168965927,NA,0.153846153846154,104
PstI.TP891020,1,4033768,0.0157115480547666,NA,0.0769230769230769,104
PstI.TP541874,2,55037354,0.0157213160692527,NA,0.0961538461538461,104
PstI.TP744800,6,49370163,0.0160186504549283,NA,0.0480769230769231,104
PstI.TP1263202,3,16424516,0.0165357768898284,NA,0.384615384615385,104
PstI.TP892511,7,657459,0.0166222830520807,NA,0.0288461538461539,104
NsiI.TP615624,1,65289533,0.0167725326386088,NA,0.192307692307692,104
PstI.TP821727,3,51406610,0.0167787582426583,NA,0.0769230769230769,104
PstI.TP363053,11,2867,0.017615274341364,NA,0.144230769230769,104
PstI.TP954118,11,6658,0.0180913572696147,NA,0.0769230769230769,104
PstI.TP21552,1,26847368,0.0181103399588642,NA,0.0144230769230769,104
PstI.TP15027,1,50852753,0.0181444043345554,NA,0.336538461538462,104
PstI.TP925206,10,58730377,0.0183993763258699,NA,0.427884615384615,104
PstI.TP1094441,4,53080201,0.0186468060305001,NA,0.298076923076923,104
PstI.TP394955,11,3081,0.0187991478392393,NA,0.0240384615384616,104
PstI.TP144683,4,68197743,0.0188704002394236,NA,0.211538461538462,104
PstI.TP613754,9,2094002,0.0191501977221698,NA,0.197115384615385,104
PstI.TP1133476,10,53345019,0.019647076425891,NA,0.0336538461538462,104
PstI.TP75281,9,3177941,0.0200863269828947,NA,0.206730769230769,104
NsiI.TP486649,1,2601704,0.0202417001105086,NA,0.0480769230769231,104
PstI.TP843092,5,14746414,0.0204834442202969,NA,0.0192307692307693,104
PstI.TP1159423,11,8140,0.0210464878380951,NA,0.413461538461538,104
PstI.TP919510,6,40436896,0.0214879618869363,NA,0.0144230769230769,104
PstI.TP1257104,3,2916484,0.0225012634006319,NA,0.240384615384615,104
PstI.TP197729,3,62304693,0.0226460965795805,NA,0.163461538461538,104
PstI.TP205616,3,67708245,0.0232128107538656,NA,0.0480769230769231,104
PstI.TP533117,1,18662889,0.023701123662468,NA,0.100961538461538,104
PstI.TP152056,5,64031521,0.0240493656735189,NA,0.0625,104
PstI.TP35952,11,297,0.0240497285981159,NA,0.0576923076923077,104
PstI.TP290055,8,16103749,0.0241223097464008,NA,0.0192307692307692,104
PstI.TP1270259,3,73055182,0.0241647611374269,NA,0.173076923076923,104
PstI.TP605612,5,64299274,0.0241997769595764,NA,0.0817307692307692,104
NsiI.TP445310,11,14390,0.0243559394099262,NA,0.0961538461538462,104
PstI.TP1071411,6,46252009,0.0249539541290273,NA,0.0192307692307693,104
PstI.TP285571,3,56007559,0.0252207105525026,NA,0.0721153846153846,104
PstI.TP213596,1,5408780,0.0259897426065564,NA,0.197115384615385,104
PstI.TP791712,1,21320307,0.0260737108868584,NA,0.120192307692308,104
PstI.TP727705,4,2828636,0.0266388297311257,NA,0.225961538461538,104
PstI.TP89282,11,752,0.0266587396048564,NA,0.105769230769231,104
PstI.TP716101,6,47677795,0.0268470980172256,NA,0.225961538461538,104
PstI.TP624488,11,4383,0.0269286363651833,NA,0.0240384615384615,104
NsiI.TP458921,11,14597,0.027519970917496,NA,0.379807692307692,104
