SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,96,-0.365468451897097,0.00161823043989311,-0.0739461693477959
PstI.TP863331,1,  161269,96,-0.601876959722062,0.00161823043989311,-0.042438575731754
NsiI.TP611047,1,  185165,96,0.794118863695008,0.00161823043989311,0.0718221686348599
PstI.TP271714,1,  262844,96,-1.04949576850909,0.00161823043989311,-0.0710966796163675
PstI.TP424788,1,  263370,96,0.0834494632657779,0.00161823043989311,0.00947896399309039
PstI.TP931820,1,  284314,96,0.110258158936454,0.00161823043989311,0.0135354054618979
NsiI.TP148773,1,  285352,96,1.13970383396274,0.00161823043989311,0.0610895028221452
NsiI.TP579900,1,  335878,96,-0.061872898241873,0.00161823043989311,-0.00818531668485356
PstI.TP425356,1,  569039,96,-0.226708317864091,0.00161823043989311,-0.0195107938310287
PstI.TP999740,1,  569491,96,-0.617909006620757,0.00161823043989311,-0.0410083615723183
NsiI.TP802651,1,  754114,96,-1.65483750307226,0.00161823043989311,-0.100276186329642
NsiI.TP585976,1,  829048,96,-0.673172239159476,0.00161823043989311,-0.0469543470086315
PstI.TP1152021,1,  865447,96,0.678330214068112,0.00161823043989311,0.0675614898299053
PstI.TP716618,1,  918921,96,0.832920940781528,0.00161823043989311,0.0896105747836209
PstI.TP1246584,1, 1015480,96,-0.806352643583025,0.00161823043989311,-0.0256738399068177
PstI.TP354591,1, 1050082,96,0.346461756806325,0.00161823043989311,0.0163427211739114
PstI.TP856852,1, 1153760,96,0.45639949098385,0.00161823043989311,0.0318591573621434
PstI.TP1010387,1, 1174408,96,0.0106050844457725,0.00161823043989311,0.00144497291792323
PstI.TP775725,1, 1175417,96,-1.95179259372514,0.00161823043989311,-0.148981082689139
NsiI.TP72077,1, 1422420,96,-0.383593373103962,0.00161823043989311,-0.0318348155653716
PstI.TP13650,1, 1521127,96,-2.08962277256704,0.00161823043989311,-0.200912766622981
PstI.TP329515,1, 1537490,96,1.23000426109868,0.00161823043989311,0.0532335315824962
PstI.TP1031399,1, 1661159,96,0.00293072334191232,0.00161823043989311,0.000122438399079217
NsiI.TP796534,1, 1682668,96,0.141542211358075,0.00161823043989311,0.0210963752957127
PstI.TP929619,1, 1952038,96,-0.153725054296055,0.00161823043989311,-0.0215922911720661
PstI.TP417865,1, 2030761,96,0.0978262948349436,0.00161823043989311,0.00586889836054139
NsiI.TP666080,1, 2031570,96,0.735900100814724,0.00161823043989311,0.0493673220421664
PstI.TP885267,1, 2084430,96,0.20950666282539,0.00161823043989311,0.0238421281664261
PstI.TP1294018,1, 2280325,96,-0.350337759885664,0.00161823043989311,-0.0224336831127767
PstI.TP56795,1, 2315051,96,-0.114235392586992,0.00161823043989311,-0.0168070934560873
PstI.TP653218,1, 2466683,96,0.142968771529263,0.00161823043989311,0.0119362678732222
PstI.TP108989,1, 2588793,96,0.116136325600094,0.00161823043989311,0.00930610337129592
PstI.TP966432,1, 2596832,96,0.870945118844039,0.00161823043989311,0.0891878645037565
NsiI.TP486649,1, 2601704,96,-1.4717104900486,0.00161823043989311,-0.12356164361861
PstI.TP441536,1, 2816855,96,0.666160145336373,0.00161823043989311,0.0224087553333084
PstI.TP1085601,1, 2820903,96,0.660416573026245,0.00161823043989311,0.0537384612665779
PstI.TP525202,1, 2884119,96,0.24672565891359,0.00161823043989311,0.0172988537849195
PstI.TP1268585,1, 2988383,96,0.557197408807546,0.00161823043989311,0.0400439924945284
PstI.TP849876,1, 3050119,96,-0.109525394868469,0.00161823043989311,-0.0057712527940042
PstI.TP66009,1, 3078783,96,-0.00581121615356926,0.00161823043989311,-0.000889463313113126
PstI.TP209693,1, 3305106,96,-0.587656601574729,0.00161823043989311,-0.0528686989736871
PstI.TP626124,1, 3342723,96,-0.22731534350581,0.00161823043989311,-0.0290006366534041
PstI.TP1059573,1, 3357749,96,1.49023811764772,0.00161823043989311,0.103173614772475
NsiI.TP504485,1, 3381640,96,-0.830463287689598,0.00161823043989311,-0.0823064976989482
PstI.TP1243055,1, 3389055,96,0.293630241326609,0.00161823043989311,0.0295209060669031
PstI.TP1244443,1, 3397749,96,-1.03190331085837,0.00161823043989311,-0.0582427602233417
NsiI.TP24278,1, 3414839,96,-0.587122362487048,0.00161823043989311,-0.0624281680184664
PstI.TP1199997,1, 3471828,96,-1.59744719636062,0.00161823043989311,-0.203427026164765
PstI.TP757375,1, 3471897,96,-0.931801770427577,0.00161823043989311,-0.0969004624685771
PstI.TP726521,1, 3535515,96,0.0674047342408639,0.00161823043989311,0.00593525488830693
PstI.TP374511,1, 3576636,96,1.66846974925555,0.00161823043989311,0.101136569549219
PstI.TP1267977,1, 3576713,96,-0.0227080494839769,0.00161823043989311,-0.00134262588533995
PstI.TP1155202,1, 3620639,96,-0.256005767575352,0.00161823043989311,-0.0271240768569809
PstI.TP961085,1, 3705536,96,0.496112330985185,0.00161823043989311,0.0185442040630476
PstI.TP21889,1, 3705780,96,-0.550297616680919,0.00161823043989311,-0.02288787788557
PstI.TP1053336,1, 3955998,96,0.728394489747926,0.00161823043989311,0.0562849681792083
NsiI.TP403662,1, 3957731,96,0.536431143887678,0.00161823043989311,0.0281540502131044
PstI.TP891020,1, 4033768,96,0.00840548368093821,0.00161823043989311,0.000529728899200249
PstI.TP629259,1, 4276027,96,0.314550032248911,0.00161823043989311,0.0133811780780866
PstI.TP629254,1, 4276045,96,-0.475497242510236,0.00161823043989311,-0.0553774230846997
PstI.TP736289,1, 4314719,96,0.124488938586003,0.00161823043989311,0.013046906431085
PstI.TP820611,1, 4393513,96,0.359372271603814,0.00161823043989311,0.0371532072558933
PstI.TP140451,1, 4460094,96,0.613006836709194,0.00161823043989311,0.0295614254645918
NsiI.TP39399,1, 4465777,96,-0.426062832393409,0.00161823043989311,-0.0244565440317083
PstI.TP403850,1, 4535788,96,-0.64843447044362,0.00161823043989311,-0.0760410193076009
PstI.TP1250346,1, 4555696,96,0.23003746068332,0.00161823043989311,0.0200729910603252
NsiI.TP468762,1, 4620729,96,-0.76959261144956,0.00161823043989311,-0.0684883047410043
PstI.TP1009631,1, 4625223,96,-0.302978577407351,0.00161823043989311,-0.0351863307255726
PstI.TP982823,1, 4677828,96,-0.0661079987843864,0.00161823043989311,-0.00236415267355872
PstI.TP307588,1, 4762662,96,-0.836177263779039,0.00161823043989311,-0.0684572062923499
PstI.TP920636,1, 4777048,96,-1.1312244404554,0.00161823043989311,-0.0701530148994358
PstI.TP1168479,1, 4789991,96,-1.14337175602549,0.00161823043989311,-0.0865720576876137
PstI.TP947391,1, 4891496,96,-1.11815965761774,0.00161823043989311,-0.151498327739276
PstI.TP683907,1, 4900973,96,-0.122881387426222,0.00161823043989311,-0.00596420226551642
PstI.TP402429,1, 4990016,96,1.62620720929809,0.00161823043989311,0.117665151351194
PstI.TP748688,1, 5063937,96,1.29357085745615,0.00161823043989311,0.0779199011164087
PstI.TP1126882,1, 5115206,96,0.38953224571136,0.00161823043989311,0.0425837251585302
PstI.TP684655,1, 5379329,96,0.440516127257009,0.00161823043989311,0.0181083562541983
PstI.TP213596,1, 5408780,96,0.947934346514786,0.00161823043989311,0.0463662558263962
NsiI.TP556033,1, 5459542,96,-1.53477903817627,0.00161823043989311,-0.0701028800350212
NsiI.TP367540,1, 5460609,96,-0.0968523387517525,0.00161823043989311,-0.0129457526392134
PstI.TP928135,1, 5502147,96,-0.733926208829343,0.00161823043989311,-0.0645451473963008
PstI.TP9547,1, 5534818,96,0.25330658393632,0.00161823043989311,0.0136180316776384
PstI.TP476949,1, 5536792,96,-0.289795564903514,0.00161823043989311,-0.00969646952781344
PstI.TP137261,1, 5540981,96,-1.81716923981704,0.00161823043989311,-0.096022180636405
PstI.TP291849,1, 5571398,96,-0.329850333621459,0.00161823043989311,-0.0160939796520368
NsiI.TP83219,1, 5636529,96,0.0768809382882855,0.00161823043989311,0.00371999387449495
PstI.TP584919,1, 5663458,96,-0.185120191875074,0.00161823043989311,-0.0113520663936217
NsiI.TP522455,1, 5717942,96,2.30751814813246,0.00161823043989311,0.204616545381353
PstI.TP677745,1, 5751851,96,0.752181113545009,0.00161823043989311,0.0332297228075391
PstI.TP174008,1, 5805470,96,-0.109984609916007,0.00161823043989311,-0.0124434875324728
PstI.TP705967,1, 5858828,96,1.27849448914588,0.00161823043989311,0.103046237861383
NsiI.TP530878,1, 5870812,96,1.34018400312131,0.00161823043989311,0.200162957964062
PstI.TP1252197,1, 5912854,96,1.40180834872778,0.00161823043989311,0.0886281091945021
PstI.TP116123,1, 5967108,96,2.22251929155269,0.00161823043989311,0.163422227818281
PstI.TP804275,1, 5979740,96,-0.476696915207132,0.00161823043989311,-0.0467830451029281
PstI.TP523933,1, 6018181,96,-0.935773283899129,0.00161823043989311,-0.0371438781157153
PstI.TP722242,1, 6187691,96,0.260542813506449,0.00161823043989311,0.0409597492563146
NsiI.TP488601,1, 6409370,96,0.849776613267882,0.00161823043989311,0.0319755416003003
PstI.TP1015835,1, 6514843,96,-0.494544176298552,0.00161823043989311,-0.0268557551206146
PstI.TP547229,1, 6574881,96,-0.544334651022655,0.00161823043989311,-0.039723646880732
PstI.TP1129801,1, 6608649,96,0.513391634726578,0.00161823043989311,0.0229557970814581
PstI.TP272307,1, 6679965,96,0.522453486237051,0.00161823043989311,0.0244558366237163
PstI.TP841428,1, 6731433,96,-1.34740809673558,0.00161823043989311,-0.228394165982978
PstI.TP1245357,1, 6748280,96,-0.274191933612957,0.00161823043989311,-0.0207825750290986
PstI.TP1136661,1, 6752030,96,0.146845052096133,0.00161823043989311,0.0156962583027313
PstI.TP444825,1, 6930877,96,-0.146181436223727,0.00161823043989311,-0.0161108102009382
NsiI.TP350497,1, 6933742,96,-3.63885485603949,0.00161823043989311,-0.492787651717908
PstI.TP572285,1, 6947477,96,0.225443863924243,0.00161823043989311,0.0338014762262189
NsiI.TP800074,1, 6979429,96,-0.23880115865032,0.00161823043989311,-0.0261534300005158
PstI.TP806450,1, 7007771,96,-0.229468123754745,0.00161823043989311,-0.0119952947447011
PstI.TP443586,1, 7215893,96,-0.395440314192687,0.00161823043989311,-0.0153270774678717
PstI.TP488378,1, 7260223,96,-0.231287010788703,0.00161823043989311,-0.0829333157432499
PstI.TP356624,1, 7268772,96,-0.5119612978759,0.00161823043989311,-0.0179543823911965
NsiI.TP375218,1, 7321465,96,0.555875056926405,0.00161823043989311,0.0327190919414853
PstI.TP451905,1, 7339832,96,-0.154783129022752,0.00161823043989311,-0.0121136761721652
PstI.TP867155,1, 7342618,96,0.152363372014811,0.00161823043989311,0.00856595948002156
PstI.TP1288486,1, 7349710,96,0.660911283227009,0.00161823043989311,0.0268879105932888
NsiI.TP481176,1, 7350098,96,0.472612439448549,0.00161823043989311,0.0201888783008168
PstI.TP712786,1, 7449325,96,-0.107632257473982,0.00161823043989311,-0.00672254200435299
PstI.TP1137764,1, 7486769,96,-0.305491446616642,0.00161823043989311,-0.0232882843000688
PstI.TP1173447,1, 7571007,96,1.40179827030722,0.00161823043989311,0.104123373611899
NsiI.TP432315,1, 7822652,96,0.0936926704426674,0.00161823043989311,0.00319461727930692
PstI.TP614866,1, 7824409,96,0.0323161439362331,0.00161823043989311,0.00329057714489611
PstI.TP973605,1, 7933170,96,-0.00024762177707755,0.00161823043989311,-1.51999386944768e-05
PstI.TP972953,1, 7984963,96,0.839286525631748,0.00161823043989311,0.0304010115482579
PstI.TP36329,1, 8029204,96,-0.416807937310327,0.00161823043989311,-0.0434190750709513
NsiI.TP273737,1, 8121676,96,0.162517500014016,0.00161823043989311,0.0253369048759939
PstI.TP308053,1, 8330660,96,0.260522571810838,0.00161823043989311,0.0189139409691186
PstI.TP235369,1, 8337767,96,2.76058816837784,0.00161823043989311,0.329942640205994
PstI.TP424566,1, 8533790,96,0.142742998591858,0.00161823043989311,0.00860420413604422
PstI.TP983141,1, 8569458,96,2.25006364148353,0.00161823043989311,0.287013456836627
PstI.TP426455,1, 8609159,96,0.355370518232042,0.00161823043989311,0.0179074348680865
PstI.TP545486,1, 8870035,96,-0.296976009361734,0.00161823043989311,-0.0150288661908815
PstI.TP302093,1, 8923298,96,0.240282362167964,0.00161823043989311,0.0153077959836296
PstI.TP461927,1, 9014162,96,0.267613097342772,0.00161823043989311,0.01762048030026
PstI.TP691225,1, 9036250,96,-0.447929638165349,0.00161823043989311,-0.0606108882603119
PstI.TP443245,1, 9039678,96,0.674106513676975,0.00161823043989311,0.0488913271781589
PstI.TP978811,1, 9073364,96,-0.267872680372314,0.00161823043989311,-0.0319221182981856
PstI.TP542649,1, 9116308,96,-0.216797330313174,0.00161823043989311,-0.022033066206671
PstI.TP550784,1, 9140137,96,1.01479059738536,0.00161823043989311,0.0968896080022379
PstI.TP581769,1, 9144035,96,3.35142610833444,0.00161823043989311,0.320808341717044
NsiI.TP300557,1, 9206508,96,-0.706420033481196,0.00161823043989311,-0.0909149782306335
PstI.TP745827,1, 9270379,96,0.149504984364746,0.00161823043989311,0.0102567317260385
PstI.TP456141,1, 9284445,96,-1.35235310865745,0.00161823043989311,-0.0962782865897776
NsiI.TP769756,1, 9322002,96,-2.81145364594657,0.00161823043989311,-0.532592068209008
